"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick"
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-09,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6835,419,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,17,0,28.7142857142857,0.285714285714286,"2020/08/09","US",329064917,17,0,6835,419,32130.2351722844,31929.6053646557,32332.1256381408,0,643.32875331289,1365.3994550376,9.76410231306562e-05,9.70313263891809e-05,9.82545509041331e-05,0,1.95502078792827e-06,4.14933158929733e-06,"2020-08-09","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-10,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6840,419,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,5,0,25.7142857142857,0.285714285714286,"2020/08/10","US",329064917,5,0,6840,419,32008.6291862692,31808.7155746453,32209.7992287609,0,643.32875331289,1155.65195001346,9.72714729910549e-05,9.6663952707682e-05,9.78828114598462e-05,0,1.95502078792827e-06,3.51192694909333e-06,"2020-08-10","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-11,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6861,419,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,21,0,24,0.142857142857143,"2020/08/11","US",329064917,21,0,6861,419,31965.0654814253,31765.3812498176,32166.0049723999,0,479.177045047993,856.322470528616,9.71390866362862e-05,9.65322634190674e-05,9.77497244788326e-05,0,1.45617785516769e-06,2.60229038797416e-06,"2020-08-11","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-12,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6887,420,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,26,1,24,0.285714285714286,"2020/08/12","US",329064917,26,1,6887,420,32026.2472461904,31826.4943359714,32227.2538673812,0,249.768026317237,643.32875331289,9.73250127609029e-05,9.67179808352874e-05,9.79358546064063e-05,0,7.59023564694491e-07,1.95502078792827e-06,"2020-08-12","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-13,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6921,422,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,34,2,25.5714285714286,0.428571428571429,"2020/08/13","US",329064917,34,2,6921,422,32204.9790270817,32004.7798017144,32406.4305569512,0,171.758249430077,643.32875331289,9.78681632812339e-05,9.7259775042243e-05,9.84803571659727e-05,0,5.21958557587823e-07,1.95502078792827e-06,"2020-08-13","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-14,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6964,423,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,43,1,26.4285714285714,0.571428571428571,"2020/08/14","US",329064917,43,1,6964,423,32350.9900688072,32150.1984043077,32553.0357626606,0,148.697181755295,643.32875331289,9.83118782875515e-05,9.77016896769573e-05,9.89258777855697e-05,0,4.51877954997235e-07,1.95502078792827e-06,"2020-08-14","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-15,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6980,423,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,16,0,23.1428571428571,0.571428571428571,"2020/08/15","US",329064917,16,0,6980,423,32293.9520597922,32093.4755566812,32495.6808681647,0,148.697181755295,643.32875331289,9.81385446805082e-05,9.7529313818286e-05,9.87515811907859e-05,0,4.51877954997235e-07,1.95502078792827e-06,"2020-08-15","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-16,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6988,423,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,8,0,21.8571428571429,0.571428571428571,"2020/08/16","US",329064917,8,0,6988,423,32198.506849276,31998.5844322722,32399.6783519356,0,112.859256700787,643.32875331289,9.78484948891588e-05,9.72409478469933e-05,9.84598377952748e-05,0,3.42969580986317e-07,1.95502078792827e-06,"2020-08-16","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-17,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7004,423,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,16,0,23.4285714285714,0.571428571428571,"2020/08/17","US",329064917,16,0,7004,423,32141.8203512957,31942.2118569961,32342.6762091522,0,110.745081527675,479.177045047993,9.76762294939382e-05,9.70696364358893e-05,9.82866131826269e-05,0,3.3654478434623e-07,1.45617785516769e-06,"2020-08-17","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-18,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7017,424,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,13,1,22.2857142857143,0.714285714285714,"2020/08/18","US",329064917,13,1,7017,424,32151.5763625285,31952.2187082158,32352.1778576742,0,70.9736474926503,249.768026317237,9.77058771735564e-05,9.71000463966684e-05,9.83154878758291e-05,0,2.15682814624235e-07,7.59023564694492e-07,"2020-08-18","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-19,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7036,427,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,19,3,21.2857142857143,1,"2020/08/19","US",329064917,19,3,7036,427,32345.067178438,32145.5188703018,32545.8542137338,0,40.3529639423759,171.758249430077,9.82938791327853e-05,9.76874689753141e-05,9.89040536756271e-05,0,1.22629189128587e-07,5.21958557587824e-07,"2020-08-19","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-20,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7050,428,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,14,1,18.4285714285714,0.857142857142857,"2020/08/20","US",329064917,14,1,7050,428,32368.5026557869,32169.1214864864,32569.119570698,0,0,148.697181755295,9.83650975341955e-05,9.77591952972806e-05,9.89747550958099e-05,0,0,4.51877954997235e-07,"2020-08-20","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-21,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7071,428,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,21,0,15.2857142857143,0.714285714285714,"2020/08/21","US",329064917,21,0,7071,428,32352.4525866704,32153.137252088,32553.0034648418,2.34392341980492,2.34392341980492,151.0411051751,9.83163227536358e-05,9.77106205827709e-05,9.89257796352742e-05,7.12298181518063e-09,7.12298181518063e-09,4.59000936812416e-07,"2020-08-21","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-22,2,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7094,429,46.3,46.3,63.1,63.1,48.61,48.61,50.32,50.32,37.5,37.5,23,1,16.2857142857143,0.857142857142857,"2020/08/22","US",329064917,23,1,7094,429,32424.5055481813,32225.0601648284,32625.1853267761,227.109293805588,229.453217225393,342.31247392618,9.85352855107956e-05,9.79291881328948e-05,9.9145134109742e-05,6.90165624084405e-07,6.97288605899586e-07,1.0402581868859e-06,"2020-08-22","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-23,2,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7107,429,46.3,46.3,63.1,63.1,48.61,48.61,50.32,50.32,37.5,37.5,13,0,17,0.857142857142857,"2020/08/23","US",329064917,13,0,7107,429,32377.4176014168,32178.2306032134,32577.8375903568,0,229.453217225393,340.198298753068,9.8392189287735e-05,9.77868771200955e-05,9.90012484082488e-05,0,6.97288605899586e-07,1.03383339024582e-06,"2020-08-23","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-24,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7140,429,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,33,0,19.4285714285714,0.857142857142857,"2020/08/24","US",329064917,33,0,7140,429,32423.0114003568,32223.5141651227,32623.7437320073,0,229.453217225393,300.426864718043,9.85307449239776e-05,9.79244899726662e-05,9.91407532271429e-05,0,6.97288605899586e-07,9.12971420523822e-07,"2020-08-24","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-25,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7156,429,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,16,0,19.8571428571429,0.714285714285714,"2020/08/25","US",329064917,16,0,7156,429,32392.2609837828,32192.9234305927,32592.8328287325,0,229.453217225393,269.806181167769,9.84372970509729e-05,9.7831527359669e-05,9.90468176488487e-05,0,6.97288605899586e-07,8.19917795028174e-07,"2020-08-25","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-26,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7156,429,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,0,0,17.1428571428571,0.285714285714286,"2020/08/26","US",329064917,0,0,7156,429,32289.2007133326,32090.4681370875,32489.1640175525,0,229.453217225393,229.453217225393,9.81241057469903e-05,9.75201745286249e-05,9.87317770418914e-05,0,6.97288605899586e-07,6.97288605899586e-07,"2020-08-26","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-27,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7194,431,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,38,2,20.5714285714286,0.428571428571429,"2020/08/27","US",329064917,38,2,7194,431,32510.3306563334,32310.8941557189,32710.9981633566,0,229.453217225393,229.453217225393,9.87961006378975e-05,9.81900302538751e-05,9.94059119445923e-05,0,6.97288605899586e-07,6.97288605899586e-07,"2020-08-27","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-28,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7216,432,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,22,1,20.7142857142857,0.571428571428571,"2020/08/28","US",329064917,22,1,7216,432,32586.0273544227,32386.4395858143,32786.8451216937,31.2154205574734,260.668637782866,260.668637782866,9.90261363973441e-05,9.84196063228895e-05,9.96364043320174e-05,9.48609801435423e-08,7.92149586043128e-07,7.92149586043129e-07,"2020-08-28","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-29,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7246,432,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,30,0,21.7142857142857,0.428571428571429,"2020/08/29","US",329064917,30,0,7246,432,32621.8347333625,32421.9999588174,32822.9012004981,166.113764623762,426.782402406629,426.782402406629,9.91349519443378e-05,9.85276712400715e-05,9.97459756565239e-05,5.04805453398613e-07,1.29695503944174e-06,1.29695503944174e-06,"2020-08-29","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-30,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7254,432,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,8,0,21,0.428571428571429,"2020/08/30","US",329064917,8,0,7254,432,32557.2569672568,32357.7890129731,32757.954531659,0,426.782402406629,426.782402406629,9.89387056635295e-05,9.83325396945099e-05,9.9548608312016e-05,0,1.29695503944174e-06,1.29695503944174e-06,"2020-08-30","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-31,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7275,432,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,21,0,19.2857142857143,0.428571428571429,"2020/08/31","US",329064917,21,0,7275,432,32550.3599343211,32350.9056528655,32751.0439189206,0,426.782402406629,426.782402406629,9.89177461732302e-05,9.831162175476e-05,9.95276075538633e-05,0,1.29695503944174e-06,1.29695503944174e-06,"2020-08-31","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-01,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7297,432,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,22,0,20.1428571428571,0.428571428571429,"2020/09/01","US",329064917,22,0,7297,432,32548.8389946233,32349.3669174119,32749.541052925,0,426.782402406629,426.782402406629,9.89131241682119e-05,9.83069456699691e-05,9.95230404732723e-05,0,1.29695503944174e-06,1.29695503944174e-06,"2020-09-01","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-02,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7309,432,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,12,0,21.8571428571429,0.428571428571429,"2020/09/02","US",329064917,12,0,7309,432,32503.5516641521,32304.3302094107,32704.0017216156,0,424.438478986824,426.782402406629,9.87754998633054e-05,9.81700829852084e-05,9.93846503594777e-05,0,1.28983205762656e-06,1.29695503944174e-06,"2020-09-02","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-03,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7347,432,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,38,0,21.8571428571429,0.142857142857143,"2020/09/03","US",329064917,38,0,7347,432,32574.736232925,32375.0516576826,32775.6524333709,0,197.329185181236,426.782402406629,9.89918236495717e-05,9.8384999388077e-05,9.96023907142034e-05,0,5.99666433542156e-07,1.29695503944174e-06,"2020-09-03","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-04,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7368,432,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,21,0,21.7142857142857,0,"2020/09/04","US",329064917,21,0,7368,432,32570.5615174151,32370.8746161064,32771.4802315503,0,197.329185181236,426.782402406629,9.89791370479495e-05,9.83723057177388e-05,9.95897117514667e-05,0,5.99666433542156e-07,1.29695503944174e-06,"2020-09-04","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-05,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7424,432,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,56,0,25.4285714285714,0,"2020/09/05","US",329064917,56,0,7424,432,32719.0162850474,32518.3926145235,32920.8777122357,0,197.329185181236,426.782402406629,9.94302783272621e-05,9.8820600235921e-05,0.000100043717854723,0,5.99666433542156e-07,1.29695503944174e-06,"2020-09-05","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-06,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7447,433,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,23,1,27.5714285714286,0.142857142857143,"2020/09/06","US",329064917,23,1,7447,433,32793.6305791203,32592.8631363764,32995.634721012,0,197.329185181236,426.782402406629,9.96570247539342e-05,9.90469097511734e-05,0.000100270897979112,0,5.99666433542156e-07,1.29695503944174e-06,"2020-09-06","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-07,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7476,433,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,29,0,28.7142857142857,0.142857142857143,"2020/09/07","US",329064917,29,0,7476,433,32813.0438179546,32612.1274071687,33015.1980321998,34.4833925530875,231.812577734323,461.265794959716,9.97160199182052e-05,9.91054522143687e-05,0.000100330349200367,1.04792066159661e-07,7.04458499701817e-07,1.4017471056014e-06,"2020-09-07","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-08,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7494,433,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,18,0,28.1428571428571,0.142857142857143,"2020/09/08","US",329064917,18,0,7494,433,32780.1303798297,32579.3856144177,32982.1120765123,123.812253914155,355.624831648478,582.734125454066,9.96159988086173e-05,9.90059527203189e-05,0.000100229803824734,3.76254798119834e-07,1.08071329782165e-06,1.77087892190606e-06,"2020-09-08","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-09,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7494,433,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,0,0,26.4285714285714,0.142857142857143,"2020/09/09","US",329064917,0,0,7494,433,32666.7909805144,32466.7094908382,32868.1055056024,0,324.409411091005,355.624831648478,9.9271570115493e-05,9.86635396651483e-05,9.98833476544765e-05,0,9.85852317678109e-07,1.08071329782165e-06,"2020-09-09","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-10,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7573,434,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,79,1,32.2857142857143,0.285714285714286,"2020/09/10","US",329064917,79,1,7573,434,32974.7303385067,32773.0736743152,33177.6278204079,81.2605593616026,239.556205828845,436.885391010081,0.000100207371357387,9.95945540870744e-05,0.000100823959366072,2.46943855645367e-07,7.27990719924863e-07,1.32765715346702e-06,"2020-09-10","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-11,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7620,434,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,47,0,36,0.285714285714286,"2020/09/11","US",329064917,47,0,7620,434,33066.5626677295,32864.3148701736,33270.0551031784,205.171728538153,444.727934366998,642.057119548233,0.000100486441913009,9.98718282392092e-05,0.00010110483793439,6.23499248745963e-07,1.35148996867083e-06,1.95115640221298e-06,"2020-09-11","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-12,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7652,435,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,32,1,32.5714285714286,0.428571428571429,"2020/09/12","US",329064917,32,1,7652,435,33161.9871612346,32959.4648035949,33365.7539354808,95.4244935050665,540.152427872064,737.4816130533,0.000100776428747142,0.000100160980708846,0.000101395658460549,2.89986834132994e-07,1.64147680280382e-06,2.24114323634598e-06,"2020-09-12","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-13,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,7696,436,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,44,1,35.5714285714286,0.428571428571429,"2020/09/13","US",329064917,44,1,7696,436,33301.7350598278,33098.6683206285,33506.0476527929,139.747898593276,679.90032646534,877.229511646576,0.00010120111059979,0.000100584008232724,0.000101821999009372,4.24681852648776e-07,2.0661586554526e-06,2.66582508899475e-06,"2020-09-13","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-14,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,0,NA,NA,7714,436,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,18,0,34,0.428571428571429,"2020/09/14","US",329064917,18,0,7714,436,33246.7031187643,33043.9356509428,33450.7148283869,0,679.90032646534,877.229511646576,0.000101033873260832,0.000100417680353761,0.000101653847311796,0,2.0661586554526e-06,2.66582508899475e-06,"2020-09-14","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-15,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,0,NA,NA,7750,438,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,36,2,36.5714285714286,0.714285714285714,"2020/09/15","US",329064917,36,2,7750,438,33418.0277779394,33214.8610259254,33622.4372486598,61.2607770480827,741.161103513423,907.274868137185,0.000101554514174902,0.000100937107877487,0.000102175696987655,1.86166236153588e-07,2.25232489160618e-06,2.7571303450048e-06,"2020-09-15","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-16,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,0,NA,NA,7781,438,43.52,43.52,58.33,58.33,46.94,46.94,48.4,48.4,37.5,37.5,31,0,41,0.714285714285714,"2020/09/16","US",329064917,31,0,7781,438,33413.908145638,33210.7305456436,33618.3287516266,50.9123087620756,792.073412275498,792.073412275498,0.000101541994966416,0.000100924555702921,0.000102163211618292,1.54718130471732e-07,2.40704302207792e-06,2.40704302207792e-06,"2020-09-16","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-17,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,3,2,NA,NA,2,0,0,NA,NA,7781,438,43.52,43.52,58.33,58.33,45.28,45.28,48.4,48.4,25,25,0,0,29.7142857142857,0.571428571428571,"2020/09/17","US",329064917,0,0,7781,438,33276.2793006459,33073.9019371108,33479.8949999948,0,792.073412275498,792.073412275498,0.000101123752735531,0.000100508745321856,0.000101742523345309,0,2.40704302207792e-06,2.40704302207792e-06,"2020-09-17","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-09-18,2,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,3,2,NA,NA,2,0,0,NA,NA,7861,438,43.52,43.52,58.33,58.33,45.28,45.28,48.4,48.4,25,25,80,0,34.4285714285714,0.571428571428571,"2020/09/18","US",329064917,80,0,7861,438,33482.1052946156,33278.4407737545,33687.0162451799,0,792.073412275498,792.073412275498,0.00010174924024069,0.000101130321266531,0.000102371947007587,0,2.40704302207792e-06,2.40704302207792e-06,"2020-09-18","US","USNH",1359711,0,NA,NA,NA
