"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","population"
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-08,3,1,2,0,1,1,0,NA,1,0,1,1,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9436,218,59.26,59.26,73.81,73.81,53.61,53.61,54.17,54.17,50,50,81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,3,9354,217,3,17016.8586614832,16835.8330389343,17199.8307440583,87.8161920567727,87.8161920567727,87.8161920567727,0.000196068064233468,0.000193982288938751,0.000198176266619874,1.01181722945715e-06,1.01181722945715e-06,1.01181722945715e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-09,3,1,2,0,1,1,0,NA,1,0,1,1,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9454,224,59.26,59.26,73.81,73.81,53.61,53.61,54.17,54.17,50,50,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,6,9453,223,9,17565.5572914509,17382.8949249746,17750.1391046172,1073.85566885115,1161.67186090792,1161.67186090792,0.0002023901640032,0.000200285530162386,0.000204516913688331,1.23729535777568e-05,1.3384770807214e-05,1.3384770807214e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-10,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9489,224,51.85,51.85,66.67,66.67,49.17,49.17,49.04,49.04,50,50,35,0,"2020/08/10","CD",86790568,339,9,3627,93,9453,223,7999,9299,0.000108917365306331,3.90595438896079e-06,9.21643927943875e-05,0.000107142978946745,0,0,9453,223,9,17458.3442906008,17276.772789007,17641.8240311113,0,1161.67186090792,1161.67186090792,0.000201154856949442,0.000199062792042184,0.000203268908565172,0,1.3384770807214e-05,1.3384770807214e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-11,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9499,225,51.85,51.85,66.67,66.67,49.17,49.17,49.04,49.04,50,50,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,9488,223,9,17415.1931127491,17234.0467168396,17598.2435313928,0,1161.67186090792,1161.67186090792,0.000200657669537883,0.000198570502693791,0.000202766774511636,0,1.3384770807214e-05,1.3384770807214e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-12,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9538,225,51.85,51.85,66.67,66.67,49.17,49.17,49.04,49.04,50,50,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,9498,224,10,17406.5167055807,17226.1135101908,17588.8092019373,0,1161.67186090792,1161.67186090792,0.000200557700066909,0.000198479096371287,0.000202658072268145,0,1.3384770807214e-05,1.3384770807214e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-13,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9589,234,51.85,51.85,66.67,66.67,49.17,49.17,49.04,49.04,50,50,51,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,1,9537,225,11,17454.6654295592,17274.4130997992,17636.7986279888,0,1161.67186090792,1161.67186090792,0.000201112469151708,0.000199035603728266,0.000203211005923925,0,1.3384770807214e-05,1.3384770807214e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-14,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9605,238,51.85,51.85,66.67,66.67,49.17,49.17,49.04,49.04,50,50,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,9,9588,234,20,18149.5781503556,17968.1465657877,18332.8417224219,56.5112315909719,1218.18309249889,1218.18309249889,0.00020911924611849,0.000207028793333714,0.000211230807043709,6.51121808431671e-07,1.40358926156457e-05,1.40358926156457e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-15,1,1,0,NA,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9638,239,40.74,40.74,52.38,52.38,42.5,42.5,41.35,41.35,50,50,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,9604,238,21,18392.5379100112,18211.2198437164,18575.6612502771,770.46938696938,1988.65247946827,1988.65247946827,0.000211918625881228,0.000209829481052784,0.000214028571057135,8.87734006959581e-06,2.29132326852415e-05,2.29132326852415e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-16,1,1,0,NA,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9676,240,40.74,40.74,52.38,52.38,42.5,42.5,41.35,41.35,50,50,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,9637,239,16,18437.8402269868,18256.6844343308,18620.7935761121,45.3023169755761,2033.95479644385,2033.95479644385,0.000212440598694858,0.000210353323581554,0.000214548585234655,5.2197281363081e-07,2.34352054988723e-05,2.34352054988723e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-17,1,1,0,NA,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9706,243,40.74,40.74,52.38,52.38,42.5,42.5,41.35,41.35,50,50,30,3,"2020/08/17","CD",86790568,222,16,2849,82,9675,239,7378,9441,0.00011147524694158,2.55788163524866e-06,8.50092374093e-05,0.000108779101434156,38,0,9675,239,16,18418.6576559584,18237.6708020454,18601.4405857873,0,2033.95479644385,2033.95479644385,0.000212219577315802,0.000210134248712894,0.000214325600286281,0,2.34352054988723e-05,2.34352054988723e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-18,1,1,0,NA,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9721,243,40.74,40.74,52.38,52.38,42.5,42.5,41.35,41.35,50,50,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,9705,242,19,18617.7659389671,18436.6777107034,18800.6328470412,160.743140951832,2194.69793739568,2194.69793739568,0.00021451370083172,0.000212427204194624,0.000216620691398646,1.85208075780576e-06,2.52872862566781e-05,2.52872862566781e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-19,1,1,0,NA,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9741,246,40.74,40.74,52.38,52.38,42.5,42.5,41.35,41.35,50,50,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,9720,242,18,18559.3269618751,18378.7886974209,18741.6386873266,0,2194.69793739568,2194.69793739568,0.000213840367560161,0.000211760207600219,0.000215940961318822,0,2.52872862566781e-05,2.52872862566781e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-20,1,1,0,NA,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9757,247,40.74,40.74,52.38,52.38,42.5,42.5,41.35,41.35,50,50,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,9740,245,20,18742.8558466605,18562.3550523046,18925.1118351538,105.016072658313,2211.89781799722,2299.71401005399,0.000215954985415702,0.000213875257185834,0.000218054936973725,1.2099940705344e-06,2.54854630977553e-05,2.64972803272125e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-21,1,1,0,NA,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9802,248,40.74,40.74,52.38,52.38,42.5,42.5,41.35,41.35,50,50,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,9756,246,12,18768.57735123,18588.4162939257,18950.4845501128,64.9779106330243,1203.0200597791,2364.69192068702,0.000216251348317365,0.000214175534534187,0.000218347281125212,7.48674794166853e-07,1.38611843141653e-05,2.72459551213793e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-22,1,1,0,NA,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9811,251,40.74,40.74,52.38,52.38,42.5,42.5,41.35,41.35,50,50,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1,9801,247,9,18853.6302890641,18673.2385803135,19035.7646611694,85.052937834138,1288.07299761324,2449.74485852116,0.000217231327361104,0.000215152856014417,0.000219329877656399,9.79979043738232e-07,1.48411633579035e-05,2.82259341651175e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-23,1,1,0,NA,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9830,251,40.74,40.74,52.38,52.38,42.5,42.5,41.35,41.35,50,50,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,9810,250,11,19024.3952180476,18844.1482141607,19206.3663106034,170.764928983488,1458.83792659672,2620.50978750464,0.000219198879053858,0.00021712207499507,0.000221295548043923,1.96755169275408e-06,1.68087150506576e-05,3.01934858578716e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-24,1,1,0,NA,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9842,251,40.74,40.74,52.38,52.38,42.5,42.5,41.35,41.35,50,50,12,0,"2020/08/24","CD",86790568,154,11,2419,69,9829,250,6780,9497,0.000113249633301167,1.77438635958691e-06,7.81190877792158e-05,0.000109424332837642,19,0,9829,250,11,18987.9167570851,18808.0002212289,19169.5543669254,0,1458.83792659672,2620.50978750464,0.000218778574615217,0.000216705578205559,0.000220871401220988,0,1.68087150506576e-05,3.01934858578716e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-25,1,1,0,NA,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9891,251,40.74,40.74,52.38,52.38,42.5,42.5,41.35,41.35,50,50,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,9841,250,8,18940.8797418431,18761.3947319061,19122.0818346117,0,1458.83792659672,2620.50978750464,0.000218236614626639,0.000216168590254025,0.000220324423209348,0,1.68087150506576e-05,3.01934858578716e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-26,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9912,254,46.3,46.3,59.52,59.52,45.83,45.83,45.19,45.19,50,50,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0,9890,250,8,18968.0571218067,18788.3004943248,19149.5335666362,0,1402.32669500575,2532.69359544787,0.000218549752109085,0.000216478598162012,0.000220640721773318,0,1.61575932422259e-05,2.91816686284145e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-27,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9915,255,46.3,46.3,59.52,59.52,45.83,45.83,45.19,45.19,50,50,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,9911,253,8,19170.9110498139,18990.9841156115,19352.5426719595,0,631.857308036371,1458.83792659672,0.000220887032906777,0.000218813916687485,0.000222979790522393,0,7.28025317263013e-06,1.68087150506576e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-28,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9994,255,46.3,46.3,59.52,59.52,45.83,45.83,45.19,45.19,50,50,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,9914,254,8,19187.8026781459,19008.2837291873,19369.0170486109,133.591258456516,720.146249517311,1592.42918505324,0.000221081658068488,0.00021901324265083,0.000223169608114685,1.53923705691747e-06,8.2975174159168e-06,1.83479521075751e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-29,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,10007,258,46.3,46.3,59.52,59.52,45.83,45.83,45.19,45.19,50,50,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,0,9993,254,7,19277.373544141,19097.003791937,19459.4468749725,119.387067636853,839.533317154164,1711.81625269009,0.000222113692632372,0.000220035474268783,0.000224211539610762,1.37557652159683e-06,9.67309393751363e-06,1.97235286291719e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-30,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,10045,258,46.3,46.3,59.52,59.52,45.83,45.83,45.19,45.19,50,50,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,10007,257,7,19469.2240057777,19288.7837467385,19651.352224385,191.85046163671,870.640637839042,1903.6667143268,0.000224324191607753,0.000222245160865159,0.00022642267100251,2.21049897538071e-06,1.00315121550886e-05,2.19340276045526e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-08-31,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,10097,258,46.3,46.3,59.52,59.52,45.83,45.83,45.19,45.19,50,50,52,0,"2020/08/31","CD",86790568,215,7,2012,69,10044,257,6028,9585,0.00011572686101098,2.47722770981289e-06,6.94545517895447e-05,0.000110438267900263,37,0,10044,257,7,19476.8132939427,19296.2895324489,19659.0259204594,7.58928816499247,878.229926004034,1911.25600249179,0.000224411635305148,0.000222331642448162,0.00022651108724694,8.74436973956947e-08,1.01189558524843e-05,2.20214713019483e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-09-01,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,10104,259,46.3,46.3,59.52,59.52,45.83,45.83,45.19,45.19,50,50,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0,10096,257,7,19512.7319385422,19331.8621579112,19695.293945058,35.9186445994783,809.1324979452,1890.6634155003,0.000224825489545617,0.000222741509859818,0.000226928967040036,4.13854240468599e-07,9.32281602241848e-06,2.17842037339853e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-09-02,1,1,2,0,1,1,0,NA,1,0,1,1,2,0,2,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,10114,259,46.3,46.3,59.52,59.52,45.83,45.83,45.19,45.19,50,50,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,10103,258,8,19536.2690673058,19355.7402283684,19718.4816786694,23.5371287635899,767.691716075766,1143.73115729451,0.000225096684092513,0.000223016632733276,0.000227196135859711,2.71194546895809e-07,8.84533577514743e-06,1.31780582112853e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
