"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-15,3,1,2,1,2,1,3,1,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,2,2,0,0,1,1,0,NA,NA,497,10,60.19,60.19,67.86,67.86,48.89,48.89,56.41,56.41,0,0,71,0,31.7142857142857,0.285714285714286,49,-2,3,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-15",497,71,31.714,10,0,0.286,355.129,50.733,22.661,7.145,0,0.204,2.03,NA,NA,NA,NA,NA,NA,NA,NA,759,11725,8.378,0.542,416,0.297,0.076,13.1,"people tested",NA,NA,60.19,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/15","TT",1394969,71,0,497,10,1575.2434248886,1303.53430844445,1903.58767819153,0,0,0,0.00112923185023366,0.00093445396166112,0.00136460930543369,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-15",-17,3,-10,-33,-8,8
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-16,3,1,2,1,2,1,3,1,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,2,2,0,0,1,1,0,NA,NA,552,11,60.19,60.19,67.86,67.86,48.89,48.89,56.41,56.41,0,0,55,1,39,0.428571428571429,-16,1,7.28571428571428,0.142857142857143,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-16",552,55,39,11,1,0.429,394.429,39.3,27.867,7.86,0.715,0.306,1.95,NA,NA,NA,NA,NA,NA,NA,NA,119,11844,8.463,0.085,387,0.277,0.101,9.9,"people tested",NA,NA,60.19,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/16","TT",1394969,55,1,552,11,1792.24723158343,1508.87816419354,2128.83333813455,0,0,0,0.0012847935915303,0.00108165712943695,0.00152607931655438,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-16",-13,2,4,-44,-4,5
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-17,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,2,2,0,0,1,1,0,NA,NA,588,12,80.56,80.56,86.9,86.9,61.11,61.11,70.51,70.51,0,0,36,1,43.8571428571429,0.571428571428571,-19,0,4.85714285714285,0.142857142857143,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-17",588,36,43.857,12,1,0.571,420.153,25.724,31.338,8.575,0.715,0.408,1.88,NA,NA,NA,NA,NA,NA,NA,NA,594,12438,8.888,0.424,440,0.314,0.1,10,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,"2020/08/17","TT",1394969,273,3,426,3,552,11,436,439,0.000395707718236032,0.00019570327369282,0.000312551748461794,0.00031470233388699,"2020/08/17","TT",1394969,36,1,588,12,1924.01981555438,1643.06310310486,2253.01891549424,0,0,0,0.00137925632437307,0.00117784918740478,0.00161510321411747,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-17",-24,-3,-27,-41,-35,15
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-18,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,2,2,0,0,1,1,0,NA,NA,629,12,80.56,80.56,86.9,86.9,61.11,61.11,70.51,70.51,0,0,41,0,47,0.571428571428571,5,-1,3.14285714285715,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-18",629,41,47,12,0,0.571,449.449,29.296,33.584,8.575,0,0.408,1.83,NA,NA,NA,NA,NA,NA,NA,NA,1337,13775,9.843,0.955,568,0.406,0.083,12.1,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/18","TT",1394969,41,0,629,12,1892.4502762361,1615.15610583749,2217.35102575058,0,0,0,0.00135662532732706,0.00115784372687672,0.00158953426617407,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-18",-29,-6,-31,-44,-36,17
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-19,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,2,2,0,0,1,1,0,NA,NA,686,12,80.56,80.56,86.9,86.9,61.11,61.11,70.51,70.51,0,0,57,0,51.4285714285714,0.571428571428571,16,0,4.42857142857143,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-19",686,57,51.429,12,0,0.571,490.178,40.729,36.748,8.575,0,0.408,1.79,NA,NA,NA,NA,NA,NA,NA,NA,886,14661,10.476,0.633,649,0.464,0.079,12.6,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/19","TT",1394969,57,0,686,12,1896.44441456302,1617.65920256904,2223.27509515949,0,0,0,0.00135948857255109,0.00115963810132629,0.00159378100528362,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-19",-25,-2,-28,-44,-34,15
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-20,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,1,1,0,NA,NA,767,12,80.56,80.56,86.9,86.9,58.89,58.89,67.95,67.95,0,0,81,0,51.8571428571429,0.571428571428571,24,0,0.428571428571423,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-20",767,81,51.857,12,0,0.571,548.056,57.878,37.054,8.575,0,0.408,1.76,NA,NA,NA,NA,NA,NA,NA,NA,824,15485,11.065,0.589,684,0.489,0.076,13.2,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/20","TT",1394969,81,0,767,12,1949.67353933376,1662.24668192129,2286.8007205673,0,0,0,0.00139764649919372,0.00119160116240669,0.00163932009999312,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-20",-30,-11,-31,-50,-36,16
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-21,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,1,1,0,NA,NA,864,12,80.56,80.56,86.9,86.9,58.89,58.89,67.95,67.95,0,0,97,0,62.5714285714286,0.285714285714286,16,0,10.7142857142857,-0.285714285714286,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-21",864,97,62.571,12,0,0.286,617.367,69.311,44.71,8.575,0,0.204,1.72,NA,NA,NA,NA,NA,NA,NA,NA,464,15949,11.396,0.332,712,0.509,0.088,11.4,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/21","TT",1394969,97,0,864,12,2018.57986514681,1720.19940542209,2368.7164750393,0,0,0,0.00144704281252616,0.00123314525657709,0.00169804237588026,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-21",-31,-7,-31,-51,-33,17
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-22,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,1,1,0,NA,NA,930,13,80.56,80.56,86.9,86.9,58.89,58.89,67.95,67.95,0,0,66,1,61.8571428571429,0.428571428571429,-31,1,-0.714285714285715,0.142857142857143,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-22",930,66,61.857,13,1,0.429,664.527,47.16,44.2,9.289,0.715,0.306,1.67,NA,NA,NA,NA,NA,NA,NA,NA,510,16459,11.761,0.364,676,0.483,0.092,10.9,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/22","TT",1394969,66,1,930,13,2158.05615243902,1861.48908178737,2501.8714332765,0,0,0,0.00154702803606318,0.00133443042948436,0.00179349608003942,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-22",-31,-6,-34,-50,-14,12
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-23,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,1,1,0,NA,NA,1007,14,80.56,80.56,86.9,86.9,58.89,58.89,67.95,67.95,0,0,77,1,65,0.428571428571429,11,0,3.14285714285715,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-23",1007,77,65,14,1,0.429,719.547,55.02,46.445,10.004,0.715,0.306,1.63,NA,NA,NA,NA,NA,NA,NA,NA,388,16847,12.038,0.277,715,0.511,0.091,11,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/23","TT",1394969,77,1,1007,14,2301.83141450232,2006.17514075526,2641.05947339925,0,0,0,0.00165009503042886,0.00143815033936615,0.00189327467018926,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-23",-37,-14,-42,-65,-18,10
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-24,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,1,1,0,NA,NA,1099,15,80.56,80.56,86.9,86.9,58.89,58.89,67.95,67.95,0,0,92,1,73,0.428571428571429,15,0,8,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-24",1099,92,73,15,1,0.429,785.286,65.738,52.162,10.718,0.715,0.306,1.59,NA,NA,NA,NA,NA,NA,NA,NA,338,17185,12.279,0.242,678,0.484,0.108,9.3,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,"2020/08/24","TT",1394969,455,3,874,6,1007,14,890,893,0.0007218798410574,0.000326172122821367,0.000638007009474763,0.000640157594899958,"2020/08/24","TT",1394969,92,1,1099,15,2461.53063813705,2164.67112376201,2799.10098858674,0,0,0,0.00176457730468351,0.00155177005636829,0.00200656859656863,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-24",-23,-3,-23,-48,-35,14
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-25,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,1,1,0,NA,NA,1252,15,80.56,80.56,86.9,86.9,58.89,58.89,67.95,67.95,0,0,153,0,89,0.428571428571429,61,-1,16,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-25",1252,153,89,15,0,0.429,894.611,109.325,63.595,10.718,0,0.306,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,0.382,0.167,6,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/25","TT",1394969,153,0,1252,15,2566.12945675219,2255.88119119224,2919.04574342016,0,0,0,0.00183956020295232,0.00161715507025048,0.00209255241042644,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-25",-22,-1,-22,-48,-35,14
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-26,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,1,1,0,NA,NA,1411,15,80.56,80.56,86.9,86.9,58.89,58.89,67.95,67.95,0,0,159,0,103.571428571429,0.428571428571429,6,0,14.5714285714286,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-26",1411,159,103.571,15,0,0.429,1008.224,113.613,74.006,10.718,0,0.306,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,17834,12.743,NA,453,0.324,0.229,4.4,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/26","TT",1394969,159,0,1411,15,2644.11893381285,2323.70072224966,3008.72004264776,0,0,0,0.00189546788051409,0.00166577230192905,0.00215683649073761,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-26",-22,2,-24,-46,-35,14
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-27,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,1,1,0,NA,NA,1429,15,80.56,80.56,86.9,86.9,58.89,58.89,67.95,67.95,0,0,18,0,94.5714285714286,0.428571428571429,-141,0,-9,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-27",1429,18,94.571,15,0,0.429,1021.086,12.862,67.576,10.718,0,0.306,1.41,NA,NA,NA,NA,NA,NA,NA,NA,1619,19453,13.9,1.157,567,0.405,0.167,6,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/27","TT",1394969,18,0,1429,15,2440.34344478697,2143.9810108908,2777.67204945552,0,0,0,0.00174938901494368,0.00153693810463946,0.00199120700851095,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-27",-21,3,-25,-46,-36,14
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-28,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,1,1,0,NA,NA,1554,19,80.56,80.56,86.9,86.9,58.89,58.89,67.95,67.95,0,0,125,4,98.5714285714286,1,107,4,4,0.571428571428571,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-28",1554,125,98.571,19,4,1,1110.404,89.318,70.434,13.576,2.858,0.715,1.36,NA,NA,NA,NA,NA,NA,NA,NA,417,19870,14.198,0.298,560,0.4,0.176,5.7,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/28","TT",1394969,125,4,1554,19,3062.26107346336,2764.63929753537,3391.92273307002,0,0,0,0.00219521801091161,0.00198186432640107,0.00243153986437693,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-28",-17,12,-19,-42,-32,14
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-29,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,1,1,0,NA,NA,1645,19,80.56,80.56,86.9,86.9,58.89,58.89,67.95,67.95,0,0,91,0,102.142857142857,0.857142857142857,-34,-4,3.57142857142857,-0.142857142857143,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-29",1645,91,102.143,19,0,0.857,1175.427,65.024,72.986,13.576,0,0.612,1.31,NA,NA,NA,NA,NA,NA,NA,NA,195,20065,14.337,0.139,515,0.368,0.198,5,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/29","TT",1394969,91,0,1645,19,2964.09703977956,2675.37753016857,3283.97437825396,0,0,0,0.00212484796420534,0.00191787597442565,0.00235415581152983,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-29",-21,9,-30,-43,-13,9
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-30,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,1,1,0,NA,NA,1683,21,80.56,80.56,86.9,86.9,58.89,58.89,67.95,67.95,0,0,38,2,96.5714285714286,1,-53,2,-5.57142857142857,0.142857142857143,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-30",1683,38,96.571,21,2,1,1202.58,27.153,69.005,15.005,1.429,0.715,1.26,NA,NA,NA,NA,NA,NA,NA,NA,442,20507,14.653,0.316,523,0.374,0.185,5.4,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/30","TT",1394969,38,2,1683,21,3075.87764225692,2803.08441311622,3375.21882176145,0,0,0,0.00220497920904115,0.00200942416148045,0.00241956546830894,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-30",-23,6,-37,-60,-14,7
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-08-31,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,1759,22,80.56,80.56,86.9,86.9,63.89,63.89,73.72,73.72,0,0,76,1,94.2857142857143,1,38,-1,-2.28571428571428,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-08-31",1759,76,94.286,22,1,1,1256.886,54.305,67.371,15.72,0.715,0.715,1.24,NA,NA,NA,NA,NA,NA,NA,NA,101,20608,14.725,0.072,489,0.349,0.193,5.2,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,"2020/08/31","TT",1394969,676,7,1550,13,1683,21,1566,1567,0.00120647842353486,0.00048459858247746,0.00112260559195222,0.00112332245376062,"2020/08/31","TT",1394969,76,1,1759,22,3105.65943777209,2841.73906672844,3394.09084259338,0,0,0,0.00222632864083151,0.00203713420637193,0.00243309409929065,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-08-31",-50,-28,-37,-77,-76,25
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-09-01,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,1797,27,80.56,80.56,86.9,86.9,63.89,63.89,73.72,73.72,0,0,38,5,77.8571428571429,1.71428571428571,-38,4,-16.4285714285714,0.714285714285714,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-09-01",1797,38,77.857,27,5,1.714,1284.038,27.153,55.632,19.293,3.573,1.225,1.22,NA,NA,NA,NA,NA,NA,NA,NA,121,20729,14.812,0.086,460,0.329,0.169,5.9,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/01","TT",1394969,38,5,1797,27,3612.01590956176,3359.52079272575,3883.48807341117,0,0,0,0.00258931625689299,0.00240831215082611,0.00278392428319996,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-09-01",-18,7,-25,-42,-35,13
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-09-02,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,1920,28,80.56,80.56,86.9,86.9,63.89,63.89,73.72,73.72,0,0,123,1,72.7142857142857,1.85714285714286,85,-4,-5.14285714285715,0.142857142857143,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-09-02",1920,123,72.714,28,1,1.857,1371.927,87.889,51.958,20.007,0.715,1.327,1.22,NA,NA,NA,NA,NA,NA,NA,NA,283,21012,15.014,0.202,454,0.324,0.16,6.2,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/02","TT",1394969,123,1,1920,28,3734.27360347167,3481.77777118776,4005.08023831406,0,0,0,0.00267695812843989,0.00249595350949574,0.00287108906241935,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-09-02",-20,1,-28,-45,-36,14
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-09-03,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,1984,29,80.56,80.56,86.9,86.9,63.89,63.89,73.72,73.72,0,0,64,1,79.2857142857143,2,-59,0,6.57142857142858,0.142857142857143,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-09-03",1984,64,79.286,29,1,2,1417.658,45.731,56.653,20.722,0.715,1.429,1.2,NA,NA,NA,NA,NA,NA,NA,NA,275,21287,15.211,0.197,262,0.187,0.303,3.3,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/03","TT",1394969,64,1,1984,29,3747.218829207,3501.8774017502,4009.74886983355,0,0,0,0.00268623806637065,0.00251036216700887,0.00287443582605316,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-09-03",-29,-9,-33,-49,-37,15
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-09-04,3,1,2,1,2,1,4,1,1,1,1,1,2,0,4,0,NA,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,2040,31,80.56,80.56,86.9,86.9,63.89,63.89,73.72,73.72,0,0,56,2,69.4285714285714,1.71428571428571,-8,1,-9.85714285714286,-0.285714285714286,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-09-04",2040,56,69.429,31,2,1.714,1457.673,40.015,49.61,22.151,1.429,1.225,1.2,NA,NA,NA,NA,NA,NA,NA,NA,240,21527,15.382,0.171,237,0.169,0.293,3.4,"people tested",NA,NA,80.56,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/04","TT",1394969,56,2,2040,31,3874.4725633361,3636.24314501144,4128.30964415528,0,0,0,0.00277746140834392,0.00260668383670995,0.00295942751713857,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-09-04",-21,2,-26,-45,-32,15
