"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_weekly_admission","icu_weekly_admission","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-27,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,994,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,992,19,0,1407.46950554344,1269.68221587303,1560.2096211709,0,0,0,0.00160688561756942,0.00144957605371513,0.00178126658572609,0,0,0,"2020-W26",0.228336828789621,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-28,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,994,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,994,19,0,1407.98705091956,1270.14381419234,1560.78982033838,0,0,0,0.00160747649091912,0.00145010305319716,0.00178192898991594,0,0,0,"2020-W26",0.228336828789621,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-29,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,996,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,2,0,"2020/06/29","CY",875899,8,0,96,3,994,19,548,994,0.00113483403908441,9.13347315158483e-06,0.000625642910883561,0.00113483403908441,0,0,994,19,0,1405.75421572061,1268.12432485096,1558.32111748864,0,0,0,0.00160492729837642,0.00144779743423723,0.00177911051101626,0,0,0,"2020-W27",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-30,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,998,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,996,19,0,1406.41393838414,1268.71683905974,1559.05565779918,0,0,0,0.00160568049328077,0.00144847389831446,0.00177994912404191,0,0,0,"2020-W27",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-01,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,999,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,998,19,0,1407.13332047102,1269.36317445142,1559.85632908839,0,0,0,0.00160650180040281,0.00144921180918282,0.00178086323775732,0,0,0,"2020-W27",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-02,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,999,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,999,19,0,1406.44431888041,1268.73642150788,1559.09894961479,0,0,0,0.00160571517821165,0.00144849625528501,0.00177999854962135,0,0,0,"2020-W27",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-03,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,999,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,999,19,0,1404.33196643326,1266.82830059581,1556.76051049599,0,0,0,0.00160330353891631,0.00144631778389495,0.00177732879075783,0,0,0,"2020-W27",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-04,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1002,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,999,19,0,1402.25258639725,1264.94735777063,1554.46177580327,0,0,0,0.00160092954369996,0.00144417034129578,0.001774704361808,0,0,0,"2020-W27",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-05,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1003,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1002,19,0,1404.47629382173,1266.950747348,1556.93002591946,0,0,0,0.00160346831520726,0.00144645757941042,0.00177752232382896,0,0,0,"2020-W27",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-06,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1004,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,1,0,"2020/07/06","CY",875899,9,0,87,2,1003,19,370,1003,0.00114510919637995,1.02751572955329e-05,0.000422423133260798,0.00114510919637995,1,0,1003,19,0,1403.95799404964,1266.47806139471,1556.36177928359,0,0,0,0.00160287658057567,0.00144591792135247,0.00177687356565493,0,0,0,"2020-W28",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-07,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1005,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1004,19,0,1403.42719913248,1265.99668346161,1555.77651110376,0,0,0,0.00160227058043505,0.00144536833979901,0.00177620537425406,0,0,0,"2020-W28",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-08,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1008,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1005,19,0,1402.892920093,1265.51216972762,1555.18737182169,0,0,0,0.00160166060252723,0.00144481517815139,0.00177553276327715,0,0,0,"2020-W28",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-09,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1010,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1008,19,0,1405.16053785778,1267.55262647026,1557.70742446494,0,0,0,0.00160424950577381,0.00144714473526087,0.00177840986742186,0,0,0,"2020-W28",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-10,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1013,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1010,19,0,1406.00880841456,1268.31528148705,1558.65091132667,0,0,0,0.00160521796281827,0.00144801544640084,0.00177948703141192,0,0,0,"2020-W28",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-11,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1014,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1013,19,0,1408.16029637755,1270.25352669528,1561.03909859074,0,0,0,0.00160767428251151,0.00145022831022216,0.00178221358694409,0,0,0,"2020-W28",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-12,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1021,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1014,19,0,1407.41501881202,1269.57616958326,1560.21913661773,0,0,0,0.0016068234109321,0.00144945498234757,0.00178127744936086,0,0,0,"2020-W28",NA,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-13,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1022,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,1,0,"2020/07/13","CY",875899,18,0,86,2,1021,19,254,1021,0.00116565951097101,2.05503145910659e-05,0.000289987772562818,0.00116565951097101,7,0,1021,19,0,1414.87783152824,1276.30301842341,1568.49842807935,0,0,0,0.00161534358587947,0.00145713491900711,0.00179072978514572,0,0,0,"2020-W29",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-14,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1023,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1022,19,0,1413.84623659725,1275.3699316699,1567.357933649,0,0,0,0.00161416583030378,0.0014560696286557,0.00178942770073833,0,0,0,"2020-W29",0.11416841439481,NA,0.0111214087117702,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-15,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1025,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1022,19,0,1411.18306917886,1272.96257259903,1564.41178837735,0,0,0,0.00161112533428953,0.0014533211849757,0.00178606413339592,0,0,0,"2020-W29",0.11416841439481,NA,0.0111214087117702,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-16,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1031,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1023,19,0,1409.81166322009,1271.72048594682,1562.89762390011,0,0,0,0.00160955962185148,0.00145190311433947,0.00178433543582093,0,0,0,"2020-W29",0.11416841439481,NA,0.0111214087117702,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-17,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1033,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,1031,19,0,1418.11470559883,1279.20523008986,1572.10842398947,0,0,0,0.00161903907368182,0.00146044832804908,0.00179485126023602,0,0,0,"2020-W29",0.11416841439481,NA,0.0111214087117702,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-18,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1037,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1031,19,0,1415.3377221582,1276.69527754119,1569.03601274529,0,0,0,0.00161586863571965,0.0014575827550222,0.00179134353703485,0,0,0,"2020-W29",0.11416841439481,NA,0.0111214087117702,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-19,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1038,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1037,19,0,1420.60034642912,1281.43740685213,1574.87625496438,0,0,0,0.00162187689040531,0.00146299676886505,0.0017980112489732,0,0,0,"2020-W29",0.11416841439481,NA,0.0111214087117702,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-20,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1038,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,0,0,"2020/07/20","CY",875899,17,0,94,2,1038,19,221,1008,0.00118506814141813,1.94086304471178e-05,0.000252312195812531,0.00115081761709969,1,0,1038,19,0,1418.8530771868,1279.85634386374,1572.94532647704,0,0,0,0.00161988206081615,0.00146119169432062,0.00179580673853611,0,0,0,"2020-W30",0.11416841439481,NA,0.0111214087117702,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-21,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1040,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1038,19,0,1415.57882517896,1276.89546901158,1569.32455234271,0,0,0,0.0016161438992155,0.0014578113104497,0.00179167295811812,0,0,0,"2020-W30",0.11416841439481,NA,0.0111214087117702,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-22,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1040,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1040,19,0,1415.02651712784,1276.39237504238,1568.71827451058,0,0,0,0.00161551333787097,0.00145723693604215,0.00179098078033036,0,0,0,"2020-W30",0.11416841439481,NA,0.0111214087117702,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-23,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1045,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1040,19,0,1411.85042229024,1273.52258626817,1565.20319028043,0,0,0,0.0016118872407552,0.00145396054370215,0.00178696766440016,0,0,0,"2020-W30",0.11416841439481,NA,0.0111214087117702,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-24,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1047,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1045,19,0,1415.58400578848,1276.88550863148,1569.34828056107,0,0,0,0.00161614981383525,0.00145779993884167,0.00179170004824879,0,0,0,"2020-W30",0.11416841439481,NA,0.0121951219512195,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-25,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1053,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1047,19,0,1415.32737980088,1276.64677605656,1569.07269072623,0,0,0,0.00161585682801428,0.00145752738164623,0.00179138541170412,0,0,0,"2020-W30",0.11416841439481,NA,0.012847965738758,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-26,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1057,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1053,19,0,1420.42910282232,1281.24378018682,1574.73454103357,0,0,0,0.00162168138429467,0.00146277570837143,0.00179784945642542,0,0,0,"2020-W30",0.11416841439481,NA,0.012847965738758,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-27,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1060,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,3,0,"2020/07/27","CY",875899,19,0,93,1,1057,19,185,962,0.00120676014015315,2.1691998735014e-05,0.000211211566630399,0.00109830014647808,4,0,1057,19,0,1422.70061506265,1283.28789472443,1577.25873392914,0,0,0,0.00162427473380224,0.00146510944152742,0.00180073128743056,0,0,0,"2020-W31",0.913347315158483,NA,0.0117647058823529,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-28,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1067,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1060,19,0,1423.39258078172,1283.90725383362,1578.0317721353,0,0,0,0.00162506474009185,0.0014658165540018,0.0018016138528932,0,0,0,"2020-W31",0.913347315158483,NA,0.0125874125874126,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-29,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1080,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,1067,19,0,1429.23132809087,1289.16663921617,1584.51369051745,0,0,0,0.00163173074531524,0.00147182111089996,0.00180901415633247,0,0,0,"2020-W31",0.913347315158483,NA,0.0125874125874126,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-30,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1090,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,1080,19,0,1442.82710296754,1301.42280784439,1599.59548619393,0,0,0,0.00164725282591662,0.00148581378428836,0.00182623280331857,0,0,0,"2020-W31",0.913347315158483,NA,0.0131386861313869,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-31,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1114,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,1084,19,0,1443.87152007896,1302.35768344628,1600.76221225066,0,0,0,0.00164844522037239,0.00148688111693961,0.00182756483595787,0,0,0,"2020-W31",0.913347315158483,NA,0.0131386861313869,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-01,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1124,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,1114,19,0,1478.79024384827,1333.8467088578,1639.48418568536,0,0,0,0.00168831137362672,0.00152283163796032,0.00187177309905064,0,0,0,"2020-W31",0.913347315158483,NA,0.0116666666666667,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-02,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1150,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,1124,19,0,1486.01186012571,1340.35076451659,1647.5025097111,0,0,0,0.00169655617842435,0.00153025721517731,0.00188092749245187,0,0,0,"2020-W31",0.913347315158483,NA,0.0137254901960784,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-03,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1155,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,5,0,"2020/08/03","CY",875899,93,0,167,1,1150,19,252,936,0.00131293676554032,0.000106176625387174,0.000287704404274922,0.00106861635873542,26,0,1150,19,0,1512.68132448938,1364.39132679433,1677.08834300138,0,0,0,0.00172700428301594,0.0015577039439414,0.00191470516920488,0,0,0,"2020-W32",0.456673657579241,0.11416841439481,0.0148936170212766,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-04,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1180,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1155,19,0,1510.0116406487,1361.9688274575,1674.14635998029,0,0,0,0.00172395634730569,0.00155493821485981,0.00191134635383793,0,0,0,"2020-W32",0.456673657579241,0.11416841439481,0.00588235294117647,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-05,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1195,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,1180,19,0,1531.85496023584,1381.65121843348,1698.38783326208,0,0,0,0.00174889451892951,0.00157740928855208,0.00193902245950969,0,0,0,"2020-W32",0.456673657579241,0.11416841439481,0.00588235294117647,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-06,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1208,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,1195,19,0,1539.31494652541,1388.36053327114,1706.68241268262,0,0,0,0.00175741146699038,0.001585069206919,0.00194849224931484,0,0,0,"2020-W32",0.456673657579241,0.11416841439481,0.00588235294117647,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-07,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1222,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,1208,19,0,1542.80445220022,1391.48653694981,1710.57751154848,0,0,0,0.00176139538028953,0.00158863811575285,0.0019529392219291,0,0,0,"2020-W32",0.456673657579241,0.11416841439481,0.00588235294117647,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-08,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1233,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,1222,19,0,1546.47634013535,1394.77497833823,1714.67735494355,0,0,0,0.00176558751652343,0.00159239247714431,0.00195761994812592,0,0,0,"2020-W32",0.456673657579241,0.11416841439481,0.00588235294117647,0,0,0,0,0
