"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high"
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-02,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,22516,1134,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,277,6,333.571428571429,5.71428571428571,"2020/06/02","US",329064917,277,6,22515,1134,97494.3885754189,97152.3356909018,97837.6457560033,439.753972360631,7506.94621440316,8965.49363350369,0.00029627706734662,0.000295237598029637,0.000297320196415844,1.33637452563997e-06,2.28129643319077e-05,2.72453645780285e-05,"2020-06-02","US","USWA",7614893,0.0308370044052863,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-03,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,22764,1139,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,248,5,336.857142857143,4.85714285714286,"2020/06/03","US",329064917,248,5,22763,1139,97654.6607083004,97312.6469883931,97997.8764650265,160.272132881582,7667.21834728474,8178.42123073888,0.000296764120583236,0.000295724770284136,0.000297807123768914,4.87053236615869e-07,2.33000175685235e-05,2.48535191940224e-05,"2020-06-03","US","USWA",7614893,0.0308370044052863,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-04,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,23024,1150,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,260,11,322.857142857143,5.85714285714286,"2020/06/04","US",329064917,260,11,23023,1150,98340.8611570805,97997.9185212706,98685.0039168648,686.200448780073,8353.41879606481,8587.88508831397,0.000298849424768914,0.000297807251574225,0.000299895245037212,2.08530418567858e-06,2.53853217542021e-05,2.60978446642307e-05,"2020-06-04","US","USWA",7614893,0.0308370044052863,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-05,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,23483,1155,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,459,5,344.571428571429,5.71428571428571,"2020/06/05","US",329064917,459,5,23482,1155,99340.9441037915,98995.1065538816,99687.9898307023,1000.08294671102,8413.56735195266,9577.97265390116,0.000301888590887954,0.00030083762029813,0.000302943233023842,3.03916611903972e-06,2.55681080458439e-05,2.9106635679127e-05,"2020-06-05","US","USWA",7614893,0.033112582781457,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-06,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,23767,1159,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,284,4,345.428571428571,6,"2020/06/06","US",329064917,284,4,23766,1159,99490.8865504223,99144.9715533402,99838.0084386188,149.942446630768,7428.99731498126,9503.4441894066,0.000302344253095879,0.000301293047150755,0.000303399126679368,4.5566220792467e-07,2.25760843261856e-05,2.88801500811665e-05,"2020-06-06","US","USWA",7614893,0.033112582781457,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-07,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,24078,1170,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,311,11,339.428571428571,6.71428571428571,"2020/06/07","US",329064917,311,11,24077,1170,100326.119275162,99978.7530701297,100674.692369425,835.232724739515,8264.23003972077,10338.6769141461,0.00030488245355904,0.000303826837517686,0.000305941737233036,2.53820046316124e-06,2.51142847893468e-05,3.14183505443277e-05,"2020-06-07","US","USWA",7614893,0.033112582781457,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-08,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,24378,1180,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,300,10,305.571428571429,7.42857142857143,"2020/06/08","US",329064917,300,10,24377,1180,101010.042882331,100661.601939671,101359.689956109,683.923607169156,8295.91610001179,11022.6005213153,0.000306960838618755,0.000305901956542123,0.00030802338602419,2.078385059715e-06,2.52105760031896e-05,3.34967356040427e-05,"2020-06-08","US","USWA",7614893,0.0300375469336671,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-09,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,24630,1185,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,252,5,302,7.28571428571429,"2020/06/09","US",329064917,252,5,24629,1185,101058.120697431,100710.08672156,101407.357409317,48.0778150998667,7434.24955926329,11070.6783364151,0.000307106942966609,0.00030604929762707,0.000308168243317523,1.46104347853851e-07,2.25920454451341e-05,3.36428399518966e-05,"2020-06-09","US","USWA",7614893,0.0300375469336671,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-10,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,24892,1186,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,262,1,304,6.71428571428571,"2020/06/10","US",329064917,262,1,24891,1186,100809.821437582,100462.652765633,101158.189819905,0,6685.29684329181,11070.6783364151,0.000306352382856972,0.00030529736710168,0.000307411044428979,0,2.03160425129483e-05,3.36428399518966e-05,"2020-06-10","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-11,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,25176,1198,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,284,12,307.428571428571,6.85714285714286,"2020/06/11","US",329064917,284,12,25175,1198,101596.325548666,101247.997823933,101945.851639851,289.905591386589,6728.65121344289,10420.6495369786,0.000308742501251407,0.000307683963234321,0.000309804681001138,8.80998175161251e-07,2.04477927175776e-05,3.16674582996599e-05,"2020-06-11","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-12,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,25542,1203,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,366,5,294.142857142857,6.85714285714286,"2020/06/12","US",329064917,366,5,25541,1203,102128.549737802,101778.965984451,102479.334218626,780.523448984357,6629.72797015613,10066.6605023607,0.000310359884818113,0.000309297529838013,0.000311425888705801,2.37194367634261e-06,2.01471734835717e-05,3.05917160484195e-05,"2020-06-12","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-13,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,25825,1207,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,283,4,294,6.85714285714286,"2020/06/13","US",329064917,283,4,25824,1207,102246.224729174,101896.668502919,102596.980107051,117.674991372434,5191.59012611599,10184.3354937332,0.000310717489002859,0.000309655217675239,0.000311783404449193,3.57604184746423e-07,1.57767961818792e-05,3.0949320233166e-05,"2020-06-13","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-14,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,26158,1209,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,333,2,297.142857142857,5.57142857142857,"2020/06/14","US",329064917,333,2,26157,1209,102388.04335609,102038.158672155,102739.127780334,141.81862691573,4893.65478067109,9673.91657377077,0.000311148463620903,0.000310085194138625,0.000312215379010865,4.30974618043924e-07,1.48713962742831e-05,2.93982010053377e-05,"2020-06-14","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-15,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,26530,1211,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,372,2,307.428571428571,4.42857142857143,"2020/06/15","US",329064917,372,2,26529,1211,102674.729496442,102324.023304374,103026.637701774,286.686140352322,5020.06878814183,9050.85835827472,0.000312019678161079,0.00031095391218619,0.000313089096950964,8.71214540176344e-07,1.52555575778436e-05,2.75047806396047e-05,"2020-06-15","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-16,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,26787,1219,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,257,8,308.142857142857,4.85714285714286,"2020/06/16","US",329064917,257,8,26786,1219,103012.934995757,102662.05006897,103365.019199509,338.205499314921,4672.07383867668,8640.11114161817,0.000313047455605111,0.000311981146470775,0.000314117409239069,1.02777744403218e-06,1.41980308361972e-05,2.62565551514511e-05,"2020-06-16","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-17,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,27193,1225,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,406,6,328.714285714286,5.57142857142857,"2020/06/17","US",329064917,406,6,27192,1225,103742.849272243,103390.179324889,104096.722197409,729.914276485579,4401.90516845124,9123.47419686824,0.000315265602356032,0.000314193868697613,0.00031634099176063,2.21814675092082e-06,1.33770114680783e-05,2.77254539318399e-05,"2020-06-17","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-18,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,27608,1232,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,415,7,347.428571428571,4.85714285714286,"2020/06/18","US",329064917,415,7,27607,1232,104577.6927109,104223.020460516,104933.571915416,834.843438657044,5086.80616047751,9078.87094325417,0.000317802619812248,0.000316724801327015,0.000318884106127351,2.53701745621532e-06,1.5458366716369e-05,2.75899084777067e-05,"2020-06-18","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-19,3,1,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,28225,1239,64.35,64.35,72.14,72.14,56.39,56.39,55.45,55.45,62.5,62.5,617,7,383.285714285714,5.14285714285714,"2020/06/19","US",329064917,617,7,28224,1239,106145.590577751,105786.438900938,106505.961597311,1567.89786685148,5819.47130258947,9090.95597469306,0.000322567326670534,0.000321475895593385,0.00032366246322549,4.7647068582868e-06,1.76848731114945e-05,2.76266338495546e-05,"2020-06-19","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-20,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,28676,1243,62.5,62.5,68.57,68.57,55.28,55.28,54.17,54.17,62.5,62.5,451,4,407.285714285714,5.14285714285714,"2020/06/20","US",329064917,451,4,28675,1243,106775.438677928,106414.583446057,107137.51758135,629.848100176663,5765.39579559698,9281.05010250909,0.000324481380912229,0.000323384772877677,0.000325581707579451,1.91405424169439e-06,1.75205422934739e-05,2.8204313565609e-05,"2020-06-20","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-21,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,28874,1248,62.5,62.5,68.57,68.57,55.28,55.28,54.17,54.17,62.5,62.5,198,5,388,5.57142857142857,"2020/06/21","US",329064917,198,5,28873,1248,106485.763406405,106126.441168497,106846.302235289,0,5717.31798049712,9120.77796962751,0.000323601082659337,0.000322509133261682,0.000324696729172404,0,1.73744379456201e-05,2.77172603289931e-05,"2020-06-21","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-22,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,29394,1253,62.5,62.5,68.57,68.57,55.28,55.28,54.17,54.17,62.5,62.5,520,5,409.142857142857,6,"2020/06/22","US",329064917,520,5,29393,1253,107342.754262816,106981.093386692,107705.637771699,277.6403133649,5994.95829386202,8712.21783421234,0.000326205404214561,0.000325106347896368,0.000327308176008623,8.43725049440321e-07,1.82181629950604e-05,2.64756811927549e-05,"2020-06-22","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-23,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,29874,1263,62.5,62.5,68.57,68.57,55.28,55.28,54.17,54.17,62.5,62.5,480,10,441,6.28571428571429,"2020/06/23","US",329064917,480,10,29873,1263,108455.460701632,108091.272302218,108820.876149146,1402.3817103391,7107.43441281453,9114.51659784043,0.000329586823446244,0.000328480086202012,0.000330697289584187,4.26171748457495e-06,2.15988823044741e-05,2.76982325582901e-05,"2020-06-23","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-24,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,30372,1266,62.5,62.5,68.57,68.57,55.28,55.28,54.17,54.17,62.5,62.5,498,3,454.142857142857,5.85714285714286,"2020/06/24","US",329064917,498,3,30371,1266,108994.085572613,108628.371005543,109361.031375532,538.624870981366,6865.53583481154,9503.19902219102,0.000331223658134949,0.000330112282998383,0.000332338774891435,1.6368346887048e-06,2.08637733168363e-05,2.88794050390702e-05,"2020-06-24","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-25,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,1,1,NA,NA,NA,30866,1270,62.5,62.5,68.57,68.57,55.28,55.28,54.17,54.17,62.5,62.5,494,4,465.428571428571,5.42857142857143,"2020/06/25","US",329064917,494,4,30865,1270,109557.139096833,109189.950171937,109925.562821328,563.053524220013,7310.91436765912,9231.01982167152,0.00033293472940123,0.000331818873817949,0.000334054337434361,1.71107126628152e-06,2.22172403983714e-05,2.80522758421905e-05,"2020-06-25","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-26,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,31422,1281,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,556,11,456.714285714286,6,"2020/06/26","US",329064917,556,11,31421,1281,110894.311855868,110523.986876246,111265.877657454,1337.17275903435,8506.26849977774,9884.26897353672,0.000336998282487427,0.000335872896703377,0.00033812743902278,4.06355308619652e-06,2.5849818866524e-05,3.0037443868672e-05,"2020-06-26","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-27,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,31766,1288,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,344,7,441.428571428571,6.42857142857143,"2020/06/27","US",329064917,344,7,31765,1288,111089.679227524,110719.50318328,111461.092906511,195.367371656626,8414.94973108204,10031.5585300935,0.000337591987138283,0.000336467053956043,0.000338720681386131,5.93704650856555e-07,2.55723089772042e-05,3.04850441716747e-05,"2020-06-27","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-28,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,32267,1292,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,501,4,484.714285714286,6.28571428571429,"2020/06/28","US",329064917,501,4,32266,1292,111537.418658111,111166.155007099,111909.922225162,447.739430587055,8524.48366235418,10479.2979606805,0.000338952628785132,0.000337824390459403,0.000340084635109134,1.36064164684883e-06,2.59051731800208e-05,3.18456858185236e-05,"2020-06-28","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-29,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,32831,1297,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,564,5,491,6.28571428571429,"2020/06/29","US",329064917,564,5,32830,1297,112260.913646627,111887.777977884,112635.293689241,723.494988516017,8518.06437438462,10912.88735781,0.000341151267871644,0.000340017340644929,0.000342288976643598,2.19863908651197e-06,2.5885665515612e-05,3.31633267298743e-05,"2020-06-29","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-06-30,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,33439,1303,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,608,6,509.285714285714,5.71428571428571,"2020/06/30","US",329064917,608,6,33438,1303,113184.2509074,112808.712978606,113561.03899438,923.337260772882,8606.55819650045,11055.7011695985,0.000343957210447324,0.000342815982958785,0.000345102237059141,2.80594257567993e-06,2.61545906350766e-05,3.35973256292116e-05,"2020-06-30","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-01,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,34152,1309,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,713,6,540,6.14285714285714,"2020/07/01","US",329064917,713,6,34151,1309,114408.338246492,114029.406521197,114788.529201813,1224.08733909184,8262.74766874082,12162.1135173179,0.000347677106661881,0.000346525565717468,0.000348832474298111,3.71989621455709e-06,2.51097799913469e-05,3.69596176590223e-05,"2020-07-01","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-02,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,34909,1319,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,757,10,577.571428571429,7,"2020/07/02","US",329064917,757,10,34908,1319,116055.625171695,115672.429416519,116440.090364953,1647.28692520334,9280.1864937675,13667.5818156055,0.000352683070045098,0.000351518571080365,0.000353851426723052,5.005963383217e-06,2.82016891328695e-05,4.15346064241953e-05,"2020-07-02","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-03,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,35260,1328,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,351,9,548.285714285714,6.71428571428571,"2020/07/03","US",329064917,351,9,35259,1328,116184.223051349,115801.645872978,116568.064160783,128.597879653273,9408.78437342077,13509.4935549065,0.00035307386794852,0.000351911248785535,0.000354240328089374,3.90797903421812e-07,2.85924870362913e-05,4.10541897874408e-05,"2020-07-03","US","USWA",7614893,0.0306748466257669,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-04,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,35902,1335,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,642,7,590.857142857143,6.71428571428571,"2020/07/04","US",329064917,642,7,35901,1335,117032.213357896,116647.622071033,117418.072655673,847.990306547217,9979.13436660309,14019.2783621387,0.000355650837606295,0.000354482097740712,0.000356823430848063,2.5769696577749e-06,3.03257316446259e-05,4.26033820011835e-05,"2020-07-04","US","USWA",7614893,0.0294117647058824,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-05,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,36959,1342,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,1057,7,670.285714285714,7.14285714285714,"2020/07/05","US",329064917,1057,7,36958,1342,119176.470283732,118785.61707443,119568.609559774,2144.25692583606,10721.0095821,15433.6210114892,0.000362167050107417,0.000360979280797745,0.000363358727663373,6.51621250112196e-06,3.25802266611729e-05,4.69014477513847e-05,"2020-07-05","US","USWA",7614893,0.0294117647058824,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-06,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,37393,1351,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,434,9,651.714285714286,7.71428571428571,"2020/07/06","US",329064917,434,9,37392,1351,119412.74688135,119022.151129573,119804.624453695,236.276597617849,10418.6613087365,14835.05417045,0.000362885074379867,0.000361698087461486,0.000364075956640782,7.18024272450317e-07,3.16614162449184e-05,4.50824545676197e-05,"2020-07-06","US","USWA",7614893,0.0284210526315789,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-07,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,37916,1360,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,523,9,639.571428571429,8.14285714285714,"2020/07/07","US",329064917,523,9,37915,1360,119859.16929186,119468.132871934,120251.485630355,446.422410510102,10302.0301950266,13713.5787141087,0.000364241713715899,0.000363053387644888,0.000365433929349434,1.35663933603138e-06,3.13069843146683e-05,4.16743870453643e-05,"2020-07-07","US","USWA",7614893,0.0284210526315789,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
