"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_occupancy","icu_occupancy","hosp_weekly_admission"
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-07,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,29,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,29,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W23",5440,515,5.63565304975255
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-08,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,31,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,"2020/06/08",NA,2494524,5,0,13,0,29,0,27,29,1.16254644172596e-05,2.00439041676889e-06,1.0823708250552e-05,1.16254644172596e-05,0,0,29,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24",5419,509,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-09,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,31,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,31,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24",5239,491,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-10,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,31,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24",4981,439,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-11,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,31,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24",4740,390,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-12,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,31,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24",4669,393,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-13,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,32,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24",4527,390,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-14,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,32,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,32,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W24",4526,393,4.49981988716931
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-15,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,32,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,"2020/06/15",NA,2494524,3,0,16,0,32,0,29,32,1.28280986673209e-05,1.20263425006133e-06,1.16254644172596e-05,1.28280986673209e-05,0,0,32,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25",4496,385,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-16,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,34,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,32,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25",4496,378,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-17,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,36,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,34,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25",4354,357,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-18,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,39,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,36,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25",4223,352,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-19,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,45,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,39,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25",4085,330,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-20,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,46,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,45,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25",3933,315,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-21,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,55,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,46,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W25",3905,310,3.91314780451402
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-22,2,1,2,1,1,1,3,1,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,63,0,62.96,62.96,70.95,70.95,55,55,59.62,59.62,25,25,"2020/06/22",NA,2494524,23,0,39,0,55,0,44,55,2.20482945844578e-05,9.2201959171369e-06,1.76386356675662e-05,2.20482945844578e-05,9,0,55,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W26",3968,340,3.4165021284043
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-23,2,1,2,1,1,1,3,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,72,0,54.63,54.63,68.57,68.57,50,50,53.85,53.85,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,63,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W26",3849,311,3.4165021284043
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-24,2,1,2,1,1,1,3,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,76,0,54.63,54.63,68.57,68.57,50,50,53.85,53.85,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,72,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W26",3739,316,3.4165021284043
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-25,2,1,2,1,1,1,3,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,102,0,54.63,54.63,68.57,68.57,50,50,53.85,53.85,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,76,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W26",3593,276,3.4165021284043
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-26,2,1,2,1,1,1,3,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,121,0,54.63,54.63,68.57,68.57,50,50,53.85,53.85,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,81,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W26",3370,268,3.4165021284043
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-27,2,1,2,1,1,1,3,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,136,0,54.63,54.63,68.57,68.57,50,50,53.85,53.85,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,121,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W26",3293,270,3.4165021284043
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-28,2,1,2,1,1,1,3,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,183,0,54.63,54.63,68.57,68.57,50,50,53.85,53.85,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,121,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W26",3317,270,3.4165021284043
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-29,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,196,0,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,"2020/06/29",NA,2494524,128,0,167,0,183,0,167,183,7.33606892537414e-05,5.13123946692836e-05,6.69466399200809e-05,7.33606892537414e-05,62,0,183,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W27",3500,262,2.41420813553031
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-06-30,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,205,0,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,196,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W27",3155,279,2.41420813553031
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-01,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,285,0,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,203,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W27",2974,259,2.41420813553031
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-02,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,293,0,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,0,285,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W27",2853,239,2.41420813553031
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-03,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,350,0,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,293,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W27",2729,231,2.41420813553031
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-04,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,375,0,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0,350,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W27",2598,220,2.41420813553031
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-05,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,412,0,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,375,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W27",2559,217,2.41420813553031
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-06,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,485,0,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,"2020/07/06",NA,2494524,229,0,396,0,412,0,396,412,0.000165161770341757,9.18010810880152e-05,0.000158747721008096,0.000165161770341757,37,0,412,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W28",2506,209,1.95357302203882
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-07,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,539,0,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,485,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W28",2404,197,1.95357302203882
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-08,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,593,0,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0,539,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W28",2265,185,1.95357302203882
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-09,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,615,0,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0,593,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W28",2186,188,1.95357302203882
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-10,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,668,1,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,615,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-W28",2099,191,1.95357302203882
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-11,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,668,1,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,668,1,1,182.383130738581,25.832059099691,1287.68698808081,182.383130738581,182.383130738581,182.383130738581,7.3113399886544e-05,1.03555063409656e-05,0.000516205491741433,7.3113399886544e-05,7.3113399886544e-05,7.3113399886544e-05,"2020-W28",1951,168,1.95357302203882
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-12,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,785,1,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,668,1,1,163.135318816559,23.0874658483539,1152.70911152329,0,182.383130738581,182.383130738581,6.53973739344898e-05,9.25525905878392e-06,0.000462095819291895,0,7.3113399886544e-05,7.3113399886544e-05,"2020-W28",1959,159,1.95357302203882
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-13,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,861,1,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,"2020/07/13",NA,2494524,373,1,764,1,785,1,769,785,0.000314689295432716,0.000149527525090959,0.000308275246099055,0.000314689295432716,117,0,785,1,1,173.111483020405,24.4836060018841,1223.98577853351,0,182.383130738581,182.383130738581,6.93965995197499e-05,9.81494104762437e-06,0.000490669072950796,0,7.3113399886544e-05,7.3113399886544e-05,"2020-W29",1968,162,1.62047531782022
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-14,2,1,2,1,1,1,2,1,0,NA,1,1,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,864,2,51.85,51.85,66.67,66.67,48.33,48.33,51.92,51.92,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,0,861,1,1,172.680423653191,24.4097463587086,1221.58289868535,0,182.383130738581,182.383130738581,6.92237972668096e-05,9.78533233543097e-06,0.000489705811082737,0,7.3113399886544e-05,7.3113399886544e-05,"2020-W29",1872,145,1.62047531782022
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-15,2,1,2,0,1,1,4,0,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,960,2,62.5,62.5,67.38,67.38,54.72,54.72,59.29,59.29,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,864,2,2,315.446139767537,118.751786585749,837.934905698348,94.8408423033663,277.223973041948,277.223973041948,0.000126455443911358,4.76049886013321e-05,0.000335909738971583,3.80196150862314e-05,0.000111133014972775,0.000111133014972775,"2020-W29",1842,153,1.62047531782022
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-16,2,1,2,0,1,1,4,0,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1032,2,62.5,62.5,67.38,67.38,54.72,54.72,59.29,59.29,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,0,960,2,2,319.913182117949,120.381504833802,850.167508988432,42.6892090760018,319.913182117949,319.913182117949,0.000128246183287052,4.82583069290181e-05,0.000340813521532938,1.71131683142763e-05,0.000128246183287052,0.000128246183287052,"2020-W29",1700,142,1.62047531782022
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-17,2,1,2,0,1,1,4,0,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1078,2,62.5,62.5,67.38,67.38,54.72,54.72,59.29,59.29,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,1032,2,2,315.389024261714,118.635100776448,838.455364169111,0,319.913182117949,319.913182117949,0.000126432547556854,4.75582118177448e-05,0.000336118379365807,0,0.000128246183287052,0.000128246183287052,"2020-W29",1684,143,1.62047531782022
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-18,2,1,2,0,1,1,4,0,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1203,2,62.5,62.5,67.38,67.38,54.72,54.72,59.29,59.29,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0,1078,2,1,302.837730682586,113.875537524849,805.359018436824,0,319.913182117949,319.913182117949,0.000121401009043243,4.56502072238427e-05,0.000322850779722634,0,0.000128246183287052,0.000128246183287052,"2020-W29",1659,137,1.62047531782022
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-19,2,1,2,0,1,1,4,0,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1247,3,62.5,62.5,67.38,67.38,54.72,54.72,59.29,59.29,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,0,1203,2,1,311.482466661951,117.09125128805,828.595868355156,0,319.913182117949,319.913182117949,0.00012486649423375,4.6939316393849e-05,0.000332165923581074,0,0.000128246183287052,0.000128246183287052,"2020-W29",1624,131,1.62047531782022
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-20,2,1,2,0,1,1,4,0,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1344,4,62.5,62.5,67.38,67.38,54.72,54.72,59.29,59.29,25,25,"2020/07/20",NA,2494524,462,2,1223,3,1247,3,1231,1245,0.000499894969942161,0.000185205674509445,0.000493480920608501,0.000499093213775454,44,1,1247,3,2,447.279631997634,233.036587834349,858.487806825201,97.3361251320864,417.249307250036,417.249307250036,0.000179304601598395,9.34192606823382e-05,0.000344148946582675,3.90199192840343e-05,0.000167266102571086,0.000167266102571086,"2020-W30",1611,129,1.49443834865643
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-21,2,1,2,0,1,1,4,0,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1366,7,62.5,62.5,67.38,67.38,54.72,54.72,59.29,59.29,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1344,4,3,594.290148677471,364.477921382764,969.004595601252,177.040841427435,594.290148677471,594.290148677471,0.000238237895757856,0.000146111210548691,0.000388452705045633,7.09717931867703e-05,0.000238237895757856,0.000238237895757856,"2020-W30",1520,137,1.49443834865643
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-22,2,1,2,0,1,1,4,0,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1402,7,62.5,62.5,67.38,67.38,54.72,54.72,59.29,59.29,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,1366,7,5,979.480061131488,740.928896642566,1294.83570488541,385.189912454018,979.480061131488,979.480061131488,0.000392652089589633,0.000297022155987502,0.0005190712556325,0.000154414193831776,0.000392652089589633,0.000392652089589633,"2020-W30",1646,110,1.49443834865643
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-23,2,1,2,0,1,1,4,0,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1522,7,62.5,62.5,67.38,67.38,54.72,54.72,59.29,59.29,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0,1402,7,5,934.366477686799,706.663643308498,1235.44025915552,0,797.096930392907,979.480061131488,0.000374567042725105,0.000283285966905309,0.000495260923188361,0,0.000319538689703089,0.000392652089589633,"2020-W30",1454,111,1.49443834865643
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-24,2,1,2,0,1,1,4,0,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1618,7,62.5,62.5,67.38,67.38,54.72,54.72,59.29,59.29,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,0,1522,7,5,947.526695312484,716.49446738615,1253.05480948805,0,797.096930392907,979.480061131488,0.000379842685543408,0.000287226928819346,0.000502322210364805,0,0.000319538689703089,0.000392652089589633,"2020-W30",1357,104,1.49443834865643
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-25,2,1,2,0,1,1,4,0,0,NA,1,1,2,0,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1687,7,62.5,62.5,67.38,67.38,54.72,54.72,59.29,59.29,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,0,1618,7,5,944.689090146624,714.242000212539,1249.48893620998,0,797.096930392907,979.480061131488,0.000378705151823203,0.000286323964095971,0.000500892729919609,0,0.000319538689703089,0.000392652089589633,"2020-W30",1268,93,1.49443834865643
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-26,2,1,2,0,1,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1775,8,50,50,54.76,54.76,47.22,47.22,50.64,50.64,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,0,1687,7,5,925.114002204757,699.346551337145,1223.76512108189,0,797.096930392907,979.480061131488,0.000370857928087586,0.000280352705100109,0.000490580616214511,0,0.000319538689703089,0.000392652089589633,"2020-W30",1297,92,1.49443834865643
