"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_occupancy","icu_occupancy"
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-25,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3993,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,1,0,"2020/05/25","LU",613894,47,3,1188,74,3992,110,3991,3992,0.00650275128931053,7.65604485464917e-05,0.00650112234359678,0.00650275128931053,2,1,3992,110,3,8320.67689198556,8162.48360255845,8481.93605180681,0,388.213385707833,526.707372776636,0.0135539309587413,0.0132962426779842,0.0138166133759359,0,0.000632378530671147,0.000857977717287733,"2020-W22",35,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-26,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3995,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3993,110,3,8296.24137306612,8138.49960417969,8457.0405194621,0,388.213385707833,526.707372776636,0.0135141268249341,0.0132571740466264,0.0137760599052314,0,0.000632378530671147,0.000857977717287733,"2020-W22",42,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-27,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4001,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,3995,110,1,8275.44114895536,8118.08193276983,8435.85058354513,0,388.213385707833,450.634593689961,0.0134802443890238,0.0132239147682985,0.0137415426499447,0,0.000632378530671147,0.000734059289861052,"2020-W22",33,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-28,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4008,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,4001,110,1,8264.60258553082,8107.43769560171,8424.81415969653,0,388.213385707833,388.213385707833,0.0134625889575901,0.0132065758837873,0.0137235649146213,0,0.000632378530671147,0.000632378530671147,"2020-W22",29,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-29,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4012,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,4008,110,1,8257.30774482196,8100.27094452914,8417.38895644559,0,351.013314890019,388.213385707833,0.0134507060580849,0.0131949016353461,0.0137114696616119,0,0.00057178163476108,0.000632378530671147,"2020-W22",28,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-30,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4016,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4012,110,1,8244.91369743897,8088.10204318942,8404.76560696438,0,110.381253006255,388.213385707833,0.0134305168277243,0.0131750791556676,0.0136909069105813,0,0.000179805068963461,0.000632378530671147,"2020-W22",26,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-31,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4018,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4016,110,1,8233.36100855562,8076.75963028089,8392.9987520065,0,110.381253006255,388.213385707833,0.0134116981246854,0.0131566029807766,0.0136717393426333,0,0.000179805068963461,0.000632378530671147,"2020-W22",27,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-01,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4019,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,1,0,"2020/06/01","LU",613894,26,0,737,44,4018,110,4013,4018,0.00654510387786817,4.23525885576337e-05,0.00653695914929939,0.00654510387786817,2,0,4018,110,0,8218.53271270466,8062.20398742036,8377.89270219254,0,24.9292439606215,388.213385707833,0.0133875436357167,0.013132892628728,0.013647132407537,0,4.06083850968107e-05,0.000632378530671147,"2020-W23",25,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-02,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4020,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4019,110,0,8202.54607777355,8046.51211718835,8361.60577131003,0,0,388.213385707833,0.0133615022752683,0.0131073314239728,0.0136206018812857,0,0,0.000632378530671147,"2020-W23",22,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-03,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4024,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4020,110,0,8187.57655706814,8031.81911834416,8346.35452941724,0,0,388.213385707833,0.0133371177386782,0.0130833973264833,0.013595758436175,0,0,0.000632378530671147,"2020-W23",21,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-04,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,5659430,0,2,1,3,2,0,0,3,1,0,NA,NA,4027,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4020,110,0,8171.68216664967,8016.21993046466,8330.15935340854,0,0,351.013314890019,0.0133112266395333,0.013057987096249,0.0135693773736322,0,0,0.00057178163476108,"2020-W23",19,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-05,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4032,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,4027,110,0,8171.14672671017,8015.68753653739,8329.62094955469,0,0,110.381253006255,0.0133103544369389,0.0130571198554431,0.0135685003429822,0,0,0.000179805068963461,"2020-W23",19,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-06,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4035,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,4032,110,0,8167.46073941473,8012.06456471032,8325.87086525717,0,0,110.381253006255,0.013304350163733,0.0130512182310143,0.0135623916592395,0,0,0.000179805068963461,"2020-W23",13,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-07,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4039,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,4035,110,0,8160.21822356153,8004.95377642664,8318.49418696714,0,0,24.9292439606215,0.0132925524985772,0.0130396351429182,0.0135503754507572,0,0,4.06083850968107e-05,"2020-W23",18,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-08,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4040,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,1,0,"2020/06/08","LU",613894,21,0,489,37,4039,110,3962,4039,0.00657931173785702,3.4207859988858e-05,0.00645388291789788,0.00657931173785702,4,0,4039,110,0,8155.35047445782,8000.17159140868,8313.53935366382,0,0,0,0.013284623199539,0.0130318452231308,0.0135423042962854,0,0,0,"2020-W24",20,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-09,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4046,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4040,110,0,8144.779871263,7989.79610512256,8302.76996790938,0,0,0,0.013267404260773,0.0130149441192169,0.0135247615515209,0,0,0,"2020-W24",17,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-10,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4049,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,4046,110,0,8144.69334155296,7989.70522119001,8302.68799554745,0,0,0,0.0132672633085727,0.0130147960742246,0.0135246280229933,0,0,0,"2020-W24",17,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-11,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4052,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,4049,110,0,8138.96377932273,7984.07970548429,8296.85246699441,0,0,0,0.0132579301627361,0.0130056324145281,0.0135151222637693,0,0,0,"2020-W24",15,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-12,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4055,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,4052,110,0,8133.49690353792,7978.7109047465,8291.28573144647,0,0,0,0.0132490249188588,0.0129968869295782,0.0135060543537589,0,0,0,"2020-W24",16,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-13,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4063,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,4055,110,0,8128.31290194274,7973.61962068749,8286.00733103345,0,0,0,0.0132405804616803,0.0129885935042328,0.0134974561260306,0,0,0,"2020-W24",13,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-14,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4070,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,4063,110,0,8133.44706035457,7978.65113140331,8291.24622622212,0,0,0,0.013248943727019,0.012996789562047,0.013505990001893,0,0,0,"2020-W24",11,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-15,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4072,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,2,0,"2020/06/15","LU",613894,31,0,347,22,4070,110,3272,4070,0.00662980905498343,5.04973171264094e-05,0.00532991037540683,0.00662980905498343,7,0,4070,110,0,8136.71272007182,7981.84971202214,8294.58036390487,0,0,0,0.0132542633094179,0.0130019998762362,0.0135114211311804,0,0,0,"2020-W25",15,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-16,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4075,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,4072,110,0,8129.83210362692,7975.09514127952,8287.57135335677,0,0,0,0.013243055158752,0.0129909970471767,0.0135000038334904,0,0,0,"2020-W25",15,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-17,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4085,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,4075,110,0,8124.8215790917,7970.17411045285,8282.46971487093,0,0,0,0.0132348932862867,0.0129829809551044,0.0134916935413458,0,0,0,"2020-W25",12,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-18,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4091,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,4085,110,0,8133.86030329423,7979.03590606621,8291.68889730232,0,0,0,0.0132496168773343,0.0129974163390849,0.0135067110890517,0,0,0,"2020-W25",14,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-19,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4099,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,4091,110,0,8134.92489027025,7980.07438130119,8292.78021836533,0,0,0,0.0132513510317258,0.0129991079588678,0.0135084887918197,0,0,0,"2020-W25",12,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-20,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4105,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,4099,110,0,8139.6896594124,7984.74358910776,8297.64249936905,0,0,0,0.0132591125819969,0.0130067138449109,0.0135164091836197,0,0,0,"2020-W25",13,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-21,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4120,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,4105,110,0,8140.14443230482,7985.18388545841,8298.11214485002,0,0,0,0.0132598533823507,0.0130074310637641,0.0135171742106129,0,0,0,"2020-W25",16,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-22,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4121,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,1,0,"2020/06/22","LU",613894,50,0,296,14,4120,110,2170,4120,0.00671125634067119,8.14472856877572e-05,0.00353481219884866,0.00671125634067119,15,0,4120,110,0,8158.07187284066,8002.76423378601,8316.39352830816,0,0,0,0.0132890562097702,0.0130360684968187,0.0135469535918386,0,0,0,"2020-W26",15,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-23,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4133,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4121,110,0,8147.73229473586,7992.61570298879,8305.85930984486,0,0,0,0.0132722135983343,0.0130195370910756,0.013529793921825,0,0,0,"2020-W26",11,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-24,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4140,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,4133,110,0,8158.54881684169,8003.22051929492,8316.89176079993,0,0,0,0.0132898331256564,0.0130368117611427,0.0135477651855205,0,0,0,"2020-W26",13,0
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-25,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4151,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,4140,110,0,8159.14800252902,8003.80157421475,8317.50956216136,0,0,0,0.0132908091666135,0.0130377582680638,0.0135487715504002,0,0,0,"2020-W26",13,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-26,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4173,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,4151,110,0,8167.18614969561,8011.68092898491,8325.70969750678,0,0,0,0.013303902871987,0.0130505933092438,0.0135621291257233,0,0,0,"2020-W26",9,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-27,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4217,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,4173,110,0,8196.36972554328,8040.3021319534,8355.46669456821,0,0,0,0.0133514413327761,0.0130972156951418,0.0136106016585407,0,0,0,"2020-W26",13,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-28,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4242,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,4217,110,0,8267.66654542456,8110.2336773209,8428.15544236112,0,0,0,0.0134675799819261,0.0132111303862245,0.0137290076826962,0,0,0,"2020-W26",11,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-29,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4256,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,14,0,"2020/06/29","LU",613894,122,0,356,9,4242,110,1438,4242,0.00690998771774932,0.000198731377078127,0.0023424239363799,0.00690998771774932,25,0,4242,110,0,8299.11025536145,8141.07093009414,8460.21753428565,0,0,0,0.0135188000784524,0.0132613625969534,0.0137812350899107,0,0,0,"2020-W27",16,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-30,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4299,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,4256,110,0,8305.27579691749,8147.10850716788,8466.51373332962,0,0,0,0.0135288434109431,0.0132711974822492,0.0137914912563563,0,0,0,"2020-W27",18,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-01,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4345,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,4299,110,0,8364.75963880031,8205.44799578503,8527.16437309023,0,0,0,0.0136257393602158,0.0133662293421747,0.0138902878560309,0,0,0,"2020-W27",16,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-02,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4395,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0,4345,110,0,8426.87840996715,8266.37117079389,8590.50220092532,0,0,0,0.0137269274662518,0.0134654698869738,0.0139934617392014,0,0,0,"2020-W27",22,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-03,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4447,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,4395,110,0,8492.33958083797,8330.57105266453,8657.24943708387,0,0,0,0.0138335601599592,0.0135700480093706,0.0141021893634469,0,0,0,"2020-W27",17,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-04,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4476,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0,4447,110,0,8556.20142778844,8393.19908392495,8722.36940180551,0,0,0,0.0139375876418216,0.0136720656724531,0.0142082662508601,0,0,0,"2020-W27",24,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-05,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4522,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,4476,110,0,8569.91909045743,8406.63630758889,8736.37332813925,0,0,0,0.013959932969629,0.0136939541803453,0.0142310778866372,0,0,0,"2020-W27",20,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-06,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4542,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,20,0,"2020/07/06","LU",613894,280,0,577,3,4522,110,1241,4521,0.00736609251760076,0.00045610479985144,0.00202152163077013,0.007364463571887,46,0,4522,110,0,8610.91901429649,8446.83320825932,8778.19230504883,0,0,0,0.0140267196198309,0.0137594327493986,0.0142991987298277,0,0,0,"2020-W28",22,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-07,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4603,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,4542,110,0,8598.41731011359,8434.54628465765,8765.47211239375,0,0,0,0.0140063550223876,0.0137394180178624,0.014278478226524,0,0,0,"2020-W28",24,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-08,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4650,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,4603,110,0,8660.38220190174,8495.3059681608,8828.66610856797,0,0,0,0.0141072924672692,0.013838392243874,0.0143814178157271,0,0,0,"2020-W28",26,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-09,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4719,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,0,4650,110,0,8693.06672299617,8527.34250895057,8862.01169604051,0,0,0,0.0141605337778121,0.0138905780296771,0.0144357359675131,0,0,0,"2020-W28",27,3
