"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-08-24,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2504,47,77.78,77.78,85.71,85.71,63.89,63.89,69.87,69.87,25,25,5,0,2,0,3,0,0.571428571428571,0,12778250,"SS","SSD","Africa","South Sudan","2020-08-24",2504,5,2,47,0,0,223.697,0.447,0.179,4.199,0,0,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/08/24","SS",12778250,5,0,2504,47,3503.55529721036,3356.8125899912,3656.71284635016,0,0,0,0.000274181151347826,0.000262697363879342,0.000286166951370506,0,0,0
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-08-25,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2507,47,77.78,77.78,85.71,85.71,63.89,63.89,69.87,69.87,25,25,3,0,2.42857142857143,0,-2,0,0.428571428571428,0,12778250,"SS","SSD","Africa","South Sudan","2020-08-25",2507,3,2.429,47,0,0,223.965,0.268,0.217,4.199,0,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/08/25","SS",12778250,3,0,2507,47,3500.63111868171,3354.00535079981,3653.66686912426,0,0,0,0.000273952311050552,0.000262477675018083,0.000285928579353531,0,0,0
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-08-26,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2510,47,77.78,77.78,85.71,85.71,63.89,63.89,69.87,69.87,25,25,3,0,2.28571428571429,0,0,0,-0.142857142857143,0,12778250,"SS","SSD","Africa","South Sudan","2020-08-26",2510,3,2.286,47,0,0,224.233,0.268,0.204,4.199,0,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/08/26","SS",12778250,3,0,2510,47,3497.95411962562,3351.43496934479,3650.8788429208,0,0,0,0.000273742814518859,0.000262276522164208,0.000285710394061847,0,0,0
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-08-27,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2514,47,77.78,77.78,85.71,85.71,63.89,63.89,69.87,69.87,25,25,4,0,2.85714285714286,0,1,0,0.571428571428572,0,12778250,"SS","SSD","Africa","South Sudan","2020-08-27",2514,4,2.857,47,0,0,224.59,0.357,0.255,4.199,0,0,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,19433,1.736,NA,NA,NA,NA,NA,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/08/27","SS",12778250,4,0,2514,47,3496.86389089396,3350.38492144329,3649.74692703977,0,0,0,0.000273657495423392,0.00026219434753924,0.000285621812614385,0,0,0
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-08-28,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2518,47,77.78,77.78,85.71,85.71,63.89,63.89,69.87,69.87,25,25,4,0,3,0,0,0,0.142857142857143,0,12778250,"SS","SSD","Africa","South Sudan","2020-08-28",2518,4,3,47,0,0,224.947,0.357,0.268,4.199,0,0,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/08/28","SS",12778250,4,0,2518,47,3495.92104534289,3349.47719917216,3648.76762209096,0,0,0,0.000273583710237543,0.00026212331103024,0.000285545174189812,0,0,0
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-08-29,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2519,47,77.78,77.78,85.71,85.71,63.89,63.89,69.87,69.87,25,25,1,0,3.14285714285714,0,-3,0,0.142857142857143,0,12778250,"SS","SSD","Africa","South Sudan","2020-08-29",2519,1,3.143,47,0,0,225.037,0.089,0.281,4.199,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/08/29","SS",12778250,1,0,2519,47,3490.90814041128,3344.66884815859,3643.54146793904,56.252227415413,56.252227415413,56.252227415413,0.000273191410436584,0.00026174701920518,0.000285136185936184,4.40218554304486e-06,4.40218554304486e-06,4.40218554304486e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-08-30,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2519,47,77.78,77.78,85.71,85.71,63.89,63.89,69.87,69.87,25,25,0,0,2.85714285714286,0,-1,0,-0.285714285714286,0,12778250,"SS","SSD","Africa","South Sudan","2020-08-30",2519,0,2.857,47,0,0,225.037,0,0.255,4.199,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/08/30","SS",12778250,0,0,2519,47,3484.64040653904,3338.65935358243,3637.00440113941,15.9431407224461,72.1953681378591,72.1953681378591,0.00027270091026072,0.000261276728314318,0.000284624608310169,1.2476779467021e-06,5.64986348974696e-06,5.64986348974696e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-08-31,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2527,47,77.78,77.78,85.71,85.71,63.89,63.89,69.87,69.87,25,25,8,0,3.28571428571429,0,8,0,0.428571428571428,0,12778250,"SS","SSD","Africa","South Sudan","2020-08-31",2527,8,3.286,47,0,0,225.751,0.715,0.294,4.199,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/08/31","SS",12778250,8,0,2527,47,3489.68796560072,3343.49113915254,3642.27736531258,5.04755906167657,77.2429271995356,77.2429271995356,0.000273095922023807,0.000261654854080374,0.000285037259821383,3.95011763087791e-07,6.04487525283475e-06,6.04487525283475e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-01,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2527,47,77.78,77.78,85.71,85.71,60.56,60.56,66.03,66.03,25,25,0,0,2.85714285714286,0,-8,0,-0.428571428571428,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-01",2527,0,2.857,47,0,0,225.751,0,0.255,4.199,0,0,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/01","SS",12778250,0,0,2527,47,3483.87600637289,3337.91836950267,3636.21595383387,0,77.2429271995356,77.2429271995356,0.000272641089849775,0.000261218740398933,0.000284562906018732,0,6.04487525283475e-06,6.04487525283475e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-02,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2532,47,77.78,77.78,85.71,85.71,60.56,60.56,66.03,66.03,25,25,5,0,3.14285714285714,0,5,0,0.285714285714286,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-02",2532,5,3.143,47,0,0,226.198,0.447,0.281,4.199,0,0,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,20794,1.858,NA,NA,NA,NA,NA,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/02","SS",12778250,5,0,2532,47,3485.02134045341,3339.01143571469,3637.4160368265,0,77.2429271995356,77.2429271995356,0.00027273072137839,0.000261304281549875,0.000284656822086475,0,6.04487525283475e-06,6.04487525283475e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-03,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2533,47,77.78,77.78,85.71,85.71,60.56,60.56,66.03,66.03,25,25,1,0,2.71428571428571,0,-4,0,-0.428571428571428,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-03",2533,1,2.714,47,0,0,226.287,0.089,0.242,4.199,0,0,0.98,NA,NA,NA,NA,NA,NA,NA,NA,219,21013,1.877,0.02,226,0.02,0.012,83.3,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/03","SS",12778250,1,0,2533,47,3480.76435491436,3334.9285377823,3632.97754574952,0,77.2429271995356,77.2429271995356,0.000272397578300186,0.000260984762215663,0.000284309474751982,0,6.04487525283475e-06,6.04487525283475e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-04,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2536,47,77.78,77.78,85.71,85.71,60.56,60.56,66.03,66.03,25,25,3,0,2.57142857142857,0,2,0,-0.142857142857143,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-04",2536,3,2.571,47,0,0,226.555,0.268,0.23,4.199,0,0,0.99,NA,NA,NA,NA,NA,NA,NA,NA,434,21447,1.916,0.039,255,0.023,0.01,99.2,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/04","SS",12778250,3,0,2536,47,3479.34695374378,3333.56627302931,3631.50279101102,0,77.2429271995356,77.2429271995356,0.000272286655351381,0.00026087815413138,0.000284194063428953,0,6.04487525283475e-06,6.04487525283475e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-05,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2544,48,77.78,77.78,85.71,85.71,60.56,60.56,66.03,66.03,25,25,8,1,3.57142857142857,0.142857142857143,5,1,1,0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-09-05",2544,8,3.571,48,1,0.143,227.27,0.715,0.319,4.288,0.089,0.013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,0.023,0.014,72.5,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/05","SS",12778250,8,1,2544,48,3559.06661092027,3412.90525957033,3711.48747989629,39.6354384011311,116.878365600667,116.878365600667,0.000278525354482834,0.000267087062748837,0.000290453503405888,3.10178924352952e-06,9.14666449636427e-06,9.14666449636427e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-06,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2544,48,77.78,77.78,85.71,85.71,60.56,60.56,66.03,66.03,25,25,0,0,3.57142857142857,0.142857142857143,-8,-1,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-06",2544,0,3.571,48,0,0.143,227.27,0,0.319,4.288,0,0.013,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21952,1.961,NA,263,0.023,0.014,73.6,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/06","SS",12778250,0,0,2544,48,3553.5721023971,3407.6320799518,3705.76235657271,24.2486983952517,141.127063995918,141.127063995918,0.000278095365358879,0.000266674394377305,0.00029000546683409,1.8976540915424e-06,1.10443185879067e-05,1.10443185879067e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-07,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2545,48,77.78,77.78,85.71,85.71,60.56,60.56,66.03,66.03,25,25,1,0,2.57142857142857,0.142857142857143,1,0,-1,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-07",2545,1,2.571,48,0,0.143,227.359,0.089,0.23,4.288,0,0.013,1.01,NA,NA,NA,NA,NA,NA,NA,NA,150,22102,1.974,0.013,252,0.023,0.01,98,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/07","SS",12778250,1,0,2545,48,3549.41925345841,3403.64548546591,3701.43632485177,0,141.127063995918,141.127063995918,0.000277770371800396,0.000266362411556036,0.000289666920341343,0,1.10443185879067e-05,1.10443185879067e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-08,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2552,49,77.78,77.78,85.71,85.71,60.56,60.56,66.03,66.03,25,25,7,1,3.57142857142857,0.285714285714286,6,1,1,0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-09-08",2552,7,3.571,49,1,0.286,227.985,0.625,0.319,4.377,0.089,0.026,1.01,NA,NA,NA,NA,NA,NA,NA,NA,116,22218,1.985,0.01,236,0.021,0.015,66.1,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/08","SS",12778250,7,1,2552,49,3627.78528598501,3481.68886549037,3780.01211183921,70.0603346492217,211.18739864514,211.18739864514,0.000283903139004559,0.000272469928627971,0.000295816102505367,5.48278008719673e-06,1.65270986751034e-05,1.65270986751034e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-09,3,1,1,1,2,1,3,1,2,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2555,49,77.78,77.78,85.71,85.71,60.56,60.56,66.03,66.03,25,25,3,0,3.28571428571429,0.285714285714286,-4,-1,-0.285714285714286,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-09",2555,3,3.286,49,0,0.286,228.253,0.268,0.294,4.377,0,0.026,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,0.022,0.013,76.4,"tests performed",NA,NA,77.78,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/09","SS",12778250,3,0,2555,49,3626.60855463195,3480.55515688128,3778.79074334643,2.97611758563062,214.163516230771,214.163516230771,0.000283811050388899,0.000272381206885237,0.000295720520677435,2.32904942823205e-07,1.67600036179266e-05,1.67600036179266e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-10,3,1,1,1,2,1,3,1,1,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2555,49,72.22,72.22,80.95,80.95,57.22,57.22,62.18,62.18,25,25,0,0,3.14285714285714,0.285714285714286,-3,0,-0.142857142857143,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-10",2555,0,3.143,49,0,0.286,228.253,0,0.281,4.377,0,0.026,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,0.024,0.012,85,"tests performed",NA,NA,72.22,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/10","SS",12778250,0,0,2555,49,3621.13875740565,3475.30238284591,3773.09495861693,0,157.911288815358,214.163516230771,0.000283382995121057,0.000271970135413371,0.000295274780084669,0,1.23578180748817e-05,1.67600036179266e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-11,3,1,1,1,2,1,3,1,1,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2568,49,72.22,72.22,80.95,80.95,57.22,57.22,62.18,62.18,25,25,13,0,4.57142857142857,0.285714285714286,13,0,1.42857142857143,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-11",2568,13,4.571,49,0,0.286,229.414,1.161,0.408,4.377,0,0.026,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,0.023,0.018,55.1,"tests performed",NA,NA,72.22,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/11","SS",12778250,13,0,2568,49,3634.13289843856,3487.76885208602,3786.63910471432,2.05454658030703,144.022694673219,216.218062811078,0.000284399890316637,0.000272945736081703,0.000296334717564167,1.60784659895293e-07,1.12709247880749e-05,1.69207882778219e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-12,3,1,1,1,2,1,3,1,1,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2578,49,72.22,72.22,80.95,80.95,57.22,57.22,62.18,62.18,25,25,10,0,4.85714285714286,0.142857142857143,-3,0,0.285714285714286,-0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-09-12",2578,10,4.857,49,0,0.143,230.308,0.893,0.434,4.377,0,0.013,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,0.024,0.018,54.4,"tests performed",NA,NA,72.22,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/12","SS",12778250,10,0,2578,49,3642.78711876359,3496.07017811298,3795.66121861789,14.1240175513358,153.099153162878,230.342080362414,0.000285077152095443,0.000273595381066498,0.000297040769950337,1.10531704664847e-06,1.19812300716356e-05,1.80261053244704e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-13,3,1,1,1,2,1,3,1,1,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2578,49,72.22,72.22,80.95,80.95,57.22,57.22,62.18,62.18,25,25,0,0,4.85714285714286,0.142857142857143,-10,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-13",2578,0,4.857,49,0,0.143,230.308,0,0.434,4.377,0,0.013,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,0.025,0.018,56.6,"tests performed",NA,NA,72.22,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/13","SS",12778250,0,0,2578,49,3636.82216450554,3490.34114220997,3789.45063457727,0,153.099153162878,230.342080362414,0.000284610346839789,0.000273147038304148,0.000296554742204705,0,1.19812300716356e-05,1.80261053244704e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-14,3,1,1,1,2,1,3,1,1,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2587,49,72.22,72.22,80.95,80.95,57.22,57.22,62.18,62.18,25,25,9,0,6,0.142857142857143,9,0,1.14285714285714,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-14",2587,9,6,49,0,0.143,231.112,0.804,0.536,4.377,0,0.013,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,0.027,0.02,50.2,"tests performed",NA,NA,72.22,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/14","SS",12778250,9,0,2587,49,3643.11181348533,3496.3731417817,3796.00893478807,0,153.099153162878,230.342080362414,0.000285102562047646,0.000273619090390445,0.000297067981514532,0,1.19812300716356e-05,1.80261053244704e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-15,3,1,1,1,2,1,3,1,1,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2592,49,72.22,72.22,80.95,80.95,57.22,57.22,62.18,62.18,25,25,5,0,5.71428571428571,0,-4,0,-0.285714285714286,-0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-09-15",2592,5,5.714,49,0,0,231.558,0.447,0.51,4.377,0,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,0.03,0.017,58.1,"tests performed",NA,NA,72.22,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/15","SS",12778250,5,0,2592,49,3643.52647977444,3496.76572468664,3796.44684660915,0,153.099153162878,230.342080362414,0.000285135012992737,0.000273649813134556,0.000297102251607939,0,1.19812300716356e-05,1.80261053244704e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-16,3,1,1,1,2,1,3,1,1,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2594,49,72.22,72.22,80.95,80.95,57.22,57.22,62.18,62.18,25,25,2,0,5.57142857142857,0,-3,0,-0.142857142857143,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-16",2594,2,5.571,49,0,0,231.737,0.179,0.498,4.377,0,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,0.03,0.017,59.6,"tests performed",NA,NA,72.22,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/16","SS",12778250,2,0,2594,49,3639.46961482561,3492.8669156541,3792.22552622175,0,153.099153162878,174.089852947001,0.000284817530947165,0.000273344700225312,0.000296771899612369,0,1.19812300716356e-05,1.36239197814255e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-17,3,1,1,1,2,1,3,1,1,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2599,49,72.22,72.22,80.95,80.95,57.22,57.22,62.18,62.18,25,25,5,0,6.28571428571429,0,3,0,0.714285714285714,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-17",2599,5,6.286,49,0,0,232.184,0.447,0.562,4.377,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,25202,2.251,NA,332,0.03,0.019,52.8,"tests performed",NA,NA,72.22,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/17","SS",12778250,5,0,2599,49,3639.51654784215,3492.90662514103,3792.2802191948,0,113.463714761747,158.146712224554,0.000284821203830113,0.000273347807809445,0.000296776179773819,0,8.8794408281061e-06,1.23762418347234e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-09-18,3,1,1,1,2,1,3,1,1,1,2,1,1,1,3,1,1,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2609,49,72.22,72.22,80.95,80.95,57.22,57.22,62.18,62.18,25,25,10,0,5.85714285714286,0,5,0,-0.428571428571429,0,12778250,"SS","SSD","Africa","South Sudan","2020-09-18",2609,10,5.857,49,0,0,233.077,0.893,0.523,4.377,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,470,25672,2.293,0.042,351,0.031,0.017,59.9,"tests performed",NA,NA,72.22,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/09/18","SS",12778250,10,0,2609,49,3646.58178950548,3499.682999543,3799.64663922116,0,89.2150163664951,153.099153162878,0.000285374115352688,0.0002738781131644,0.000297352660905927,0,6.9817867365637e-06,1.19812300716356e-05
