"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","population.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","population.y"
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-13,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,123,10,72.22,72.22,78.57,78.57,50,50,50,50,50,50,"2020/04/13","ML",19658023,71,4,116,9,116,9,116,116,5.90089857967915e-06,3.61175688928637e-06,5.90089857967915e-06,5.90089857967915e-06,11,0,116,9,4,2235.70175936368,1901.29446702715,2628.92594677208,0,997.900925669032,1529.30916445439,0.000113729735658753,9.67184984485543e-05,0.00013373297746025,0,5.0763035818456e-05,7.77956747967175e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-14,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,144,13,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,123,10,5,2267.34917744997,1956.15009167517,2628.05615702044,501.420219026185,1480.57477410062,2030.72938348058,0.000115339633972855,9.9508993944873e-05,0.000133688731416198,2.55071539506381e-05,7.5316565358613e-05,0.000103302828747356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-15,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,148,13,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,144,13,8,2978.69265832704,2668.28106815938,3325.21564487653,947.963274846465,1449.38349387265,2978.69265832704,0.000151525545489851,0.000135734965217987,0.000169153105827403,4.82227167424957e-05,7.37298706931338e-05,0.000151525545489851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-16,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,171,13,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,148,13,6,2659.67701928282,2370.82566784142,2983.72079518683,0,1449.38349387265,2978.69265832704,0.000135297278840442,0.000120603463931313,0.000151781325883423,0,7.37298706931338e-05,0.000151525545489851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-17,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,171,13,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,171,13,6,2688.59873264376,2384.59210143789,3031.36252980746,0,1449.38349387265,2978.69265832704,0.000136768521058489,0.000121303759866284,0.00015420485212615,0,7.37298706931338e-05,0.000151525545489851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-18,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,216,13,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,190,13,6,2635.02189763918,2328.10887738039,2982.39505398505,0,1449.38349387265,2978.69265832704,0.000134043077355194,0.000118430468688555,0.000151713885673298,0,7.37298706931338e-05,0.000151525545489851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-19,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,224,14,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0,216,13,4,2652.82032776465,2335.95118959334,3012.67240632133,0,1449.38349387265,2447.28441954168,0.000134948480209055,0.000118829405662682,0.000153254088995691,0,7.37298706931338e-05,0.00012449290651159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-20,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,246,14,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,"2020/04/20","ML",19658023,108,5,224,14,224,14,224,224,1.13948386366218e-05,5.49394005694265e-06,1.13948386366218e-05,1.13948386366218e-05,8,1,224,14,5,2629.05918215576,2333.86866273187,2961.5857540102,0,1449.38349387265,2428.53804894708,0.000133739755119615,0.000118723467905794,0.000150655320426179,0,7.37298706931338e-05,0.000123539282101109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-21,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,258,14,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,246,14,4,2571.17679663474,2276.59381174122,2903.87775169106,0,1449.38349387265,1449.38349387265,0.000130795288856603,0.000115809906812156,0.000147719725004445,0,7.37298706931338e-05,7.37298706931338e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-22,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,293,17,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,258,14,1,2416.4970961128,2135.23703784166,2734.8056033274,0,1449.38349387265,1449.38349387265,0.000122926761053886,0.000108619113826536,0.0001391190560377,0,7.37298706931338e-05,7.37298706931338e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-23,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,309,21,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,3,293,17,4,3004.82546350064,2716.5676945467,3323.67055833978,0,1449.38349387265,1449.38349387265,0.000152854916463402,0.000138191296985801,0.000169074507560592,0,7.37298706931338e-05,7.37298706931338e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-24,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,325,21,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,309,21,8,3546.24837678724,3272.00931197682,3843.47242039731,0,1449.38349387265,1449.38349387265,0.000180397000084252,0.000166446509497767,0.000195516732297918,0,7.37298706931338e-05,7.37298706931338e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-25,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,370,21,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,325,21,8,3387.61708389706,3121.54658658364,3676.36656663549,0,1449.38349387265,1449.38349387265,0.000172327455507457,0.000158792498441152,0.000187016088374476,0,7.37298706931338e-05,7.37298706931338e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-26,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,389,23,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,370,21,8,3518.06973637561,3237.94750199435,3822.42598509665,0,947.963274846465,1449.38349387265,0.000178963557849923,0.000164713791513742,0.000194446104020565,0,4.82227167424957e-05,7.37298706931338e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,1.92,1.92,3.85,16.98,1.96,16.98,15.38,9.8,7.84,6,3.85,3.85,5.77,11.32,8.93,1.92,100,53.06,48.98,20.83,52.94,24.49,10.2,46,25,16.07,26.79,0,12.5,1.79,4.55,4.55,15.91,2.27,72.73,4.55,4.55,4.55,15.91,70.45,48.21,8.93,8.93,14.29,25,17.86,12.5,23.21,NA,NA,NA,NA,NA,1.92,1.92,3.85,16.98,1.96,16.98,15.38,9.8,7.84,6,3.85,3.85,5.77,11.32,8.93,1.92,100,53.06,48.98,20.83,52.94,24.49,10.2,46,25,16.07,26.79,0,12.5,1.79,4.55,4.55,15.91,2.27,72.73,4.55,4.55,4.55,15.91,70.45,48.21,8.93,8.93,14.29,25,17.86,12.5,23.21,NA,19658023
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-27,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,408,23,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,"2020/04/27","ML",19658023,165,9,389,23,389,23,389,389,1.9788358168062e-05,8.39351953144017e-06,1.9788358168062e-05,1.9788358168062e-05,19,2,389,23,9,3705.91274980692,3435.01983429963,3998.16885248982,0,0,1449.38349387265,0.00018851909725647,0.000174738824667141,0.00020338611123254,0,0,7.37298706931338e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,4.17,4.17,8.33,10.42,2.08,36.73,4.17,18.75,6.25,0,6.25,4.17,6.25,25,14.29,6.25,33.33,50,40.43,10.64,53.19,26.09,23.4,37.5,32,22,14,0,18,8,2.17,0,6.52,19.57,71.74,4.35,0,6.52,19.57,69.57,52,10,8,20,30,22,14,26,NA,NA,NA,NA,NA,4.17,4.17,8.33,10.42,2.08,36.73,4.17,18.75,6.25,0,6.25,4.17,6.25,25,14.29,6.25,33.33,50,40.43,10.64,53.19,26.09,23.4,37.5,32,22,14,0,18,8,2.17,0,6.52,19.57,71.74,4.35,0,6.52,19.57,69.57,52,10,8,20,30,22,14,26,NA,19658023
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-28,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,424,24,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,408,23,9,3559.1250435975,3295.86824057813,3843.40943002654,251.64494794713,251.64494794713,1701.02844181978,0.000181052033747112,0.000167660208789975,0.000195513527989388,1.28011320338332e-05,1.28011320338332e-05,8.6531002726967e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-04-29,3,1,2,1,2,1,3,1,0,NA,1,1,2,1,3,1,1,1,0,0,2,1,0,2,0,0,0,NA,0,NA,NA,482,25,72.22,72.22,78.57,78.57,56.67,56.67,57.69,57.69,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,424,24,10,3544.83705725141,3291.55175484459,3817.61269406384,314.499450977234,566.144398924363,2015.52789279701,0.000180325206520076,0.000167440629957783,0.000194201252794538,1.59985289963916e-05,2.87996610302248e-05,0.000102529531723359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
