"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","hosp_hosp_weekly_admission"
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-21,1,1,1,1,1,1,3,1,0,NA,0,NA,1,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12406,133,37.96,37.96,48.33,48.33,40,40,42.31,42.31,25,25,39,1,48.1428571428571,0.428571428571429,-2,0,-4.28571428571428,0,2494524,NA,"NAM","Africa","Namibia","2020-10-21",12406,39,48.143,133,1,0.429,4882.491,15.349,18.947,52.343,0.394,0.169,0.93,NA,NA,NA,NA,NA,NA,NA,NA,703,118462,46.622,0.277,859,0.338,0.056,17.8,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/21",NA,2494524,39,1,12406,133,10290.7201089325,10122.7451043695,10461.4824603927,0,179.539211895059,179.539211895059,0.00412532415359904,0.00405798665571848,0.00419377903776139,0,7.19733351513389e-05,7.19733351513389e-05,"2020-W43","2020-10-21",NA,"United Kingdom",7864,711,13.1213487540165
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-22,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12460,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,54,0,51,0.428571428571429,15,-1,2.85714285714285,0,2494524,NA,"NAM","Africa","Namibia","2020-10-22",12460,54,51,133,0,0.429,4903.743,21.252,20.072,52.343,0,0.169,0.93,NA,NA,NA,NA,NA,NA,NA,NA,1061,119523,47.039,0.418,919,0.362,0.055,18,"samples tested",NA,NA,44.44,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/22",NA,2494524,54,0,12460,133,10282.251471524,10114.4059347488,10452.8823547047,0,118.597934480345,179.539211895059,0.0041219292624661,0.00405464366538419,0.00419033144387657,0,4.75433126641978e-05,7.19733351513389e-05,"2020-W43","2020-10-22",NA,"United Kingdom",8024,707,13.1213487540165
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-23,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12501,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,41,0,40.8571428571429,0.285714285714286,-13,0,-10.1428571428571,-0.142857142857143,2494524,NA,"NAM","Africa","Namibia","2020-10-23",12501,41,40.857,133,0,0.286,4919.879,16.136,16.08,52.343,0,0.112,0.94,NA,NA,NA,NA,NA,NA,NA,NA,1035,120558,47.447,0.407,919,0.362,0.044,22.5,"samples tested",NA,NA,44.44,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/23",NA,2494524,41,0,12501,133,10264.5862741594,10097.0205834434,10434.9328110144,0,118.597934480345,179.539211895059,0.00411484767200452,0.00404767425907445,0.0041831358652049,0,4.75433126641978e-05,7.19733351513389e-05,"2020-W43","2020-10-23",NA,"United Kingdom",8547,743,13.1213487540165
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-24,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12579,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,78,0,45.1428571428571,0.285714285714286,37,0,4.28571428571429,0,2494524,NA,"NAM","Africa","Namibia","2020-10-24",12579,78,45.143,133,0,0.286,4950.577,30.698,17.766,52.343,0,0.112,0.95,NA,NA,NA,NA,NA,NA,NA,NA,1150,121708,47.899,0.453,904,0.356,0.05,20,"samples tested",NA,NA,44.44,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/24",NA,2494524,78,0,12579,133,10278.3542293146,10110.5556230965,10448.9376846843,0,111.826776028343,179.539211895059,0.00412036694347884,0.00405310015982867,0.00418875011211932,0,4.48289036418745e-05,7.19733351513389e-05,"2020-W43","2020-10-24",NA,"United Kingdom",8891,787,13.1213487540165
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-25,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12660,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,81,0,52.4285714285714,0.285714285714286,3,0,7.28571428571428,0,2494524,NA,"NAM","Africa","Namibia","2020-10-25",12660,81,52.429,133,0,0.286,4982.455,31.878,20.634,52.343,0,0.112,0.95,NA,NA,NA,NA,NA,NA,NA,NA,553,122261,48.117,0.218,879,0.346,0.06,16.8,"samples tested",NA,NA,44.44,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/25",NA,2494524,81,0,12660,133,10294.9389018565,10126.8614505135,10465.8059667227,0,111.826776028343,179.539211895059,0.00412701537522049,0.00405963680867113,0.00419551223669234,0,4.48289036418745e-05,7.19733351513389e-05,"2020-W43","2020-10-25",NA,"United Kingdom",9382,827,13.1213487540165
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-26,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12675,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,15,0,49.8571428571429,0.285714285714286,-66,0,-2.57142857142858,0,2494524,NA,"NAM","Africa","Namibia","2020-10-26",12675,15,49.857,133,0,0.286,4988.359,5.903,19.622,52.343,0,0.112,0.95,NA,NA,NA,NA,NA,NA,NA,NA,663,122924,48.378,0.261,839,0.33,0.059,16.8,"samples tested",NA,NA,44.44,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,"2020/10/26",NA,2494524,367,2,3975,44,12660,133,10366,12605,0.00507511653525883,0.000147122256590837,0.00415550221204526,0.00505306824067437,"2020/10/26",NA,2494524,15,0,12675,133,10257.4047125622,10089.9320662773,10427.6570690642,0,111.826776028343,179.539211895059,0.00411196874135596,0.00404483262789907,0.00418021917971693,0,4.48289036418745e-05,7.19733351513389e-05,"2020-W44","2020-10-26",NA,"United Kingdom",9689,852,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-27,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12729,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,54,0,51.7142857142857,0.142857142857143,39,0,1.85714285714286,-0.142857142857143,2494524,NA,"NAM","Africa","Namibia","2020-10-27",12729,54,51.714,133,0,0.143,5009.611,21.252,20.353,52.343,0,0.056,0.95,NA,NA,NA,NA,NA,NA,NA,NA,531,123455,48.587,0.209,814,0.32,0.064,15.7,"samples tested",NA,NA,44.44,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/27",NA,2494524,54,0,12729,133,10251.2480671372,10083.8678967957,10421.4065485108,0,111.826776028343,179.539211895059,0.00410950067713809,0.00404240163526014,0.00417771348301754,0,4.48289036418745e-05,7.19733351513389e-05,"2020-W44","2020-10-27",NA,"United Kingdom",10495,902,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-28,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12806,133,44.44,44.44,53.1,53.1,43.89,43.89,46.79,46.79,25,25,77,0,57.1428571428571,0,23,0,5.42857142857143,-0.142857142857143,2494524,NA,"NAM","Africa","Namibia","2020-10-28",12806,77,57.143,133,0,0,5039.915,30.304,22.489,52.343,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,1115,124570,49.026,0.439,873,0.344,0.065,15.3,"samples tested",NA,NA,44.44,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/28",NA,2494524,77,0,12806,133,10264.1352120955,10096.5367840716,10434.5157062552,0,0,118.597934480345,0.00411466685110886,0.00404748031450955,0.00418296865704847,0,0,4.75433126641978e-05,"2020-W44","2020-10-28",NA,"United Kingdom",10881,957,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-29,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12858,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,52,0,56.8571428571429,0,-25,0,-0.285714285714292,0,2494524,NA,"NAM","Africa","Namibia","2020-10-29",12858,52,56.857,133,0,0,5060.38,20.465,22.377,52.343,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,512,125082,49.227,0.202,794,0.312,0.072,14,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/29",NA,2494524,52,0,12858,133,10257.1406768265,10089.6486995249,10427.4130841803,0,0,118.597934480345,0.00411186289521628,0.00404471903237847,0.00418012137152432,0,0,4.75433126641978e-05,"2020-W44","2020-10-29",NA,"United Kingdom",11115,974,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-30,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12907,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,49,0,58,0,-3,0,1.14285714285715,0,2494524,NA,"NAM","Africa","Namibia","2020-10-30",12907,49,58,133,0,0,5079.664,19.284,22.826,52.343,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,1714,126796,49.902,0.675,891,0.351,0.065,15.4,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/30",NA,2494524,49,0,12907,133,10247.5355926587,10080.1926458152,10417.6566274655,0,0,111.826776028343,0.00410801242748463,0.00404092830769126,0.00417621022185616,0,0,4.48289036418745e-05,"2020-W44","2020-10-30",NA,"United Kingdom",11294,978,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-10-31,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12935,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,28,0,50.8571428571429,0,-21,0,-7.14285714285715,0,2494524,NA,"NAM","Africa","Namibia","2020-10-31",12935,28,50.857,133,0,0,5090.684,11.02,20.015,52.343,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,563,127359,50.123,0.222,807,0.318,0.063,15.9,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/31",NA,2494524,28,0,12935,133,10221.3433318667,10054.4205190975,10391.0373859391,0,0,111.826776028343,0.00409751252417963,0.00403059682692871,0.00416553915133272,0,0,4.48289036418745e-05,"2020-W44","2020-10-31",NA,"United Kingdom",11715,1002,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-01,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,12988,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,53,0,46.8571428571429,0,25,0,-4,0,2494524,NA,"NAM","Africa","Namibia","2020-11-01",12988,53,46.857,133,0,0,5111.542,20.859,18.441,52.343,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,934,128293,50.491,0.368,862,0.339,0.054,18.4,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/01",NA,2494524,53,0,12988,133,10215.52016447,10048.6849363088,10385.1253066579,0,0,111.826776028343,0.0040951781439946,0.00402829755749347,0.00416316912832184,0,0,4.48289036418745e-05,"2020-W44","2020-11-01",NA,"United Kingdom",11652,977,15.5730678922742
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-02,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13012,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,24,0,48.1428571428571,0,-29,0,1.28571428571429,0,2494524,NA,"NAM","Africa","Namibia","2020-11-02",13012,24,48.143,133,0,0,5120.988,9.445,18.947,52.343,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,509,128802,50.691,0.2,840,0.331,0.057,17.4,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,"2020/11/02",NA,2494524,328,0,3269,32,12988,133,10039,12805,0.00520660454659887,0.000131488011340039,0.00402441507878858,0.00513324385734513,"2020/11/02",NA,2494524,24,0,13012,133,10187.8966756305,10021.5052886254,10357.0507308048,0,0,111.826776028343,0.00408410449273307,0.00401740183242392,0.00415191464616289,0,0,4.48289036418745e-05,"2020-W45","2020-11-02",NA,"United Kingdom",12502,1075,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-03,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13030,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,18,0,43,0,-6,0,-5.14285714285715,0,2494524,NA,"NAM","Africa","Namibia","2020-11-03",13030,18,43,133,0,0,5128.072,7.084,16.923,52.343,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,515,129317,50.894,0.203,837,0.329,0.051,19.5,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/03",NA,2494524,18,0,13030,133,10156.8076645381,9990.91695448395,10325.4528492623,0,0,0,0.00407164158955299,0.00400513963966029,0.00413924774797208,0,0,0,"2020-W45","2020-11-03",NA,"United Kingdom",13129,1142,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-04,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13046,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,16,0,34.2857142857143,0,-2,0,-8.71428571428572,0,2494524,NA,"NAM","Africa","Namibia","2020-11-04",13046,16,34.286,133,0,0,5134.369,6.297,13.493,52.343,0,0,0.97,NA,NA,NA,NA,NA,NA,NA,NA,911,130228,51.252,0.359,808,0.318,0.042,23.6,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/04",NA,2494524,16,0,13046,133,10125.9710034967,9960.5772076178,10294.1111369768,0,0,0,0.00405927984797768,0.00399297710008715,0.00412668354242203,0,0,0,"2020-W45","2020-11-04",NA,"United Kingdom",13173,1191,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-05,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13090,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,44,0,33.1428571428571,0,28,0,-1.14285714285714,0,2494524,NA,"NAM","Africa","Namibia","2020-11-05",13090,44,33.143,133,0,0,5151.685,17.317,13.044,52.343,0,0,0.98,NA,NA,NA,NA,NA,NA,NA,NA,729,130957,51.539,0.287,839,0.33,0.04,25.3,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/05",NA,2494524,44,0,13090,133,10119.0352918257,9953.74847988934,10287.0667712865,0,0,0,0.00405649947317631,0.00399023961280362,0.00412385961060567,0,0,0,"2020-W45","2020-11-05",NA,"United Kingdom",13116,1181,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-06,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13143,133,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,53,0,33.7142857142857,0,9,0,0.571428571428569,0,2494524,NA,"NAM","Africa","Namibia","2020-11-06",13143,53,33.714,133,0,0,5172.544,20.859,13.269,52.343,0,0,0.99,NA,NA,NA,NA,NA,NA,NA,NA,758,131715,51.838,0.298,703,0.277,0.048,20.9,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/06",NA,2494524,53,0,13143,133,10120.9513798484,9955.62726699101,10289.020880973,0,0,0,0.00405726759087039,0.00399099277737597,0.00412464297035146,0,0,0,"2020-W45","2020-11-06",NA,"United Kingdom",13279,1185,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-07,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13170,134,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,27,1,33.5714285714286,0.142857142857143,-26,1,-0.142857142857146,0.142857142857143,2494524,NA,"NAM","Africa","Namibia","2020-11-07",13170,27,33.571,134,1,0.143,5183.17,10.626,13.212,52.737,0.394,0.056,1,NA,NA,NA,NA,NA,NA,NA,NA,1762,133477,52.531,0.693,874,0.344,0.038,26,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/07",NA,2494524,27,1,13170,134,10179.9259105592,10014.7339148471,10347.8427310823,0,0,0,0.00408090918770842,0.00401468733708199,0.00414822336088258,0,0,0,"2020-W45","2020-11-07",NA,"United Kingdom",13389,1205,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-08,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13211,134,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,41,0,31.8571428571429,0.142857142857143,14,-1,-1.71428571428571,0,2494524,NA,"NAM","Africa","Namibia","2020-11-08",13211,41,31.857,134,0,0.143,5199.306,16.136,12.538,52.737,0,0.056,1.01,NA,NA,NA,NA,NA,NA,NA,NA,793,134270,52.843,0.312,854,0.336,0.037,26.8,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/08",NA,2494524,41,0,13211,134,10174.3260368071,10009.2192137058,10342.1563753448,0,0,0,0.00407866432105169,0.00401247661425821,0.00414594382549329,0,0,0,"2020-W45","2020-11-08",NA,"United Kingdom",13786,1230,16.4358209550025
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-09,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13240,134,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,29,0,32.5714285714286,0.142857142857143,-12,0,0.714285714285712,0,2494524,NA,"NAM","Africa","Namibia","2020-11-09",13240,29,32.571,134,0,0.143,5210.719,11.413,12.819,52.737,0,0.056,1.02,NA,NA,NA,NA,NA,NA,NA,NA,1065,135335,53.262,0.419,933,0.367,0.035,28.6,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,"2020/11/09",NA,2494524,223,1,2834,22,13211,134,9057,12799,0.00529600035918676,8.93958125878925e-05,0.00363075280093517,0.00513083858884501,"2020/11/09",NA,2494524,29,0,13240,134,10160.2075433965,9995.32418368814,10327.8108271222,0,0,0,0.00407300452647337,0.00400690640125657,0.00414019300961713,0,0,0,"2020-W46","2020-11-09",NA,"United Kingdom",14365,1269,18.5319357874052
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-10,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13253,134,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,13,0,31.8571428571429,0.142857142857143,-16,0,-0.714285714285712,0,2494524,NA,"NAM","Africa","Namibia","2020-11-10",13253,13,31.857,134,0,0.143,5215.836,5.116,12.538,52.737,0,0.056,1.03,NA,NA,NA,NA,NA,NA,NA,NA,531,135866,53.471,0.209,936,0.368,0.034,29.4,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/10",NA,2494524,13,0,13253,134,10134.5691989427,9970.09655602484,10301.755080405,0,0,0,0.00406272667608837,0.00399679319823134,0.00412974783181281,0,0,0,"2020-W46","2020-11-10",NA,"United Kingdom",14202,1219,18.5319357874052
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-11-11,1,1,1,1,1,1,2,1,0,NA,0,NA,1,1,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,13292,134,37.96,37.96,51.19,51.19,36.67,36.67,42.31,42.31,0,0,39,0,35.1428571428571,0.142857142857143,26,0,3.28571428571429,0,2494524,NA,"NAM","Africa","Namibia","2020-11-11",13292,39,35.143,134,0,0.143,5231.184,15.349,13.831,52.737,0,0.056,1.05,NA,NA,NA,NA,NA,NA,NA,NA,1131,136997,53.916,0.445,967,0.381,0.036,27.5,"samples tested",NA,NA,37.96,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,NA,63.71,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/11",NA,2494524,39,0,13292,134,10129.8801259006,9965.47838996313,10296.9940177148,0,0,0,0.00406084692947458,0.00399494187667192,0.00412783922612684,0,0,0,"2020-W46","2020-11-11",NA,"United Kingdom",14888,1268,18.5319357874052
