"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-13,3,0,0,NA,2,0,2,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,2,1,0,0,1,0,0,NA,NA,2219,51,30.09,30.09,30.95,30.95,26.67,26.67,30.77,30.77,0,0,633,8,283.142857142857,5.28571428571429,194,-2,82.8571428571429,0.857142857142857,329064917,"US","USA","North America","United States","2020-03-13",2219,633,283.143,51,8,5.286,6.704,1.912,0.855,0.154,0.024,0.016,3.45,NA,NA,NA,NA,NA,NA,NA,NA,11391,38364,0.116,0.034,4767,0.014,NA,NA,"tests performed",NA,NA,30.09,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/13","US",329064917,633,8,2218,51,28929.2038568245,27979.0643293383,29911.6091209724,5309.89313108964,28757.2966357603,28929.2038568245,8.79133640880486e-05,8.50259717274519e-05,9.08988092491562e-05,1.61363088459826e-05,8.73909528184687e-05,8.79133640880486e-05,"2020/03/13","US",329064917,633,8,2218,51,126231.884057971,29855.0724637681,122028.985507246,124710.144927536,6.74031136537111e-06,1.5498461660682e-07,0.000383607846162376,9.07269992071751e-05,0.000370835598701172,0.000378983411736768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States",NA,NA,NA,NA,NA,"2020-03-13",2,26,4,-10,-7,3
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-14,3,0,0,NA,2,0,2,0,0,NA,0,NA,1,1,3,0,NA,0,0,0,0,NA,3,1,0,0,1,0,0,NA,NA,2978,58,35.65,35.65,40.48,40.48,32.22,32.22,37.18,37.18,0,0,759,7,367.857142857143,5.85714285714286,126,-1,84.7142857142857,0.571428571428571,329064917,"US","USA","North America","United States","2020-03-14",2978,759,367.857,58,7,5.857,8.997,2.293,1.111,0.175,0.021,0.018,3.39,NA,NA,NA,NA,NA,NA,NA,NA,12789,51153,0.155,0.039,6337,0.019,0.095,10.5,"tests performed",NA,NA,35.65,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/14","US",329064917,759,7,2977,58,32321.0115627006,31346.403326122,33325.921879072,3391.8077058761,30621.4221745667,32321.0115627006,9.82207761841126e-05,9.52590255196424e-05,0.000101274612264643,1.0307412096064e-05,9.30558701113881e-05,9.82207761841126e-05,"2020/03/14","US",329064917,759,7,2977,58,163985.507246377,37753.6231884058,158913.043478261,162391.304347826,9.04684713016672e-06,1.76257014964619e-07,0.00049833786215009,0.000114730015987714,0.000482923080731395,0.000493493216561357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States",NA,NA,NA,NA,NA,"2020-03-14",-6,18,3,-10,-1,3
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-15,3,0,0,NA,2,0,2,0,0,NA,2,0,1,1,3,0,NA,0,0,0,0,NA,3,1,0,0,1,0,0,NA,NA,3212,70,41.2,41.2,40.48,40.48,35.56,35.56,41.03,41.03,0,0,234,12,384.714285714286,7,-525,5,16.8571428571429,1.14285714285714,329064917,"US","USA","North America","United States","2020-03-15",3212,234,384.714,70,12,7,9.704,0.707,1.162,0.211,0.036,0.021,3.33,NA,NA,NA,NA,0,0,31,0.094,14224,65377,0.198,0.043,8142,0.025,NA,NA,"tests performed",NA,NA,41.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/15","US",329064917,234,12,3211,70,30690.2098860003,29896.6179750959,31504.8673275135,0,29896.6979747967,32321.0115627006,9.32649100542077e-05,9.08532524453097e-05,9.57405840000668e-05,0,9.08534955575247e-05,9.82207761841126e-05,"2020/03/15","US",329064917,234,12,3211,70,210000,46014.4927536232,202971.014492754,207971.014492754,9.75795301812742e-06,2.12723983577988e-07,0.000638171950733964,0.000139834088583874,0.000616811467910916,0.000632006038166486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States",NA,NA,NA,NA,NA,"2020-03-15",-9,12,5,-13,-7,3
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-16,3,0,0,NA,2,0,2,0,0,NA,2,0,1,1,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,4679,97,52.31,52.31,54.76,54.76,42.22,42.22,48.72,48.72,0,0,1467,27,583.571428571429,10.7142857142857,1233,15,198.857142857143,3.71428571428571,329064917,"US","USA","North America","United States","2020-03-16",4679,1467,583.571,97,27,10.714,14.136,4.432,1.763,0.293,0.082,0.032,3.53,NA,NA,NA,NA,NA,NA,NA,NA,26813,92190,0.279,0.081,11653,0.035,NA,NA,"tests performed",NA,NA,52.31,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,"2020/03/16","US",329064917,3220,48,3769,69,3774,69,3774,3774,1.14688616289047e-05,9.78530324458745e-06,1.14688616289047e-05,1.14688616289047e-05,"2020/03/16","US",329064917,1467,27,4678,97,46087.8968031409,45204.8165657298,46988.2280939784,12136.08356374,39744.6111495244,44457.0951264406,0.000140057157181362,0.000137373552239632,0.000142793186591746,3.68805148673447e-05,0.000120780457278356,0.000135101291051457,"2020/03/16","US",329064917,1467,27,4678,97,252898.550724638,42898.5507246377,243260.869565217,250507.246376812,1.42160399311118e-05,2.94774662958069e-07,0.000768536959303497,0.000130365008569533,0.000739248874607977,0.000761269990920398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States",NA,NA,NA,NA,NA,"2020-03-16",-8,21,-1,-22,-20,8
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-17,3,0,0,NA,2,0,2,0,1,0,2,0,1,1,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,6512,133,55.09,55.09,59.52,59.52,43.89,43.89,50.64,50.64,0,0,1833,36,818.571428571429,15,366,9,235,4.28571428571429,329064917,"US","USA","North America","United States","2020-03-17",6512,1833,818.571,133,36,15,19.674,5.538,2.473,0.402,0.109,0.045,3.58,NA,NA,325,0.982,NA,NA,NA,NA,39439,131629,0.398,0.119,16826,0.051,NA,NA,"tests performed",NA,NA,55.09,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/17","US",329064917,1833,36,6511,133,66757.1719548975,65793.4643435601,67734.9954418679,22300.0768284568,59579.2856180287,66757.1719548975,0.000202869307866379,0.00019994068326512,0.000205840829400443,6.77680168149217e-05,0.000181056328219968,0.000202869307866379,"2020/03/17","US",329064917,1833,36,6511,133,303405.797101449,50507.2463768116,289492.753623188,300289.855072464,1.9786369386804e-05,4.04175568798177e-07,0.000922024140001072,0.000153487180697575,0.000879743596681224,0.000912555059986731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States",NA,NA,NA,NA,NA,"2020-03-17",-18,14,8,-26,-27,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-18,3,0,0,NA,2,0,2,0,1,0,2,0,1,1,3,0,NA,0,1.92e+11,0,2,1,3,1,5.7458e+10,0,1,0,0,NA,NA,9169,192,55.09,55.09,59.52,59.52,43.89,43.89,50.64,50.64,0,0,2657,59,1146,22.7142857142857,824,23,327.428571428571,7.71428571428572,329064917,"US","USA","North America","United States","2020-03-18",9169,2657,1146,192,59,22.714,27.701,8.027,3.462,0.58,0.178,0.069,3.61,NA,NA,416,1.257,NA,NA,NA,NA,49821,181450,0.548,0.151,23293,0.07,NA,NA,"tests performed",NA,NA,55.09,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/18","US",329064917,2657,59,9168,192,102548.634362003,101475.247678431,103633.375134367,35791.4624071052,94329.113514907,102411.36931083,0.000311636485885254,0.00030837455601027,0.000314932919860208,0.000108767178018875,0.000286658068489589,0.000311219349192518,"2020/03/18","US",329064917,2657,59,9168,192,382463.768115942,79057.9710144927,363333.333333333,378768.115942029,2.78607640206142e-05,5.8347149781391e-07,0.00116227451896959,0.000240250378968514,0.0011041387719048,0.00115104374965025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States",NA,NA,NA,NA,NA,"2020-03-18",-24,8,6,-30,-31,13
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-19,3,0,3,0,2,0,2,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,13663,264,67.13,67.13,70.24,70.24,51.11,51.11,58.97,58.97,0,0,4494,72,1725.28571428571,31.5714285714286,1837,13,579.285714285714,8.85714285714286,329064917,"US","USA","North America","United States","2020-03-19",13663,4494,1725.286,264,72,31.571,41.278,13.577,5.212,0.798,0.218,0.095,3.59,NA,NA,617,1.864,NA,NA,NA,NA,59552,241002,0.728,0.18,30576,0.092,NA,NA,"tests performed",NA,NA,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/19","US",329064917,4494,72,13662,264,156852.849857457,155581.675556377,158134.410240946,54304.2154954541,144482.567471856,156680.942636393,0.000476662329389118,0.000472799339944151,0.000480556881245855,0.000165025843503864,0.000439070104431267,0.000476139918119538,"2020/03/19","US",329064917,4494,72,13662,264,473550.724637681,91086.9565217391,446956.52173913,469347.826086956,4.1517643766321e-05,8.02273309494126e-07,0.00143907995101672,0.000276805432047134,0.00135826245415013,0.00142630770355552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States",NA,NA,NA,NA,NA,"2020-03-19",-28,7,2,-36,-33,15
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-20,3,0,3,0,2,0,2,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,20030,367,67.13,67.13,70.24,70.24,51.11,51.11,58.97,58.97,0,0,6367,103,2544.42857142857,45.1428571428571,1873,31,819.142857142857,13.5714285714286,329064917,"US","USA","North America","United States","2020-03-20",20030,6367,2544.429,367,103,45.143,60.513,19.235,7.687,1.109,0.311,0.136,3.47,NA,NA,1042,3.148,NA,NA,NA,NA,74328,315330,0.953,0.225,39567,0.12,NA,NA,"tests performed",NA,NA,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/20","US",329064917,6367,103,20029,367,234243.465679687,232756.501801154,235739.929020357,77390.6158222303,220344.323691307,232543.876291553,0.000711845759235668,0.000707327003811696,0.000716393382708607,0.00023518342984655,0.00066960746134875,0.000706680853162943,"2020/03/20","US",329064917,6367,103,20029,367,581956.52173913,108405.797101449,548188.405797102,576884.057971015,6.08664095297646e-05,1.11528145675888e-06,0.00176851585105054,0.00032943590003382,0.00166589744903466,0.00175310106963185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States",NA,NA,NA,NA,NA,"2020-03-20",-32,5,-2,-37,-36,16
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-21,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,26025,466,72.69,72.69,72.14,72.14,54.44,54.44,62.82,62.82,0,0,5995,99,3292.42857142857,58.2857142857143,-372,-4,748,13.1428571428571,329064917,"US","USA","North America","United States","2020-03-21",26025,5995,3292.429,466,99,58.286,78.625,18.112,9.947,1.408,0.299,0.176,3.26,NA,NA,1492,4.508,NA,NA,NA,NA,74807,390137,1.179,0.226,48426,0.146,0.092,10.9,"tests performed",NA,NA,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/21","US",329064917,5995,99,26024,466,277171.102830227,275657.075935985,278693.44540956,42927.6371505401,263271.960841847,274746.789242323,0.000842299158953573,0.000837698161350897,0.000846925427208515,0.000130453399717905,0.000800060861066655,0.000834931878326985,"2020/03/21","US",329064917,5995,99,26024,466,683768.115942029,101811.594202899,642028.985507246,676739.130434783,7.90846992661937e-05,1.41613394781918e-06,0.00207791253524006,0.000309396684189517,0.00195107090528051,0.00205655205241701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States",NA,NA,NA,NA,NA,"2020-03-21",-40,-2,-3,-36,-24,12
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-22,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,34855,576,72.69,72.69,72.14,72.14,54.44,54.44,62.82,62.82,0,0,8830,110,4520.42857142857,72.2857142857143,2835,11,1228,14,329064917,"US","USA","North America","United States","2020-03-22",34855,8830,4520.429,576,110,72.286,105.301,26.677,13.657,1.74,0.332,0.218,3.1,NA,NA,2173,6.565,0,0,2989,9.03,72666,462803,1.398,0.22,56775,0.172,NA,NA,"tests performed",NA,NA,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/22","US",329064917,8830,110,34854,576,327265.319086003,325681.493142608,328856.847354128,50094.2162557756,313366.177097623,322552.835109087,0.000994531176612798,0.000989718065698896,0.00099936769422955,0.000152232017659226,0.00095229287872588,0.000980210342839697,"2020/03/22","US",329064917,8830,110,34854,576,795797.101449275,112028.985507246,740507.246376812,786159.420289855,0.000105918310337531,1.75041449344173e-06,0.00241835899343009,0.00034044645819003,0.00225033787596631,0.00238907090873457,"2020-03-22",0.00833333333333333,0,0,0,0.0443904920385099,0.0412820972257091,0.0474988868513107,0.00232421100007929,0.00215485191258358,0.00249357008757501,5.00714457971609e-11,-6.37967250848351e-10,7.38110142442673e-10,0.896890614233031,-11.135055641565,12.9288368700311,"US","United States",NA,NA,NA,NA,NA,"2020-03-22",-44,-13,-12,-44,-31,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-23,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,46086,763,72.69,72.69,72.14,72.14,54.44,54.44,62.82,62.82,0,0,11231,187,5915.28571428571,95.1428571428571,2401,77,1394.85714285714,22.8571428571428,329064917,"US","USA","North America","United States","2020-03-23",46086,11231,5915.286,763,187,95.143,139.232,33.93,17.871,2.305,0.565,0.287,2.93,NA,NA,2812,8.495,NA,NA,NA,NA,76944,539747,1.631,0.232,63937,0.193,NA,NA,"tests performed",NA,NA,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,"2020/03/23","US",329064917,31432,402,35195,471,35206,471,35206,35206,0.000106988008083524,9.55191464546189e-05,0.000106988008083524,0.000106988008083524,"2020/03/23","US",329064917,11231,187,46085,763,412932.574690953,411226.285526983,414645.943710501,85667.2556049505,397723.638270307,405754.688354084,0.00125486660339107,0.00124968133727541,0.00126007338457931,0.000260335426778268,0.00120864795279986,0.00123305362374466,"2020/03/23","US",329064917,11231,187,46085,763,910289.855072464,114492.753623188,837536.231884058,896376.811594203,0.000140048354045594,2.31869142100007e-06,0.00276629263116634,0.000347933637736254,0.00254520062338963,0.00272401208784649,"2020-03-23",0.00454545454545455,0,0,0,0.0443904920424398,0.0412820972326494,0.0474988868522302,0.0023242110000793,0.00215485191258359,0.00249357008757502,5.7728248477391e-11,-7.29331747753857e-10,8.44788244708639e-10,0.866468624513844,-10.6665027979754,12.3994400470031,"US","United States",NA,NA,NA,NA,NA,"2020-03-23",-38,-10,-23,-47,-41,17
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-24,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,56698,1004,72.69,72.69,72.14,72.14,54.44,54.44,62.82,62.82,0,0,10612,241,7169.42857142857,124.428571428571,-619,54,1254.14285714286,29.2857142857143,329064917,"US","USA","North America","United States","2020-03-24",56698,10612,7169.429,1004,241,124.429,171.292,32.06,21.66,3.033,0.728,0.376,2.73,NA,NA,3938,11.897,NA,NA,NA,NA,101870,641617,1.938,0.308,72855,0.22,NA,NA,"tests performed",NA,NA,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/24","US",329064917,10612,241,56697,1004,487157.868588803,485402.303210557,488919.78335966,74225.2938978498,463538.557863068,478938.347741707,0.00148043089196532,0.00147509587966971,0.00148578519951934,0.000225564288574251,0.00140865383672325,0.00145545247456965,"2020/03/24","US",329064917,10612,241,56697,1004,1037536.23188406,127246.376811594,941159.420289855,1018405.79710145,0.000172297309956017,3.05106970731857e-06,0.00315298343361246,0.000386690802446115,0.00286010258665726,0.00309484768654766,"2020-03-24",0.00454545454545455,0,0,0,0.0443904920463698,0.0412820972395678,0.0474988868531717,0.00232421100007931,0.0021548519125836,0.00249357008757503,6.65559106435144e-11,-8.33720633463521e-10,9.6683245475055e-10,0.837078530372325,-10.2169248752766,11.8910819360213,"US","United States",NA,NA,NA,NA,NA,"2020-03-24",-39,-12,-10,-46,-45,19
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-25,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,68773,1330,72.69,72.69,72.14,72.14,54.44,54.44,62.82,62.82,0,0,12075,326,8514.85714285714,162.571428571429,1463,85,1345.42857142857,38.1428571428572,329064917,"US","USA","North America","United States","2020-03-25",68773,12075,8514.857,1330,326,162.571,207.772,36.48,25.724,4.018,0.985,0.491,2.58,NA,NA,5140,15.529,NA,NA,NA,NA,112721,754338,2.279,0.341,81841,0.247,NA,NA,"tests performed",NA,NA,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/25","US",329064917,12075,326,68772,1330,579733.38196495,577885.971144537,581586.698668028,92575.5133761465,550804.178108125,567363.099579349,0.00176175992035319,0.00175614579765286,0.00176739199052334,0.000281329028387874,0.00167384655626514,0.00172416769539534,"2020/03/25","US",329064917,12075,326,68772,1330,1224275.36231884,186739.130434783,1098043.47826087,1197681.15942029,0.00020899219712322,4.04175568798177e-06,0.00372046760098355,0.000567484167371092,0.00333685975482117,0.00363965010411696,"2020-03-25",0.00454545454545455,0,0,0,0.0443904920502997,0.0412820972464642,0.0474988868541352,0.00232421100007932,0.00215485191258361,0.00249357008757503,7.67334772563263e-11,-9.52980776694326e-10,1.10644773120698e-09,0.808685330531654,-9.78557371942262,11.4029443804859,"US","United States",NA,NA,NA,NA,NA,"2020-03-25",-40,-15,-7,-47,-46,19
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-26,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,0,NA,0,0,2.74e+08,2,1,3,1,0,0,1,0,0,NA,NA,86613,1742,72.69,72.69,72.14,72.14,54.44,54.44,62.82,62.82,0,0,17840,412,10421.4285714286,211.142857142857,5765,86,1906.57142857143,48.5714285714286,329064917,"US","USA","North America","United States","2020-03-26",86613,17840,10421.429,1742,412,211.143,261.669,53.897,31.484,5.263,1.245,0.638,2.47,1299,3.924,7805,23.58,NA,NA,NA,NA,127651,881989,2.665,0.386,91570,0.277,NA,NA,"tests performed",NA,NA,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/26","US",329064917,17840,412,86612,1742,723776.329075092,721691.324928625,725867.356908059,144042.947110143,691455.317512392,709877.187086712,0.00219949405629009,0.00219315790789276,0.00220584851015297,0.000437734135936901,0.00210127328010598,0.00215725575840317,"2020/03/26","US",329064917,17840,412,86612,1742,1379492.75362319,155217.391304348,1215507.24637681,1345724.63768116,0.000263206423795096,5.29378827704079e-06,0.00419215991239561,0.000471692311412061,0.00369382205024552,0.00408954151037973,"2020-03-26",0.00454545454545455,0,0,0,0.0443904920542296,0.0412820972533386,0.0474988868551207,0.00232421100007933,0.00215485191258362,0.00249357008757504,8.8467372392881e-11,-1.08921932412732e-09,1.26615406891308e-09,0.781255210937271,-9.37173009911375,10.9342405209883,"US","United States",NA,NA,NA,NA,NA,"2020-03-26",-40,-14,3,-48,-47,20
"United States","USA",NA,NA,"NAT_TOTAL",2020-03-27,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,1.9576e+12,0,2,1,3,1,2.424e+11,0,1,0,0,NA,NA,105293,2263,72.69,72.69,72.14,72.14,62.78,62.78,62.82,62.82,62.5,62.5,18680,521,12180.4285714286,270.857142857143,840,109,1759,59.7142857142857,329064917,"US","USA","North America","United States","2020-03-27",105293,18680,12180.429,2263,521,270.857,318.103,56.435,36.799,6.837,1.574,0.818,2.33,1792,5.414,10978,33.166,NA,NA,NA,NA,133552,1015541,3.068,0.403,100030,0.302,NA,NA,"tests performed",NA,NA,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/27","US",329064917,18680,521,105292,2263,881204.422192667,878867.426735846,883547.631951668,157428.093117575,848883.410629967,867305.280204287,0.00267790450050519,0.00267080257217407,0.00268502531356653,0.0004784104442151,0.00257968372432108,0.00263566620261827,"2020/03/27","US",329064917,18680,521,105292,2263,1539420.28985507,159927.536231884,1329420.28985507,1497681.15942029,0.000319973338269907,6.87706249767124e-06,0.00467816594941074,0.000486006037015134,0.00403999399867678,0.0045513243194512,"2020-03-27",0.00454545454545455,0,0,0,0.0443904920581596,0.0412820972601911,0.0474988868561281,0.00232421100007934,0.00215485191258363,0.00249357008757505,1.01995585993799e-10,-1.24484011579488e-09,1.44883128778248e-09,0.754755504486984,-8.97470260448224,10.4842136134562,"US","United States",NA,NA,NA,NA,NA,"2020-03-27",-42,-16,-7,-49,-46,21
