"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","hosp_date","hosp_year_week","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy"
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-10,2,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3886,101,66.67,66.67,72.62,72.62,67.22,67.22,62.18,62.18,100,100,9,0,8.85714285714286,0.714285714285714,"LUX","Europe","Luxembourg","2020-05-10",3886,9,8.857,101,0,0.714,6207.906,14.378,14.149,161.348,0,1.141,0.64,18,28.755,77,123.008,NA,NA,NA,NA,213,53337,85.206,0.34,1050,1.677,0.008,118.6,"tests performed",NA,NA,66.67,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","LU",61573,9,0,3886,101,7898.82923639089,7736.60847255998,8064.45143591694,0,1870.8034672701,1870.8034672701,0.128283975709985,0.125649366971887,0.130973826773374,0,0.0303835036017427,0.0303835036017427,"2020-05-10","2020-W19","LU","Luxembourg",77,18
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-11,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3888,101,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,2,0,8.57142857142857,0.714285714285714,"LUX","Europe","Luxembourg","2020-05-11",3888,2,8.571,101,0,0.714,6211.101,3.195,13.693,161.348,0,1.141,0.65,22,35.145,78,124.605,NA,NA,NA,NA,1050,54387,86.884,1.677,1052,1.681,0.008,122.7,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/05/11","LU",613894,62,5,3088,93,3886,101,3886,3886,0.00633008304365249,0.000100994634252819,0.00633008304365249,0.00633008304365249,"2020/05/11","LU",61573,2,0,3888,101,7856.7594582238,7695.37840998758,8021.52485500563,0,1870.8034672701,1870.8034672701,0.127600725289068,0.124979754275211,0.130276661117789,0,0.0303835036017427,0.0303835036017427,"2020-05-11","2020-W20","LU","Luxembourg",78,22
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-12,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3894,102,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,6,1,7.71428571428571,0.857142857142857,"LUX","Europe","Luxembourg","2020-05-12",3894,6,7.714,102,1,0.857,6220.686,9.585,12.324,162.946,1.598,1.369,0.67,22,35.145,79,126.203,NA,NA,NA,NA,1394,55781,89.11,2.227,1068,1.706,0.007,138.4,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","LU",61573,6,1,3894,102,7903.23499122058,7742.34918860569,8067.46399637679,0,1870.8034672701,1870.8034672701,0.128355529066646,0.125742601279874,0.131022753420765,0,0.0303835036017427,0.0303835036017427,"2020-05-12","2020-W20","LU","Luxembourg",79,22
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-13,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3904,103,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,10,1,7.57142857142857,0.714285714285714,"LUX","Europe","Luxembourg","2020-05-13",3904,10,7.571,103,1,0.714,6236.661,15.975,12.095,164.543,1.598,1.141,0.7,11,17.573,70,111.825,NA,NA,NA,NA,1207,56988,91.039,1.928,1035,1.653,0.007,136.7,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/13","LU",61573,10,1,3904,103,7960.26076473978,7799.6472776069,8124.18166967386,0,1366.00060538775,1870.8034672701,0.129281678085196,0.126673172942798,0.1319438986191,0,0.0221850584734827,0.0303835036017427,"2020-05-13","2020-W20","LU","Luxembourg",70,11
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-14,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3915,103,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,11,0,8,0.428571428571429,"LUX","Europe","Luxembourg","2020-05-14",3915,11,8,103,0,0.429,6254.233,17.573,12.78,164.543,0,0.685,0.72,11,17.573,74,118.215,NA,NA,NA,NA,1294,58282,93.106,2.067,1031,1.647,0.008,128.9,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/14","LU",61573,11,0,3915,103,7944.35061012843,7784.03887889967,8107.96395014529,0,413.182849934648,1870.8034672701,0.129023283096949,0.126419678737428,0.131680508504463,0,0.00671045506853082,0.0303835036017427,"2020-05-14","2020-W20","LU","Luxembourg",74,11
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-15,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3923,104,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,8,1,7.42857142857143,0.571428571428571,"LUX","Europe","Luxembourg","2020-05-15",3923,8,7.429,104,1,0.571,6267.013,12.78,11.867,166.141,1.598,0.913,0.73,15,23.963,65,103.838,NA,NA,NA,NA,1276,59558,95.144,2.038,1024,1.636,0.007,137.8,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/15","LU",61573,8,1,3923,104,8001.20977865933,7841.16603134708,8164.52013210532,0,138.482263531706,1870.8034672701,0.129946726303076,0.127347474239473,0.132599030940596,0,0.00224907448933308,0.0303835036017427,"2020-05-15","2020-W20","LU","Luxembourg",65,15
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-16,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3930,104,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,7,0,7.57142857142857,0.428571428571429,"LUX","Europe","Luxembourg","2020-05-16",3930,7,7.571,104,0,0.429,6278.196,11.183,12.095,166.141,0,0.685,0.74,13,20.768,55,87.863,NA,NA,NA,NA,1018,60576,96.77,1.626,1065,1.701,0.007,140.7,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/16","LU",61573,7,0,3930,104,7980.47795236635,7820.83100579423,8143.38377865738,37.167349074567,175.649612606273,1907.97081634467,0.129610023100488,0.127017215431995,0.132255757859084,0.000603630634767951,0.00285270512410103,0.0309871342365106,"2020-05-16","2020-W20","LU","Luxembourg",55,13
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-17,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3945,107,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,15,3,8.42857142857143,0.857142857142857,"LUX","Europe","Luxembourg","2020-05-17",3945,15,8.429,107,3,0.857,6302.159,23.963,13.465,170.933,4.793,1.369,0.75,8,12.78,46,73.485,NA,NA,NA,NA,151,60727,97.012,0.241,1056,1.687,0.008,125.3,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/17","LU",61573,15,3,3945,107,8207.532170581,8047.5760290323,8370.6676504953,240.656901127207,416.30651373348,2148.62771747188,0.133297584502639,0.13069975523415,0.135947049039275,0.00390848100835117,0.00676118613245221,0.0348956152448618,"2020-05-17","2020-W20","LU","Luxembourg",46,8
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-18,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3947,107,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,2,0,8.42857142857143,0.857142857142857,"LUX","Europe","Luxembourg","2020-05-18",3947,2,8.429,107,0,0.857,6305.354,3.195,13.465,170.933,0,1.369,0.75,10,15.975,52,83.07,NA,NA,NA,NA,1009,61736,98.624,1.612,1050,1.677,0.008,124.6,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/05/18","LU",613894,59,6,1995,86,3945,107,3945,3945,0.00642619084076404,9.61077971115535e-05,0.00642619084076404,0.00642619084076404,"2020/05/18","LU",61573,2,0,3947,107,8178.54336876998,8019.13528349772,8341.12024179202,0,416.30651373348,2148.62771747188,0.132826780711838,0.1302378523622,0.135467172978286,0,0.00676118613245221,0.0348956152448618,"2020-05-18","2020-W21","LU","Luxembourg",52,10
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-19,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3958,109,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,11,2,9.14285714285714,1,"LUX","Europe","Luxembourg","2020-05-19",3958,11,9.143,109,2,1,6322.926,17.573,14.606,174.128,3.195,1.598,0.76,6,9.585,49,78.278,NA,NA,NA,NA,1072,62808,100.336,1.713,1004,1.604,0.009,109.8,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/19","LU",61573,11,2,3958,109,8321.97106198113,8162.49336089941,8484.56461700819,85.4500895891069,501.756603322587,1729.27494517863,0.135156173354898,0.132566114382918,0.137796836551868,0.00138778506145724,0.00814897119390945,0.0280849551780591,"2020-05-19","2020-W21","LU","Luxembourg",49,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-20,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,762859300,0,2,1,3,2,0,0,3,1,0,NA,NA,3971,109,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,13,0,9.57142857142857,0.857142857142857,"LUX","Europe","Luxembourg","2020-05-20",3971,13,9.571,109,0,0.857,6343.694,20.768,15.29,174.128,0,1.369,0.76,6,9.585,54,86.265,NA,NA,NA,NA,1515,64323,102.756,2.42,1048,1.674,0.009,109.5,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/20","LU",61573,13,0,3971,109,8317.91163192994,8158.49592209656,8480.4422993222,24.9293717598284,450.646862307004,801.386561485358,0.135090244619069,0.132501192439812,0.137729886465207,0.000404875054972609,0.00731890377774356,0.0130152268280798,"2020-05-20","2020-W21","LU","Luxembourg",54,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-21,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3980,109,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,9,0,9.28571428571429,0.857142857142857,"LUX","Europe","Luxembourg","2020-05-21",3980,9,9.286,109,0,0.857,6358.071,14.378,14.834,174.128,0,1.369,0.74,5,7.988,41,65.498,NA,NA,NA,NA,787,65110,104.014,1.257,975,1.558,0.01,105,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/21","LU",61573,9,0,3980,109,8306.29029884728,8147.08165334927,8468.61016795636,0,388.203711550709,526.685975082415,0.134901503887212,0.132315814615972,0.137537722182716,0,0.00630477175954898,0.00855384624888206,"2020-05-21","2020-W21","LU","Luxembourg",41,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-22,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3981,109,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,1,0,8.28571428571429,0.714285714285714,"LUX","Europe","Luxembourg","2020-05-22",3981,1,8.286,109,0,0.714,6359.669,1.598,13.236,174.128,0,1.141,0.73,8,12.78,45,71.888,NA,NA,NA,NA,1217,66327,105.958,1.944,967,1.545,0.009,116.7,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/22","LU",61573,1,0,3981,109,8278.6013475527,8119.90903048476,8440.39508501856,0,388.203711550709,526.685975082415,0.134451810818909,0.131874507178224,0.137079484271005,0,0.00630477175954898,0.00855384624888206,"2020-05-22","2020-W21","LU","Luxembourg",45,8
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-23,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3990,109,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,9,0,8.57142857142857,0.714285714285714,"LUX","Europe","Luxembourg","2020-05-23",3990,9,8.571,109,0,0.714,6374.046,14.378,13.693,174.128,0,1.141,0.72,7,11.183,34,54.315,NA,NA,NA,NA,1215,67542,107.899,1.941,995,1.59,0.009,116.1,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/23","LU",61573,9,0,3990,109,8268.46540482811,8109.95310682912,8430.07588949796,0,388.203711550709,526.685975082415,0.134287194140745,0.131712814169021,0.136911891405291,0,0.00630477175954898,0.00855384624888206,"2020-05-23","2020-W21","LU","Luxembourg",34,7
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-24,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3992,110,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,2,1,6.71428571428571,0.428571428571429,"LUX","Europe","Luxembourg","2020-05-24",3992,2,6.714,110,1,0.429,6377.241,3.195,10.726,175.726,1.598,0.685,0.71,4,6.39,32,51.12,NA,NA,NA,NA,94,67636,108.049,0.15,987,1.577,0.007,147,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/24","LU",61573,2,1,3992,110,8320.68240873902,8162.48901442701,8481.9416754779,0,388.203711550709,526.685975082415,0.135135244486041,0.13256604379236,0.137754237660629,0,0.00630477175954898,0.00855384624888206,"2020-05-24","2020-W21","LU","Luxembourg",32,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-25,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3993,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,1,0,6.57142857142857,0.428571428571429,"LUX","Europe","Luxembourg","2020-05-25",3993,1,6.571,110,0,0.429,6378.839,1.598,10.498,175.726,0,0.685,0.71,5,7.988,35,55.913,NA,NA,NA,NA,946,68582,109.56,1.511,978,1.562,0.007,148.8,"tests performed",NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/05/25","LU",613894,47,3,1188,74,3992,110,3991,3992,0.00650275128931053,7.65604485464917e-05,0.00650112234359678,0.00650275128931053,"2020/05/25","LU",61573,1,0,3993,110,8296.24649033177,8138.50462414748,8457.04573591146,0,388.203711550709,526.685975082415,0.134738383550124,0.132176516072751,0.137349905574058,0,0.00630477175954898,0.00855384624888206,"2020-05-25","2020-W22","LU","Luxembourg",35,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-26,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3995,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,2,0,5.28571428571429,0.142857142857143,"LUX","Europe","Luxembourg","2020-05-26",3995,2,5.286,110,0,0.143,6382.034,3.195,8.444,175.726,0,0.228,0.72,4,6.39,42,67.095,NA,NA,NA,NA,1329,69911,111.683,2.123,1015,1.621,0.005,192,"tests performed",NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/26","LU",61573,2,0,3995,110,8275.44590122727,8118.08659467631,8435.8554279341,0,388.203711550709,450.646862307004,0.134400563578635,0.131844909208197,0.137005756223249,0,0.00630477175954898,0.00731890377774356,"2020-05-26","2020-W22","LU","Luxembourg",42,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-27,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4001,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,6,0,4.28571428571429,0.142857142857143,"LUX","Europe","Luxembourg","2020-05-27",4001,6,4.286,110,0,0.143,6391.619,9.585,6.846,175.726,0,0.228,0.74,4,6.39,33,52.718,NA,NA,NA,NA,1207,71118,113.611,1.928,971,1.551,0.004,226.6,"tests performed",NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/27","LU",61573,6,0,4001,110,8264.6070074486,8107.44203342952,8424.8186673344,0,388.203711550709,388.203711550709,0.134224530353379,0.131672032115205,0.136826509465746,0,0.00630477175954898,0.00630477175954898,"2020-05-27","2020-W22","LU","Luxembourg",33,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-28,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4008,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,7,0,4,0.142857142857143,"LUX","Europe","Luxembourg","2020-05-28",4008,7,4,110,0,0.143,6402.801,11.183,6.39,175.726,0,0.228,0.75,4,6.39,29,46.328,NA,NA,NA,NA,2003,73121,116.811,3.2,1144,1.828,0.003,286,"tests performed",NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/28","LU",61573,7,0,4008,110,8257.31186406271,8100.27498543051,8417.39315554446,0,351.036362476142,388.203711550709,0.134106050770024,0.131555632914273,0.13670591258416,0,0.00570114112478103,0.00630477175954898,"2020-05-28","2020-W22","LU","Luxembourg",29,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-29,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4012,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,4,0,4.42857142857143,0.142857142857143,"LUX","Europe","Luxembourg","2020-05-29",4012,4,4.429,110,0,0.143,6409.191,6.39,7.075,175.726,0,0.228,0.76,3,4.793,28,44.73,NA,NA,NA,NA,2204,75325,120.332,3.521,1285,2.053,0.003,290.1,"tests performed",NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/29","LU",61573,4,0,4012,110,8244.9175348662,8088.10580763186,8404.76951879142,0,110.379461348935,388.203711550709,0.133904755897328,0.131357994699493,0.136500893553854,0,0.00179266011642985,0.00630477175954898,"2020-05-29","2020-W22","LU","Luxembourg",28,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-30,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4016,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,4,0,3.71428571428571,0.142857142857143,"LUX","Europe","Luxembourg","2020-05-30",4016,4,3.714,110,0,0.143,6415.581,6.39,5.934,175.726,0,0.228,0.76,3,4.793,26,41.535,NA,NA,NA,NA,2017,77342,123.554,3.222,1400,2.237,0.003,377,"tests performed",NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/30","LU",61573,4,0,4016,110,8233.36458600732,8076.76313968822,8393.00239882189,0,110.379461348935,388.203711550709,0.133717125785772,0.131173779736057,0.136309785113961,0,0.00179266011642985,0.00630477175954898,"2020-05-30","2020-W22","LU","Luxembourg",26,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-31,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4018,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,2,0,3.71428571428571,0,"LUX","Europe","Luxembourg","2020-05-31",4018,2,3.714,110,0,0,6418.776,3.195,5.934,175.726,0,0,0.77,3,4.793,27,43.133,NA,NA,NA,NA,192,77534,123.861,0.307,1414,2.259,0.003,380.7,"tests performed",NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/31","LU",61573,2,0,4018,110,8218.53604846525,8062.20725972982,8377.8961026346,0,24.9293717598284,388.203711550709,0.133476297215748,0.13093737936644,0.136064445497777,0,0.000404875054972609,0.00630477175954898,"2020-05-31","2020-W22","LU","Luxembourg",27,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-01,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4019,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,1,0,3.71428571428571,0,"LUX","Europe","Luxembourg","2020-06-01",4019,1,3.714,110,0,0,6420.374,1.598,5.934,175.726,0,0,0.79,4,6.39,25,39.938,NA,NA,NA,NA,423,77957,124.537,0.676,1339,2.139,0.003,360.5,"tests performed",NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/06/01","LU",613894,26,0,737,44,4018,110,4013,4018,0.00654510387786817,4.23525885576337e-05,0.00653695914929939,0.00654510387786817,"2020/06/01","LU",61573,1,0,4019,110,8202.54918958194,8046.51516980198,8361.60894346106,0,0,388.203711550709,0.133216656482256,0.130682525941597,0.135799927621864,0,0,0.00630477175954898,"2020-06-01","2020-W23","LU","Luxembourg",25,4
