,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,owid_total_cases,owid_new_cases,owid_new_cases_smoothed,owid_new_deaths_smoothed,owid_total_cases_per_million,owid_new_cases_per_million,owid_new_cases_smoothed_per_million,owid_new_deaths_smoothed_per_million,owid_reproduction_rate,owid_stringency_index,owid_population,owid_population_density,owid_median_age,owid_aged_65_older,owid_aged_70_older,owid_gdp_per_capita,owid_extreme_poverty,owid_cardiovasc_death_rate,owid_diabetes_prevalence,owid_handwashing_facilities,owid_hospital_beds_per_thousand,owid_life_expectancy,owid_human_development_index,conf_population,conf_cases,conf_deaths,conf_cases_prev_week,conf_deaths_prev_week,conf_cases_infected,conf_cum_deaths,conf_cases_contagious,conf_cases_active,conf_p_cases_infected,conf_p_cases,conf_p_cases_contagious,conf_p_cases_active,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active
c6_stay.at.home.requirements,0.0067485747733215164,0.001613474011569746,0.011190823828652332,0.0026441712071235066,0.007477297757809163,0.0160655765648627,0.008780979034328614,0.0018807624327282129,0.007030711290230013,0.0019346935447741708,0.0160655765648627,0.0026435414619479063,0.006892557018235196,0.0160655765648627,0.00853593349113492,0.007525551856180074,0.005517499296274172,0.005817294403137568,9.119212835606974e-05,5.154927173362032e-05,0.0012192247460492637,0.0160655765648627,0.00596089728512138,0.004425611403490859,2.980220849201646e-05,0.0160655765648627,0.009562011227196156,0.0160655765648627,0.0160655765648627,0.007906251579376682,0.0160655765648627,0.009055229316648393,0.009055229316648393,0.00801898178435028,0.00801898178435028,0.006985171668576762,0.006985171668576762,0.007987302822271348,0.007987302822271348,0.010468366572497676,0.010468366572497676,0.0015027574707213744,0.0160655765648627,0.0033851463047986524,0.0160655765648627,0.0160655765648627,0.007251101160435352,0.0011579208737611806,0.003383624216904724,0.0160655765648627,0.007251101160435352,0.0011579208737611806,0.003576692925667563,0.0160655765648627,0.007027158258484711,0.008369672722528372,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0008425728152836878,0.0160655765648627,0.006444596363559859,0.0160655765648627,0.007278106396507042,0.0160655765648627,0.0066099512411325785,0.00936203017313786,0.007278106396507042,0.0008425728152836878,0.0066099512411325785,0.00936203017313786,0.0160655765648627,0.0013185120346664758,0.0160655765648627,0.008658172507104727,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627,0.0160655765648627
c6_flag,0.0012614045162630057,0.002143009608162837,0.004511002359536913,0.019340337844974787,0.0004800569063856497,0.019340337844974787,0.001221862748887409,0.010971174148214365,0.0029344433376626536,0.011995313889533043,0.0031823934095892817,0.019340337844974787,2.1850674283408364e-05,0.019340337844974787,0.0011433931838407594,0.0014457633098523257,0.002186547022373757,0.00033739862682989147,4.3789900256017855e-05,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.00045323507357723054,0.019340337844974787,2.1850674283408364e-05,0.019340337844974787,0.0011623869655333836,0.019340337844974787,0.019340337844974787,0.002011151262166296,0.019340337844974787,0.002880091307475242,0.002880091307475242,0.0009537858954408836,0.0009537858954408836,0.0024640007578951933,0.0024640007578951933,0.002015659864849319,0.002015659864849319,0.0012809351866961245,0.0012809351866961245,0.00021180709578677445,0.019340337844974787,0.0005393149384541525,0.019340337844974787,0.019340337844974787,0.002011151262166296,0.00021180709578677445,0.0005393149384541525,0.019340337844974787,0.002011151262166296,0.00021180709578677445,0.0005461666177049641,0.019340337844974787,0.0019633161734361067,0.002880091307475242,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.00030537656489557563,0.019340337844974787,0.0016109088858202944,0.019340337844974787,0.0021345590157689324,0.019340337844974787,0.0010447836152248605,0.0011789571107351205,0.0021345590157689324,0.00030537656489557563,0.0010447836152248605,0.0011789571107351205,0.019340337844974787,0.00021180709578677445,0.019340337844974787,0.002011151262166296,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787,0.019340337844974787
c7_restrictions.on.internal.movement,0.0064185629135775895,0.003570466317825829,0.00939843481857484,0.01745934583131793,0.011973863230649253,0.01745934583131793,0.008087720299795398,0.00044666034123017664,0.004445163591118913,0.01745934583131793,0.007490520875960498,1.972553333966897e-05,0.01745934583131793,0.01745934583131793,0.0054440793710166906,0.004162118310535593,0.01745934583131793,0.012875294302244409,5.236027176495515e-05,0.00012544007348038293,0.002965125974745287,0.01745934583131793,0.009326165904500689,0.010731493729286872,2.613574163768072e-05,0.01745934583131793,0.005676727950275075,0.01745934583131793,0.01745934583131793,0.002039582485592332,0.01745934583131793,0.00640310273679108,0.00640310273679108,0.006865019246177627,0.006865019246177627,0.0045884639828533925,0.0045884639828533925,0.0053688463486931265,0.0053688463486931265,0.005711390220901615,0.005711390220901615,0.0012865007351092331,0.01745934583131793,0.001671611722456664,0.01745934583131793,0.01745934583131793,0.0008014574649688886,0.00037232152920672976,0.0005108869988276951,0.01745934583131793,0.0008014574649688886,0.00037232152920672976,0.0005160170479325681,0.01745934583131793,0.01745934583131793,0.003482738453794661,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.00013098184194597123,0.01745934583131793,0.00038297240891026815,0.01745934583131793,0.0002664956306909998,0.01745934583131793,0.00034563287780339677,0.0003096912681814491,0.0002664956306909998,0.00013098184194597123,0.00034563287780339677,0.0003096912681814491,0.01745934583131793,0.0013365838308072935,0.01745934583131793,0.002620986396638275,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793,0.01745934583131793
c7_flag,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
c8_international.travel.controls,0.007029989600549503,0.0017936386418718757,0.006738253744991321,0.0009801495944747251,0.005902367981153366,0.016612202342892655,0.0086818073995477,0.001272530967717151,0.005190860742517013,0.0019007433440731008,0.008826365724734839,0.0009821068835352456,0.005179927641955086,0.016612202342892655,0.016612202342892655,0.00570818742044025,0.006562739681593444,0.004508652797251427,7.487589070246445e-05,0.00011064344627062255,0.002622150195898187,0.016612202342892655,0.005642747788743806,0.00483940640504619,4.0612962054587304e-05,0.016612202342892655,0.010791217583505607,0.016612202342892655,0.016612202342892655,0.006670438695488788,0.016612202342892655,0.009591267553862498,0.009591267553862498,0.009380259097043622,0.009380259097043622,0.007895432303864506,0.007895432303864506,0.00820109752788176,0.00820109752788176,0.007916224701059866,0.007916224701059866,0.0012825346355591655,0.016612202342892655,0.002457340970494164,0.016612202342892655,0.016612202342892655,0.007083707844737103,0.0009604771745030979,0.002611993530090209,0.016612202342892655,0.007083707844737103,0.0009604771745030979,0.002568253909076329,0.016612202342892655,0.002137764066798072,0.006208212066434197,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.0015267957924373857,0.016612202342892655,0.004059265843707772,0.016612202342892655,0.007263947443093368,0.016612202342892655,0.009735460101446781,0.008179687556493682,0.007263947443093368,0.0015267957924373857,0.009735460101446781,0.008179687556493682,0.016612202342892655,0.0008426101536144816,0.016612202342892655,0.005988194752877855,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655,0.016612202342892655
e1_income.support,0.004061422781065781,0.000689855467399788,0.007143223615509737,0.0013218683433002096,0.005749331904407049,0.017664074280149836,0.005234136115705958,0.001983624774696357,0.005308117080115945,0.0024413650144810206,0.008274331546707262,0.0013204562764854875,0.004210923347895147,0.017664074280149836,0.006069625478816323,0.017664074280149836,0.017664074280149836,0.005163082612440831,0.0001243923860917398,3.863921031743874e-05,0.0008929832178350775,0.017664074280149836,0.00440014964874246,0.0029686103011091263,6.09858344595193e-05,0.017664074280149836,0.0072749249901491965,0.017664074280149836,0.017664074280149836,0.007264959528583099,0.017664074280149836,0.005170846353240196,0.005170846353240196,0.004890525121118121,0.004890525121118121,0.00528902566429104,0.00528902566429104,0.006158892251614891,0.006158892251614891,0.013887686251839367,0.013887686251839367,0.0006159395535049902,0.017664074280149836,0.0007363348082776582,0.017664074280149836,0.017664074280149836,0.007642826287480889,0.0005925696200623049,0.0007752188958878404,0.017664074280149836,0.007642826287480889,0.0005925696200623049,0.0009576785702565865,0.017664074280149836,0.006612067119713771,0.006093032505261687,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.00047399737819587044,0.017664074280149836,0.002216556743789126,0.017664074280149836,0.006498350955376196,0.017664074280149836,0.00397346695109524,0.0034472701676103055,0.006498350955376196,0.00047399737819587044,0.00397346695109524,0.0034472701676103055,0.017664074280149836,0.0006628791123883054,0.017664074280149836,0.006063100884163801,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836,0.017664074280149836
e1_flag,0.001511210420150979,0.0013576711760850781,0.00472218494593131,0.0018833746360758924,0.0028941312345321484,0.016658732411261118,0.001422973326956805,0.0028941312345321484,0.005990403146127574,0.003926617698314984,0.005721210439280522,0.0018833746360758924,0.016658732411261118,0.016658732411261118,0.006581121634796633,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.00017646195936460443,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.0006102845156692119,0.016658732411261118,8.518486098783345e-05,0.016658732411261118,0.007953866929583484,0.016658732411261118,0.016658732411261118,0.005636417735068139,0.016658732411261118,0.004907952644172468,0.004907952644172468,0.003361388332511752,0.003361388332511752,0.004525446726975449,0.004525446726975449,0.004051245307077576,0.004051245307077576,0.016658732411261118,0.016658732411261118,0.00043924300556476086,0.016658732411261118,0.00042015309287819677,0.016658732411261118,0.016658732411261118,0.005636417735068139,0.00043924300556476086,0.00042015309287819677,0.016658732411261118,0.005636417735068139,0.00043924300556476086,0.00042015309287819677,0.016658732411261118,0.0048635935668729004,0.004907952644172468,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.0006754344251933663,0.016658732411261118,0.0026057613064775446,0.016658732411261118,0.004934224594991021,0.016658732411261118,0.006482921822658237,0.0024864033826845116,0.004934224594991021,0.0006754344251933663,0.006482921822658237,0.0024864033826845116,0.016658732411261118,0.00043924300556476086,0.016658732411261118,0.005636417735068139,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118,0.016658732411261118
e2_debt.contract.relief,0.006230972055734359,0.0017759885191228565,0.007891142533367264,0.0002962109089452381,0.00993659053484471,0.018134634048796457,0.0070012832125553644,0.0006870546467737036,0.002892186994041029,0.00046116963484697793,0.006566493566483041,0.0003163647230555655,0.01337328171957812,0.018134634048796457,0.0049218500258768165,0.00530062386827351,0.018134634048796457,0.018134634048796457,6.059889135236595e-05,0.00010828694667911407,0.0025418035595699833,0.018134634048796457,0.011802427299542406,0.0089164428649772,3.024652230677512e-05,0.018134634048796457,0.005684165562864675,0.018134634048796457,0.018134634048796457,0.0026958512130334507,0.018134634048796457,0.005502737167492316,0.005502737167492316,0.00577972227552474,0.00577972227552474,0.005107807224552534,0.005107807224552534,0.004668699793629098,0.004668699793629098,0.00804439643355342,0.00804439643355342,0.001677863866038873,0.018134634048796457,0.0022335340176855138,0.018134634048796457,0.018134634048796457,0.0014561990284732561,0.0006782971414952435,0.0010644745559703261,0.018134634048796457,0.0014561990284732561,0.0006782971414952435,0.0010751634299396137,0.018134634048796457,0.018134634048796457,0.002867334866683075,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.0004202387414120359,0.018134634048796457,0.0012487608003069243,0.018134634048796457,0.0008619793537851194,0.018134634048796457,0.0011233542383458038,0.0010027444360683243,0.0008619793537851194,0.0004202387414120359,0.0011233542383458038,0.0010027444360683243,0.018134634048796457,0.001663400650809569,0.018134634048796457,0.0033275481442373153,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457,0.018134634048796457
e3_fiscal.measures,7.86438587431894e-05,0.0005448925020286004,5.616266787146895e-05,4.31466454558952e-05,5.4584790282076804e-05,0.018957722363592073,7.86549794866182e-05,0.0005040353280989196,9.805239849460532e-05,6.648884580604512e-05,0.0001076086528323235,4.292359203015041e-05,5.6853876691170376e-05,0.018957722363592073,8.54478122987283e-05,0.00013350240053745696,0.0002008146088659327,6.334933226159465e-05,0.018957722363592073,8.122142408969224e-06,2.6225785441638975e-05,0.018957722363592073,0.0001344060852287554,4.799410167809095e-05,0.00948088874442404,0.018957722363592073,9.201391379649046e-05,0.018957722363592073,0.018957722363592073,0.00011774022971058113,0.018957722363592073,5.65093145233161e-05,5.65093145233161e-05,4.792137592740062e-05,4.792137592740062e-05,0.00017243705841323996,0.00017243705841323996,0.00012289824091251748,0.00012289824091251748,0.0001049610312505921,0.0001049610312505921,3.784305116039323e-05,0.018957722363592073,0.00011845818890241572,0.018957722363592073,0.018957722363592073,0.00012871483353884625,3.892442239187017e-05,0.00012286629332637348,0.018957722363592073,0.00012871483353884625,3.892442239187017e-05,0.00012231012466770692,0.018957722363592073,0.00011690772711770681,6.507540571225486e-05,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,2.896114924600614e-05,0.018957722363592073,0.00011872930469032365,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073,0.018957722363592073
e4_international.support,3.622642156024116e-05,1.9940735565349823e-05,6.769418477078571e-05,0.017503119743001068,8.62442444516105e-05,0.017503119743001068,0.00011820385716043967,2.0500322072810354e-05,4.098988772058314e-05,0.017503119743001068,5.616188576707754e-05,0.017503119743001068,0.0001257545756817316,0.017503119743001068,0.00011657728751910891,3.828713094357503e-05,0.017503119743001068,0.00010451599901208346,7.498940454308814e-06,0.017503119743001068,1.2088455001295239e-05,0.017503119743001068,0.00010115732677130848,2.211972817502345e-05,7.4863596485592046e-06,0.017503119743001068,4.338126628686689e-05,0.017503119743001068,0.017503119743001068,2.653946069804539e-05,0.017503119743001068,9.524514277528384e-05,9.524514277528384e-05,0.00013882458288234204,0.00013882458288234204,8.083344314193918e-05,8.083344314193918e-05,8.451695035862642e-05,8.451695035862642e-05,4.636256388961425e-05,4.636256388961425e-05,1.7438049953988243e-05,0.017503119743001068,2.5484685093183906e-05,0.017503119743001068,0.017503119743001068,3.5955204704245156e-05,1.793236073896143e-05,3.298147020618662e-05,0.017503119743001068,3.5955204704245156e-05,1.793236073896143e-05,3.331265217421216e-05,0.017503119743001068,0.017503119743001068,0.00012456685643844547,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,1.3348095333090677e-05,0.017503119743001068,2.43342734971482e-05,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068,0.017503119743001068
h1_public.information.campaigns,0.001619533121191343,0.014308557094600789,0.0013080929014372788,0.014308557094600789,0.001666546164031193,0.014308557094600789,0.0013762278815776692,0.014308557094600789,0.0007741158345891113,0.014308557094600789,0.0010858836481568335,0.014308557094600789,0.0024300265721424316,0.014308557094600789,0.002258531711460884,0.0007233496165305502,0.014308557094600789,0.0020055293786190496,1.979421056735737e-05,9.882143932695758e-06,0.014308557094600789,0.014308557094600789,0.0027335092781499027,0.003445973539709701,9.882143932695758e-06,0.014308557094600789,0.0012049851280484275,0.014308557094600789,0.014308557094600789,2.1695640219206454e-05,0.014308557094600789,0.002219760459303082,0.002219760459303082,0.0024260378247670435,0.0024260378247670435,0.0015589921726056888,0.0015589921726056888,0.0018612153087012953,0.0018612153087012953,0.0008896387617935085,0.0008896387617935085,1.4255363446560077e-05,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.000248509289868324,0.014308557094600789,0.00045906203979470485,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789,0.014308557094600789
