,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,owid_total_cases,owid_new_cases,owid_new_cases_smoothed,owid_total_deaths,owid_new_deaths,owid_new_deaths_smoothed,owid_total_cases_per_million,owid_new_cases_per_million,owid_new_cases_smoothed_per_million,owid_total_deaths_per_million,owid_new_deaths_per_million,owid_new_deaths_smoothed_per_million,owid_reproduction_rate,owid_stringency_index,owid_population,owid_population_density,owid_median_age,owid_aged_65_older,owid_aged_70_older,owid_gdp_per_capita,owid_extreme_poverty,owid_cardiovasc_death_rate,owid_diabetes_prevalence,owid_female_smokers,owid_male_smokers,owid_handwashing_facilities,owid_hospital_beds_per_thousand,owid_life_expectancy,owid_human_development_index,conf_population,conf_cases,conf_deaths,conf_cases_prev_week,conf_deaths_prev_week,conf_cases_infected,conf_cum_deaths,conf_cases_contagious,conf_cases_active,conf_p_cases_infected,conf_p_cases,conf_p_cases_contagious,conf_p_cases_active,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active
c6_stay.at.home.requirements,0.009613826747649172,0.018849106954499633,0.010792052316036084,0.018849106954499633,0.006352527661385288,0.018849106954499633,0.006774543720506086,0.0009336921573023638,0.009790964487234367,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.006237482639975782,0.018849106954499633,0.006618611327803197,0.00045418785248986895,0.018849106954499633,0.018849106954499633,7.895264955491367e-05,0.018849106954499633,0.0032922570392748362,0.018849106954499633,0.004795297637081221,0.00771403423800027,3.938868127384364e-05,0.018849106954499633,0.00375921570102528,0.018849106954499633,0.018849106954499633,0.006255391755452754,0.0061039723776730665,0.006986584222092889,0.006986584222092889,0.00886899151487992,0.00886899151487992,0.00861330275750325,0.00861330275750325,0.008928533951131959,0.008928533951131959,0.00045418785248986895,0.00045418785248986895,0.0031529358250713124,0.001451303930994624,0.004444423068930939,0.003113603084152288,0.018849106954499633,0.007865216427810458,0.003917762777356748,0.005403217371074477,0.007785732216545931,0.0016940307526805694,0.00356317309258613,0.007865216427810458,0.003917762777356748,0.005403217371074477,0.007785732216545931,0.0016940307526805694,0.00356317309258613,0.005453755325714451,0.007681609030895298,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.018849106954499633,0.006852479613378072,0.0024454197693781093,0.009629588483852276,0.007589344615176825,0.004705285122135523,0.004234945551091363,0.006306006624736958,0.006262972513005972,0.004705285122135523,0.006852479613378072,0.006306006624736958,0.006262972513005972,0.018849106954499633,0.0028087842369278397,0.0017691652841851798,0.00645514636988302,0.006530517620146928,0.008056601276582793,0.007866186674174477,0.00814994983897052,0.0012017111984594102,0.0031296924215026157,0.0036191999158478962,0.008056601276582793,0.007866186674174477,0.00814994983897052,0.0012017111984594102,0.0031296924215026157,0.0036191999158478962
c6_flag,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
c7_restrictions.on.internal.movement,0.0050752892735317495,0.02116820120002473,0.005354085288581451,0.02116820120002473,0.0055517331561993725,0.02116820120002473,0.006154235979577307,8.88200372649714e-05,0.005936913264647289,0.02116820120002473,0.00700490945398075,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.0055738859992332445,0.003525413599190626,0.02116820120002473,0.02116820120002473,0.0001668941520309052,0.02116820120002473,0.0029385959609777787,0.02116820120002473,0.004164954437865848,0.007213685015006563,8.324982154966917e-05,0.02116820120002473,0.004860819205840625,0.02116820120002473,0.02116820120002473,0.00522215599420486,0.004916523341433252,0.003579772032465806,0.003579772032465806,0.004736841409723727,0.004736841409723727,0.004303804741437559,0.004303804741437559,0.005096502806036844,0.005096502806036844,0.003525413599190626,0.003525413599190626,0.0008447309403558946,0.0003259685450436549,0.001784578136012419,0.0015231444806027288,0.02116820120002473,0.009005092588747012,0.0015409531632928027,0.0023329170844308043,0.008340880179705936,0.00031882141320995833,0.001827127161811449,0.009005092588747012,0.0015409531632928027,0.0023329170844308043,0.008340880179705936,0.00031882141320995833,0.001827127161811449,0.005045576467083675,0.0043939064778424995,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.02116820120002473,0.0033134660333608555,0.0005329868866675526,0.0020626856077838,0.0017365955679418679,0.011737877215413316,0.010043958915809307,0.0048359192592494615,0.0097111583715757,0.011737877215413316,0.0033134660333608555,0.0048359192592494615,0.0097111583715757,0.02116820120002473,0.001122432807340255,0.00027509431471612315,0.004947867683402628,0.004519451064754613,0.009099332375956734,0.008871259258673835,0.00902529721191416,0.00030604426413594413,0.001553458497929101,0.0017512711931060175,0.009099332375956734,0.008871259258673835,0.00902529721191416,0.00030604426413594413,0.001553458497929101,0.0017512711931060175
c7_flag,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
c8_international.travel.controls,0.009220210265866325,0.020475720877950982,0.006681148922291961,0.020475720877950982,0.009350145107308649,0.020475720877950982,0.011783217715640875,0.0013581183826789646,0.006855507443017227,0.020475720877950982,0.007189775010289887,0.020475720877950982,0.005391546161498384,0.020475720877950982,0.020475720877950982,0.008309156550563919,0.020475720877950982,0.020475720877950982,0.00011921358182114668,0.020475720877950982,0.006439309172096238,0.020475720877950982,0.010364699384866765,0.011943861742192299,3.102372596789861e-05,0.020475720877950982,0.005736236948969421,0.020475720877950982,0.020475720877950982,0.0067231707631033415,0.0072191978263808475,0.008914550349403319,0.008914550349403319,0.013644887641754415,0.013644887641754415,0.007917760840615302,0.007917760840615302,0.007791519384347914,0.007791519384347914,0.008309156550563919,0.008309156550563919,0.0012906789326182346,0.00046715846191689803,0.0018595368459308366,0.0009239773945266323,0.020475720877950982,0.00527451502735181,0.001084835291594956,0.0015128318547148387,0.005668924556526107,0.000571427352994136,0.0011341163590094126,0.00527451502735181,0.001084835291594956,0.0015128318547148387,0.005668924556526107,0.000571427352994136,0.0011341163590094126,0.0038660416148562056,0.006673941957813736,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.020475720877950982,0.0016145451306469223,0.000800735827653769,0.0021982405229229963,0.0020952327847590744,0.006231578991558057,0.006195999831274628,0.0006118614392921022,0.005707558416125959,0.006231578991558057,0.0016145451306469223,0.0006118614392921022,0.005707558416125959,0.020475720877950982,0.0012700592667187274,0.0007789502624697462,0.007014146554757179,0.0073817204421286736,0.00516426382593723,0.004940768270875352,0.004824702179662244,0.00041273662637777753,0.0010559618448240707,0.001233984316157695,0.00516426382593723,0.004940768270875352,0.004824702179662244,0.00041273662637777753,0.0010559618448240707,0.001233984316157695
e1_income.support,0.0012229696420902809,0.022410569696127588,0.0013966611210443714,0.022410569696127588,0.0024507982164937497,0.022410569696127588,0.0026434419170320847,0.0017526625506030695,0.00018542672618805973,0.022410569696127588,0.0005400048155028851,0.022410569696127588,0.003732321250435074,0.022410569696127588,0.009094328502639866,0.022410569696127588,0.022410569696127588,0.022410569696127588,5.665888088927463e-05,0.022410569696127588,0.0015772908678191202,0.022410569696127588,0.002316050508519391,0.0030455941139367784,2.8283762501871017e-05,0.022410569696127588,0.006737444470164196,0.022410569696127588,0.022410569696127588,0.006773227657290734,0.007528130699436758,0.0032409070698661284,0.0032409070698661284,0.00628610808421383,0.00628610808421383,0.0027526923929776085,0.0027526923929776085,0.002816296005128248,0.002816296005128248,0.022410569696127588,0.022410569696127588,0.0008574837295578963,0.000479556720050796,0.0014248593690756302,0.000985954405098076,0.022410569696127588,0.006466946367904021,0.0012416734185630262,0.001907848715691871,0.007219608428414186,0.000680787654373516,0.0013520947033240074,0.006466946367904021,0.0012416734185630262,0.001907848715691871,0.007219608428414186,0.000680787654373516,0.0013520947033240074,0.005105714024117858,0.0045067373142943365,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.022410569696127588,0.0020017028728324623,0.0009399230200936952,0.0015416363216812182,0.0016442107209088262,0.007842204537981005,0.007779125331567903,0.0009079070031788287,0.007165883386919845,0.007842204537981005,0.0020017028728324623,0.0009079070031788287,0.007165883386919845,0.022410569696127588,0.001012542588250584,0.0007052930755962149,0.00678909633737586,0.007397006048995607,0.006313958865641948,0.0062346410340633155,0.006088118345316906,0.00037498894113501837,0.0009535678822776711,0.0010471621014014685,0.006313958865641948,0.0062346410340633155,0.006088118345316906,0.00037498894113501837,0.0009535678822776711,0.0010471621014014685
e1_flag,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
e2_debt.contract.relief,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
e3_fiscal.measures,9.629952363130968e-05,0.022102241330394373,0.00013157130698428788,0.022102241330394373,0.0003728160966913978,0.022102241330394373,0.00023623390698581555,6.071069705183773e-05,0.00013244550419104552,0.022102241330394373,9.25789491432741e-05,0.022102241330394373,0.00017425830329004458,0.022102241330394373,0.00012868349646771382,5.587935853059574e-05,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,4.112181921879388e-05,0.022102241330394373,6.002564474832499e-05,0.00018178982309723785,9.282242403134585e-06,0.022102241330394373,9.980537804828092e-05,0.022102241330394373,0.022102241330394373,6.80567056391288e-05,6.654723566654808e-05,0.00020712199174788154,0.00020712199174788154,0.00016150084517850275,0.00016150084517850275,0.00020809800755566352,0.00020809800755566352,0.00020179268459649344,0.00020179268459649344,5.587935853059574e-05,5.587935853059574e-05,3.741436332809727e-05,2.645032554985584e-05,3.6695216462111345e-05,3.0158410263202627e-05,0.022102241330394373,9.672682743540335e-05,4.849952405488417e-05,2.365662464900454e-05,4.897645714052091e-05,1.7081325251548142e-05,1.9056880078229045e-05,9.672682743540335e-05,4.849952405488417e-05,2.365662464900454e-05,4.897645714052091e-05,1.7081325251548142e-05,1.9056880078229045e-05,0.022102241330394373,0.00031468635864187293,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,0.022102241330394373,2.6527961075514624e-05,2.7201931240336315e-05,5.895105701320452e-05,5.7145229936132535e-05,0.00010768405942595594,5.813207634356276e-05,5.801976403744068e-05,2.1952163761593952e-05,2.6283455295388934e-05,2.743959839446944e-05,0.00010768405942595594,5.813207634356276e-05,5.801976403744068e-05,2.1952163761593952e-05,2.6283455295388934e-05,2.743959839446944e-05
e4_international.support,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
