,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active,W_population,W_p_cases,W_p_cases_recent,W_p_cases_fatalities,W_p_cases_stillsick,cmu_raw_cli,cmu_smoothed_cli,cmu_raw_ili,cmu_smoothed_ili,cmu_raw_wcli,cmu_smoothed_wcli,cmu_raw_wili,cmu_smoothed_wili,cmu_raw_hh_cmnty_cli,cmu_smoothed_hh_cmnty_cli,cmu_raw_nohh_cmnty_cli,cmu_smoothed_nohh_cmnty_cli,cmu_smoothed_wearing_mask,cmu_smoothed_others_masked,cmu_smoothed_travel_outside_state_5d,cmu_smoothed_work_outside_home_1d,cmu_smoothed_shop_1d,cmu_smoothed_restaurant_1d,cmu_smoothed_spent_time_1d,cmu_smoothed_large_event_1d,cmu_smoothed_public_transit_1d,cmu_smoothed_tested_14d,cmu_smoothed_tested_positive_14d,cmu_smoothed_wanted_test_14d,cmu_smoothed_anxious_5d,cmu_smoothed_depressed_5d,cmu_smoothed_felt_isolated_5d,cmu_smoothed_worried_become_ill,cmu_smoothed_worried_finances
c6_flag,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
c7_restrictions.on.internal.movement,0.007400077613692746,0.015821582053425903,0.006350436544960318,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.007610975675473798,0.015821582053425903,0.015821582053425903,0.007424187478580746,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.010126492846060278,0.011307054984637062,0.015821582053425903,0.006861917744900995,0.011394031216885384,0.015821582053425903,0.005330931825232801,0.00619252079770729,0.00452408671468069,0.015821582053425903,0.015821582053425903,0.0027236843418297265,0.003545920178143365,0.0038856122435272484,0.0038856122435272484,0.004298387411020907,0.004298387411020907,0.005257039250169825,0.005257039250169825,0.0055308433387931105,0.0055308433387931105,0.006317867946776076,0.006317867946776076,0.0006355150336629281,0.0007679865389412245,0.0006496857119028659,0.0006693230514803965,0.015821582053425903,0.015821582053425903,0.0008782407130684722,0.0010280762218805178,0.003603858159215284,0.00516416362025709,0.000917482218135312,0.015821582053425903,0.015821582053425903,0.0005980288120459994,0.0009119842032665617,0.0009162466538815236,0.000917482218135312,0.015821582053425903,0.015821582053425903,0.0005980288120459994,0.0009119842032665617,0.0009162466538815236,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903,0.015821582053425903
c7_flag,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
c8_international.travel.controls,0.005411638855161416,0.015712859029866175,0.004880309521633181,0.015712859029866175,0.010056905435865654,0.015712859029866175,0.00556586752750679,0.015712859029866175,0.015712859029866175,0.005772312177413377,0.015712859029866175,0.010056905435865654,0.015712859029866175,0.015712859029866175,0.008425021345467382,0.015712859029866175,0.005236618868426576,0.010943479926366977,0.015712859029866175,0.0055787237377034156,0.006325517583144742,0.003578535992786284,0.015712859029866175,0.015712859029866175,0.0020267199619458933,0.0025773998592474494,0.004439589731045466,0.004439589731045466,0.004911214864996528,0.004911214864996528,0.005348876702019476,0.005348876702019476,0.005876912121269023,0.005876912121269023,0.004821431519329939,0.004821431519329939,0.00048490591151675383,0.0005854843609555035,0.00047356157387502785,0.00048755164017222667,0.015712859029866175,0.015712859029866175,0.0006498163428681778,0.0008468487690502309,0.0028738211071321833,0.004064773542769786,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.0004286379527886737,0.0007200161298292347,0.0007547674338976517,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.0004286379527886737,0.0007200161298292347,0.0007547674338976517,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175,0.015712859029866175
e1_income.support,0.00681109888638211,0.0001533387017168836,0.005592597242489968,0.017223348343719688,0.012308841561127402,0.017223348343719688,0.006930105097527309,0.0005614793545509764,0.017223348343719688,0.010245728669454175,0.017223348343719688,0.012308841561127402,0.017223348343719688,0.00923492517564415,0.017223348343719688,0.017223348343719688,0.007663736845611585,0.01106825531485397,0.017223348343719688,0.006892734377078742,0.008141807514751282,0.006526949556295941,0.017223348343719688,0.017223348343719688,0.004039495365737067,0.005568609513306866,0.003596092450559071,0.003596092450559071,0.004085105474606451,0.004085105474606451,0.006052693359405712,0.006052693359405712,0.0061085465229033555,0.0061085465229033555,0.008421674334670398,0.008421674334670398,0.0008405953729206559,0.00025823378146872986,0.0009594652514971829,0.0005508774727500381,0.017223348343719688,0.017223348343719688,0.0008559011142749347,0.0004306641837537386,0.00509315473764459,0.007574566163564823,0.0039957499432196775,0.003086161558469497,0.001790293306195534,0.0009872004967722866,0.00019365462812523092,0.00023981461175470468,0.0039957499432196775,0.003086161558469497,0.001790293306195534,0.0009872004967722866,0.00019365462812523092,0.00023981461175470468,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688,0.017223348343719688
e1_flag,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
e2_debt.contract.relief,0.011756020736499838,0.001119693606139887,0.012270964334260007,0.025527917081669366,0.011071615128092576,0.025527917081669366,0.015233754821901525,0.0004096746190106979,0.025527917081669366,0.014840357226987762,0.025527917081669366,0.011071615128092576,0.025527917081669366,0.008507679729539166,0.011358954996799136,0.025527917081669366,0.025527917081669366,0.011993103422307366,0.025527917081669366,0.011582829025053507,0.011026713520840132,0.011275194997598903,0.025527917081669366,0.025527917081669366,0.011156915833895394,0.009265405789690442,0.008223142865705349,0.008223142865705349,0.00844886280859084,0.00844886280859084,0.01033081212394132,0.01033081212394132,0.009977349924801374,0.009977349924801374,0.023503926318277857,0.023503926318277857,0.0029816163483867082,0.003688422076566567,0.0052518331387710025,0.006909970660402913,0.025527917081669366,0.025527917081669366,0.003019520818095001,0.003595580118312556,0.00985739202223937,0.013611851324397326,0.009423846755592298,0.008308964730122667,0.005816893489588407,0.002037305217053519,0.0039560650996930975,0.004704083294435351,0.009423846755592298,0.008308964730122667,0.005816893489588407,0.002037305217053519,0.0039560650996930975,0.004704083294435351,0.025527917081669366,0.025527917081669366,0.025527917081669366,0.025527917081669366,0.025527917081669366,0.0005703432845794103,0.002937128797610629,0.000528752266367416,0.0026077353061240613,0.0004345345177937784,0.002254568623965025,0.0005458415520257137,0.0022179539004230737,0.006374460262187679,0.006950558514805139,0.0067130400431514685,0.007940168128536472,0.005072527154076971,0.025527917081669366,0.0055880004438304655,0.0008462994749170978,0.006124704783867299,0.008354367738607664,0.008047500314952449,0.006464168624008945,0.0026827797919705756,0.004454473619177802,0.025527917081669366,0.004025937707983097,0.004114979577324829,0.0012891205332710568,0.0027229469855919396,0.010011738236648537,0.002775760584998845
h1_public.information.campaigns,0.008005799482296102,0.0001222582410993737,0.006403038149375988,0.016619515662448212,0.011968669101990783,0.016619515662448212,0.008233960277623416,0.00011317017732029875,0.016619515662448212,0.008343634531239302,0.016619515662448212,0.011968669101990783,0.016619515662448212,0.011574935897550188,0.010680213794100396,0.016619515662448212,0.007807905734366492,0.016619515662448212,0.016619515662448212,0.0073846583459373245,0.008462346858678391,0.005045935659668661,0.016619515662448212,0.016619515662448212,0.0030701511826645915,0.004031104921090908,0.005306748309148872,0.005306748309148872,0.005870493167067878,0.005870493167067878,0.006924400207425105,0.006924400207425105,0.007553711409366938,0.007553711409366938,0.007188852913204798,0.007188852913204798,0.0006494453203342634,0.0008593143947012503,0.0007333990775081209,0.0007557107963269462,0.016619515662448212,0.016619515662448212,0.0007678204120948874,0.0010211764400396032,0.004007506858818491,0.0057712150781204586,0.0017699862466954348,0.0002697212195552809,0.016619515662448212,0.0005061282282545272,0.0008509589601825131,0.0009996035228729864,0.0017699862466954348,0.0002697212195552809,0.016619515662448212,0.0005061282282545272,0.0008509589601825131,0.0009996035228729864,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212,0.016619515662448212
h1_flag,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
h2_testing.policy,0.007650316679106558,0.002706857137220131,0.008452289528581883,0.021286385498914463,0.007172245450369844,0.021286385498914463,0.008542780076339934,0.0034230666312354834,0.021286385498914463,0.014897757898483624,0.021286385498914463,0.007172245450369844,0.021286385498914463,0.00755755931157942,0.008518750138710313,0.021286385498914463,0.009658311056343391,0.009458319214715427,0.021286385498914463,0.021286385498914463,0.01709879761318601,0.010008520333507444,0.021286385498914463,0.021286385498914463,0.00855817008883232,0.00774467446743317,0.006767823913061304,0.006767823913061304,0.006644203043219691,0.006644203043219691,0.008473159745374142,0.008473159745374142,0.007429556019375142,0.007429556019375142,0.009269182772165988,0.009269182772165988,0.0007388716444609554,0.0010768200653961562,0.0018176462222528145,0.002961711440096532,0.021286385498914463,0.021286385498914463,0.0008127147079632946,0.0010236495275040944,0.007248453013919904,0.010263845109345847,0.006214178584568657,0.0070676415247952476,0.0019883204424044243,0.000866901284522553,0.0013287321019563201,0.0019236869683482715,0.006214178584568657,0.0070676415247952476,0.0019883204424044243,0.000866901284522553,0.0013287321019563201,0.0019236869683482715,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.0003021106556668104,0.000987960763512037,0.000337909541316023,0.0007235847073411358,0.00043713715219713487,0.0009309842505086256,0.0004539647068006186,0.000671751003953017,0.0015320203250693979,0.0029049584109136777,0.001977723683383452,0.002628452340339459,0.021286385498914463,0.021286385498914463,0.003149575388283329,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463,0.021286385498914463
h3_contact.tracing,0.007536024018477452,0.0018150152142214979,0.008543887727607537,0.02119328634700921,0.00829499009849035,0.02119328634700921,0.007968339563827562,0.0025232350691487024,0.02119328634700921,0.014550348387697616,0.02119328634700921,0.00829499009849035,0.02119328634700921,0.008531770391232863,0.010018473446556894,0.02119328634700921,0.009154381705564558,0.010791225435583229,0.02119328634700921,0.017024013495588013,0.02119328634700921,0.010633825100696033,0.02119328634700921,0.02119328634700921,0.009725462478149371,0.008344629348018528,0.006151736973740502,0.006151736973740502,0.006147133319180297,0.006147133319180297,0.008565338895311638,0.008565338895311638,0.008307850912779944,0.008307850912779944,0.008938113008045895,0.008938113008045895,0.0006698356847910167,0.0007413890496608235,0.0018100484809700252,0.0021254177720424717,0.02119328634700921,0.02119328634700921,0.0007848828193471491,0.0007754649841329902,0.007553710630754478,0.011819131460426756,0.007140589421887629,0.007693202049015518,0.002020350481097641,0.0008856489539409708,0.0014558037698408105,0.002151846325440115,0.007140589421887629,0.007693202049015518,0.002020350481097641,0.0008856489539409708,0.0014558037698408105,0.002151846325440115,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.0001541771760248417,0.0008030862225980231,0.00013951869442363265,0.0005464667129370433,0.0001621896025999441,0.0006021192376600029,0.0001472665126033015,0.00032431978233717486,0.001279199389705956,0.0017241375035392198,0.0016490943869288423,0.0017352939630354612,0.02119328634700921,0.02119328634700921,0.0024089606822644454,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921,0.02119328634700921
h6_facial.coverings,0.012409817668725415,0.0058098206327764235,0.009371645154834532,0.020239069537394568,0.005787240827272319,0.020239069537394568,0.00791564646155735,0.00558021314353403,0.020239069537394568,0.011706549648979367,0.020239069537394568,0.005787240827272319,0.020239069537394568,0.004609360948405821,0.007669785415744019,0.020239069537394568,0.00893921172158417,0.0061448868168886795,0.020239069537394568,0.009516089004712175,0.010155042598754412,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.011990967916813937,0.01652264711465112,0.008694770184537511,0.008694770184537511,0.00951438740395982,0.00951438740395982,0.008926284634131367,0.008926284634131367,0.009269853800630772,0.009269853800630772,0.009844334546878216,0.009844334546878216,0.0011994878674003,0.0011427828690566521,0.002256451806599728,0.003662918150687821,0.020239069537394568,0.020239069537394568,0.0013378398580705584,0.0011074561243428487,0.012975170409335208,0.013173499320586306,0.006299536675994669,0.0073111768604360175,0.002816856987573926,0.0010943197859026779,0.001557377077071863,0.0019308480260188832,0.006299536675994669,0.0073111768604360175,0.002816856987573926,0.0010943197859026779,0.001557377077071863,0.0019308480260188832,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.0006526043009074774,0.0016692839642384054,0.000501833679638844,0.0015030773124316238,0.00044150711230031895,0.001225668139103355,0.00034743270396828655,0.00124416562775372,0.0023318629033253074,0.003187134743085721,0.002444561984722857,0.0026027440534672932,0.020239069537394568,0.020239069537394568,0.0026675644661790505,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568,0.020239069537394568
h6_flag,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
