"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-23,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/23","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/23","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-24,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/24","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/24","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-25,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/25","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/25","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-26,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/26","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/26","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-27,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/27","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/27","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-28,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/28","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/28","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-29,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/29","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/29","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-30,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/30","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/30","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-31,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/31","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/31","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-01,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/01","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/01","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-02,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/02","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/02","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-03,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/03","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/03","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-04,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/04","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/04","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-05,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/05","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/05","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-06,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/06","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/06","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-07,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/07","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/07","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-08,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/08","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/08","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-09,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/09","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/09","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-10,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/10","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/10","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-11,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/11","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/11","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-12,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/12","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/12","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-13,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/13","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/13","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-14,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/14","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/14","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-15,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/15","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/15","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-16,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/16","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/16","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-17,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/17","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/17","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-18,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/18","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/18","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-19,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/19","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/19","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-20,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/20","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/20","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-21,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/21","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/21","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-22,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/22","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/22","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-23,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/23","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/23","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-24,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/06/24","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/24","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-25,1,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,34.26,34.26,46.43,46.43,42.78,42.78,37.82,37.82,75,75,1,0,0.142857142857143,0,1,0,0.142857142857143,0,696100,"MO","2020/06/25","MO",696100,1,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/25","MO",696100,1,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-26,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0.142857142857143,0,-1,0,0,0,696100,"MO","2020/06/26","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/26","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-27,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0.142857142857143,0,0,0,0,0,696100,"MO","2020/06/27","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/27","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-28,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0.142857142857143,0,0,0,0,0,696100,"MO","2020/06/28","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/28","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-29,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0.142857142857143,0,0,0,0,0,696100,"MO","2020/06/29","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/29","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-06-30,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0.142857142857143,0,0,0,0,0,696100,"MO","2020/06/30","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/30","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-07-01,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0.142857142857143,0,0,0,0,0,696100,"MO","2020/07/01","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/01","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-07-02,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0,0,0,0,-0.142857142857143,0,696100,"MO","2020/07/02","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/02","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-07-03,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/07/03","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/03","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-07-04,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/07/04","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/04","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-07-05,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/07/05","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/05","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-07-06,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/07/06","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/06","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-07-07,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/07/07","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/07","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-07-08,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/07/08","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/08","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-07-09,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/07/09","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/09","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-07-10,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,46,0,23.15,23.15,32.14,32.14,36.11,36.11,30.13,30.13,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/07/10","MO",696100,0,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/10","MO",696100,0,0,45,0,0,0,0,0,6.46458842120385e-05,0,0,0,0,0
