"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population"
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-06,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,7432,182,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,21,0,70.4285714285714,2.14285714285714,-11,0,-13,-1.42857142857143,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-06",7432,21,70.429,182,0,2.143,82.982,0.234,0.786,2.032,0,0.024,1.02,NA,NA,NA,NA,NA,NA,NA,NA,846,NA,NA,0.009,611,0.007,0.115,8.7,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,"2020/07/06","CD",86790568,584,24,5956,121,7410,181,7176,7410,8.5377941068435e-05,6.72884177921269e-06,8.26817955610107e-05,8.5377941068435e-05,"2020/07/06","CD",86790568,21,0,7432,182,16011.7665315378,15815.4180904608,16210.5526388271,0,2552.74640763997,4734.97902203557,0.000184487403418512,0.000182225078771933,0.000186777814829224,0,2.94127169168886e-05,5.45563778547407e-05,"2020/07/06","CD",86790568,21,0,7432,182,14057.9710144928,72.463768115942,869.565217391304,1376.8115942029,8.56314248340903e-05,2.09700206132998e-06,0.000161975792283013,8.3492676434543e-07,1.00191211721452e-05,1.58636085225632e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-07,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,7432,182,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,0,0,56.1428571428571,1.71428571428571,-21,0,-14.2857142857143,-0.428571428571429,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-07",7432,0,56.143,182,0,1.714,82.982,0,0.627,2.032,0,0.019,1.02,NA,NA,NA,NA,NA,NA,NA,NA,919,NA,NA,0.01,644,0.007,0.087,11.5,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/07","CD",86790568,0,0,7432,182,15724.7813924462,15531.8636260261,15920.0953468252,0,2341.87216738229,4139.42292496345,0.000181180763702874,0.000178957967253148,0.000183431169004738,0,2.6983026166879e-05,4.7694386848159e-05,"2020/07/07","CD",86790568,0,0,7432,182,14057.9710144928,0,869.565217391304,1304.34782608696,8.56314248340903e-05,2.09700206132998e-06,0.000161975792283013,0,1.00191211721452e-05,1.50286817582177e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-08,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,7432,182,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,0,0,44.2857142857143,1,0,0,-11.8571428571429,-0.714285714285714,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-08",7432,0,44.286,182,0,1,82.982,0,0.494,2.032,0,0.011,1.02,NA,NA,NA,NA,NA,NA,NA,NA,1217,NA,NA,0.014,724,0.008,0.061,16.3,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/08","CD",86790568,0,0,7432,182,15466.2764910784,15276.4513264831,15658.4604229256,0,1734.47881072057,3754.05229026024,0.000178202272982917,0.000176015109458474,0.000180416614198511,0,1.99846463813968e-05,4.32541505000894e-05,"2020/07/08","CD",86790568,0,0,7432,182,14202.8985507246,144.927536231884,507.246376811594,1231.88405797101,8.56314248340903e-05,2.09700206132998e-06,0.000163645645811704,1.66985352869086e-06,5.84448735041801e-06,1.41937549938723e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-09,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,7846,189,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,414,7,93.8571428571429,1.85714285714286,414,7,49.5714285714286,0.857142857142857,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-09",7846,414,93.857,189,7,1.857,87.605,4.623,1.048,2.11,0.078,0.021,1.02,NA,NA,NA,NA,NA,NA,NA,NA,566,NA,NA,0.006,698,0.008,0.134,7.4,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/09","CD",86790568,414,7,7846,189,16703.5050505046,16505.0005033425,16904.3969986992,0,1441.27901576956,3275.09054979978,0.000192457607265626,0.000190170439987701,0.000194772282152816,0,1.66064014671452e-05,3.77355584284202e-05,"2020/07/09","CD",86790568,414,7,7846,189,14275.3623188406,72.463768115942,579.710144927536,1086.95652173913,9.04015284241486e-05,2.17765598676575e-06,0.00016448057257605,8.3492676434543e-07,6.67941411476344e-06,1.25239014651814e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-10,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,7905,189,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,59,0,84.8571428571429,1.42857142857143,-355,-7,-9,-0.428571428571429,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-10",7905,59,84.857,189,0,1.429,88.263,0.659,0.947,2.11,0,0.016,1.02,NA,NA,NA,NA,NA,NA,NA,NA,893,NA,NA,0.01,717,0.008,0.118,8.4,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/10","CD",86790568,59,0,7905,189,16587.9559432877,16390.7526612122,16787.5318518841,0,1156.35541338405,2942.01208758173,0.000191126251683106,0.000188854077567648,0.000193425763176064,0,1.3323514755475e-05,3.38978319347066e-05,"2020/07/10","CD",86790568,59,0,7905,189,14565.2173913043,289.855072463768,869.565217391304,1376.8115942029,9.10813257956786e-05,2.17765598676575e-06,0.000167820279633431,3.33970705738172e-06,1.00191211721452e-05,1.58636085225632e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-11,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,7971,189,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,66,0,84.5714285714286,1,7,0,-0.285714285714292,-0.428571428571429,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-11",7971,66,84.571,189,0,1,89,0.737,0.944,2.11,0,0.011,1.02,NA,NA,NA,NA,NA,NA,NA,NA,466,NA,NA,0.005,749,0.008,0.113,8.9,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/11","CD",86790568,66,0,7971,189,16475.7479662365,16279.8056082597,16674.0486697963,0,351.937117319329,2942.01208758173,0.000189833392566765,0.000187575746805341,0.000192118211160876,0,4.05501571690749e-06,3.38978319347066e-05,"2020/07/11","CD",86790568,66,0,7971,189,14565.2173913043,0,869.565217391304,1376.8115942029,9.18417770926444e-05,2.17765598676575e-06,0.000167820279633431,0,1.00191211721452e-05,1.58636085225632e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-12,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,8033,189,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,62,0,88.8571428571429,1,-4,0,4.28571428571429,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-12",8033,62,88.857,189,0,1,89.693,0.692,0.992,2.11,0,0.011,1.01,NA,NA,NA,NA,NA,NA,NA,NA,349,NA,NA,0.004,751,0.008,0.118,8.5,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/12","CD",86790568,62,0,8033,189,16351.0807661834,16156.5485921193,16547.9551958679,0,254.024002350725,2552.74640763997,0.000188396978415713,0.000186155580778309,0.000190665363497424,0,2.92686184921298e-06,2.94127169168886e-05,"2020/07/12","CD",86790568,62,0,8033,189,14782.6086956522,217.391304347826,1014.49275362319,1594.20289855072,9.25561404322184e-05,2.17765598676575e-06,0.000170325059926468,2.50478029303629e-06,1.1688974700836e-05,1.83683888155995e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-13,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,8075,190,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,42,1,91.8571428571429,1.14285714285714,-20,1,3,0.142857142857143,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-13",8075,42,91.857,190,1,1.143,90.162,0.469,1.026,2.121,0.011,0.013,1.01,NA,NA,NA,NA,NA,NA,NA,NA,741,NA,NA,0.008,736,0.008,0.125,8,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,"2020/07/13","CD",86790568,622,7,5735,121,8032,188,7700,8032,9.25446184428704e-05,7.16667737443543e-06,8.87193179793454e-05,9.25446184428704e-05,"2020/07/13","CD",86790568,42,1,8075,190,16275.4326127831,16082.6075785767,16470.5695540378,0,0,2341.87216738229,0.000187525361198041,0.000185303633207893,0.000189773726956573,0,0,2.6983026166879e-05,"2020/07/13","CD",86790568,42,1,8075,190,14782.6086956522,0,1014.49275362319,1594.20289855072,9.3040063984833e-05,2.18917797611372e-06,0.000170325059926468,0,1.1688974700836e-05,1.83683888155995e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-14,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,8135,190,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,60,0,100.428571428571,1.14285714285714,18,-1,8.57142857142857,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-14",8135,60,100.429,190,0,1.143,90.832,0.67,1.121,2.121,0,0.013,1.01,NA,NA,NA,NA,NA,NA,NA,NA,456,NA,NA,0.005,670,0.007,0.15,6.7,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/14","CD",86790568,60,0,8135,190,16158.588931033,15967.0814640973,16352.3933180398,0,0,1734.47881072057,0.000186179089541538,0.000183972542547449,0.00018841210162422,0,0,1.99846463813968e-05,"2020/07/14","CD",86790568,60,0,8135,190,15072.4637681159,289.855072463768,1159.42028985507,1376.8115942029,9.3731383345711e-05,2.18917797611372e-06,0.000173664766983849,3.33970705738172e-06,1.33588282295269e-05,1.58636085225632e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-15,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,8163,192,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,28,2,104.428571428571,1.42857142857143,-32,2,4,0.285714285714286,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-15",8163,28,104.429,192,2,1.429,91.144,0.313,1.166,2.144,0.022,0.016,1,NA,NA,NA,NA,NA,NA,NA,NA,563,NA,NA,0.006,576,0.006,0.181,5.5,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/15","CD",86790568,28,2,8163,192,16158.2739977886,15968.4237758005,16350.3813684655,0,0,1441.27901576956,0.000186175460884051,0.000183988008648596,0.000188388919962657,0,0,1.66064014671452e-05,"2020/07/15","CD",86790568,28,2,8163,192,15072.4637681159,0,1086.95652173913,1376.8115942029,9.40539990474541e-05,2.21222195480965e-06,0.000173664766983849,0,1.25239014651814e-05,1.58636085225632e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-16,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,8199,193,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,36,1,50.4285714285714,0.571428571428571,8,-1,-54,-0.857142857142857,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-16",8199,36,50.429,193,1,0.571,91.546,0.402,0.563,2.155,0.011,0.006,1,NA,NA,NA,NA,NA,NA,NA,NA,464,NA,NA,0.005,562,0.006,0.09,11.1,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/16","CD",86790568,36,1,8199,193,16100.4237741052,15912.0369342495,16291.0409758924,0,0,1156.35541338405,0.000185508911222994,0.000183338320060879,0.000187705200591525,0,0,1.3323514755475e-05,"2020/07/16","CD",86790568,36,1,8199,193,15217.3913043478,144.927536231884,1231.88405797101,1521.73913043478,9.44687906639809e-05,2.22374394415762e-06,0.00017533462051254,1.66985352869086e-06,1.41937549938723e-05,1.7533462051254e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-17,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,8249,193,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,50,0,49.1428571428571,0.571428571428571,14,-1,-1.28571428571428,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-17",8249,50,49.143,193,0,0.571,92.104,0.558,0.549,2.155,0,0.006,1,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,0.009,548,0.006,0.09,11.2,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/17","CD",86790568,50,0,8249,193,15999.5331950236,15812.2731408192,16189.0109144294,0,0,351.937117319329,0.000184346451045505,0.000182188842695663,0.000186529611310176,0,0,4.05501571690749e-06,"2020/07/17","CD",86790568,50,0,8249,193,15579.7101449275,362.31884057971,1594.20289855072,1884.05797101449,9.50448901313793e-05,2.22374394415762e-06,0.000179509254334267,4.17463382172715e-06,1.83683888155995e-05,2.17080958729812e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-07-18,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,8324,193,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,75,0,50.4285714285714,0.571428571428571,25,0,1.28571428571428,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-07-18",8324,75,50.429,193,0,0.571,92.942,0.837,0.563,2.155,0,0.006,1,NA,NA,NA,NA,NA,NA,NA,NA,435,NA,NA,0.005,544,0.006,0.093,10.8,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/18","CD",86790568,75,0,8324,193,15958.8773911452,15772.0438131357,16147.9241754003,0,0,254.024002350725,0.000183878015306286,0.000181725320810617,0.00018605621034074,0,0,2.92686184921298e-06,"2020/07/18","CD",86790568,75,0,8324,193,15579.7101449275,0,1521.73913043478,1811.59420289855,9.59090393324768e-05,2.22374394415762e-06,0.000179509254334267,0,1.7533462051254e-05,2.08731691086357e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
