"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-06,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,14423,1703,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,306,83,290.571428571429,41.1428571428571,17,39,-17.7142857142857,0,5454000,"UK_SCO","2020/05/06","GB",66647112,306,83,14421,1702,168988.680056534,168506.929602394,169471.807804183,1194.9661002777,25197.2613418156,50391.9854853901,0.00253557393539475,0.00252834555835508,0.00254282297789862,1.79297506586287e-05,0.000378069815565536,0.000756101561991015,"2020/05/06","UK_SCO",5454000,306,83,14421,1702,154565.217391304,2101.44927536233,26956.5217391304,44855.0724637681,0.00264411441144114,0.000312064539787312,0.0283397905007892,0.000385304230906185,0.00494252323783103,0.00822425237692851
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-07,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,1.24e+08,0,2,1,1,1,0,0,1,1,0,NA,NA,14713,1762,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,290,59,284.142857142857,41,-16,-24,-6.42857142857139,-0.142857142857146,5454000,"UK_SCO","2020/05/07","GB",66647112,290,59,14711,1761,173277.337018441,172789.109305021,173766.944253413,9652.33578074357,33790.8820586736,60044.3212661337,0.00259992266459259,0.00259259710015673,0.00260726892792313,0.000144827517518592,0.000507011947624581,0.000900929079509607,"2020/05/07","UK_SCO",5454000,290,59,14711,1761,158188.405797101,3623.18840579709,27028.9855072464,45289.8550724638,0.0026972863953062,0.000322882288228823,0.0290041081402826,0.000664317639493416,0.0049558095906209,0.00830397049366772
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-08,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,14967,1811,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,254,49,267.857142857143,42.2857142857143,-36,-10,-16.2857142857143,1.28571428571428,5454000,"UK_SCO","2020/05/08","GB",66647112,254,49,14965,1810,176183.976541351,175691.976925746,176677.353929727,2906.63952291047,36697.5215815841,62950.9607890441,0.00264353504982109,0.00263615289025196,0.00265093788204547,4.36123852284922e-05,0.000550624332853073,0.000944541464738099,"2020/05/08","UK_SCO",5454000,254,49,14965,1810,160869.565217391,2681.15942028986,27101.4492753623,47101.4492753623,0.00274385771910524,0.000331866519985332,0.0294957031935078,0.000491595053225129,0.00496909594341076,0.00863612931341443
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-09,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,15144,1847,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,177,36,262.142857142857,41.1428571428571,-77,-13,-5.71428571428567,-1.14285714285714,5454000,"UK_SCO","2020/05/09","GB",66647112,177,36,15142,1846,176977.358803414,176486.0459037,177470.039450728,793.382262062893,37490.903843647,55814.8413836538,0.00265543927549951,0.00264806741969104,0.00266283165354153,1.19042256784194e-05,0.000562528558531493,0.000837468266946868,"2020/05/09","UK_SCO",5454000,177,36,15142,1846,162608.695652174,1739.13043478262,28115.9420289855,48478.2608695652,0.00277631096442978,0.000338467180051338,0.0298145756604646,0.000318872466956843,0.00515510488246892,0.00888857001642193
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-10,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,15294,1857,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,150,10,256.571428571429,40.8571428571429,-27,-26,-5.57142857142861,-0.285714285714292,5454000,"UK_SCO","2020/05/10","GB",66647112,150,10,15292,1856,175111.449134122,174625.551359478,175598.698925383,0,35941.0840591265,47355.3422778857,0.002627442418422,0.00262015181332206,0.00263475330972156,0,0.000539274440865892,0.000710538549335577,"2020/05/10","UK_SCO",5454000,150,10,15292,1856,163768.115942029,1159.42028985507,28913.0434782609,46449.2753623188,0.0028038137147048,0.00034030069673634,0.0300271573051025,0.000212581644637894,0.00530125476315747,0.00851655213830562
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-11,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,15555,1862,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,261,5,246.714285714286,40.8571428571429,111,-5,-9.85714285714283,0,5454000,"UK_SCO","2020/05/11","GB",66647112,261,5,15553,1861,174250.774383539,173767.054374088,174735.840937354,0,23827.8340799772,43172.8536325378,0.00261452850925543,0.00260727058021791,0.00262180664238465,0,0.00035752237966406,0.000647782812142525,"2020/05/11","UK_SCO",5454000,261,5,15553,1861,164420.289855072,652.173913043487,25942.0289855073,41086.9565217392,0.00285166850018335,0.000341217455078841,0.0301467344802113,0.000119577175108817,0.00475651429877288,0.00753336203185536
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-12,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,38100000,0,2,1,1,1,61500000,0,1,1,0,NA,NA,15786,1912,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,231,50,238.428571428571,41.7142857142857,-30,45,-8.28571428571431,0.857142857142861,5454000,"UK_SCO","2020/05/12","GB",66647112,231,50,15784,1911,177417.699200547,176929.401478778,177907.344548336,0,19032.865432489,38549.6189075326,0.00266204631943462,0.00265471970456542,0.00266939315462515,0,0.000285576746858724,0.00057841394399104,"2020/05/12","UK_SCO",5454000,231,50,15784,1911,164637.68115942,217.39130434781,21739.1304347826,37028.9855072464,0.00289402273560689,0.00035038503850385,0.0301865935385809,3.98590583696021e-05,0.0039859058369605,0.00678932627562273
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-13,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,15984,1973,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,198,61,223,38.5714285714286,-33,11,-15.4285714285714,-3.14285714285715,5454000,"UK_SCO","2020/05/13","GB",66647112,198,61,15982,1972,181308.598113817,180814.697851161,181803.847478467,179.085618367593,16235.3293331259,37669.9894620145,0.00272042692733358,0.00271301624969377,0.00272785784744082,2.68707244760423e-06,0.00024360139315753,0.000565215630979097,"2020/05/13","UK_SCO",5454000,198,61,15982,1972,165942.028985507,1304.34782608697,20579.7101449276,34782.6086956522,0.00293032636596993,0.000361569490282362,0.0304257478887985,0.000239154350217634,0.00377332419232262,0.00637744933913682
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-14,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,16196,2007,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,212,34,211.857142857143,35,14,-27,-11.1428571428571,-3.57142857142857,5454000,"UK_SCO","2020/05/14","GB",66647112,213,34,16195,2006,182961.288284168,182465.361755451,183458.562702257,5804.84386238613,20531.2531467483,43474.8333244007,0.00274522455352856,0.00273778347298006,0.00275268585834983,8.70982055814531e-05,0.00030805915711319,0.00065231383656055,"2020/05/14","UK_SCO",5454000,212,34,16194,2006,166884.057971014,942.028985507233,18188.4057971014,33115.9420289855,0.00296919691969197,0.000367803447011368,0.0305984704750668,0.000172722586268286,0.00333487455025696,0.00607186322496984
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-15,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,16348,2053,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,152,46,197.285714285714,34.5714285714286,-60,12,-14.5714285714286,-0.428571428571431,5454000,"UK_SCO","2020/05/15","GB",66647112,152,46,16347,2052,185103.171737428,184604.915442223,185602.772846964,2141.88345326032,22673.1366000087,45616.716777661,0.0027773622319513,0.00276988619465197,0.00278485844738424,3.21376784227398e-05,0.000340196835535929,0.00068445151498329,"2020/05/15","UK_SCO",5454000,152,46,16346,2052,167753.623188406,869.565217391297,16086.9565217391,33260.8695652174,0.002997066373304,0.000376237623762376,0.0307579067085452,0.000159436233478419,0.00294957031935078,0.00609843593054957
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-16,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,16451,2094,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,103,41,186.714285714286,35.2857142857143,-49,-5,-10.5714285714286,0.714285714285715,5454000,"UK_SCO","2020/05/16","GB",66647112,103,41,16450,2093,186322.314268369,185823.718810668,186822.247539305,1219.14253094024,23892.2791309489,45286.0395240808,0.00279565473547254,0.00278817360924308,0.00280315593478837,1.82925035212365e-05,0.000358489339057166,0.000679489900838926,"2020/05/16","UK_SCO",5454000,103,41,16449,2093,168840.579710145,1086.95652173914,16521.7391304348,33985.5072463768,0.00301595159515952,0.000383755042170884,0.0309572020003933,0.000199295291848026,0.00302928843608999,0.00623129945844826
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-17,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,16543,2103,79.63,79.63,80.95,80.95,68.33,68.33,63.46,63.46,100,100,92,9,178.428571428571,35.1428571428571,-11,-32,-8.28571428571431,-0.142857142857139,5454000,"UK_SCO","2020/05/17","GB",66647112,92,9,16542,2102,184719.001046928,184224.940436501,185214.386645635,0,23892.2791309489,33172.7895449314,0.00277159798082366,0.00276418489726157,0.00277903094504132,0,0.000358489339057166,0.000497737839637094,"2020/05/17","UK_SCO",5454000,92,9,16541,2102,170434.782608696,1594.20289855072,17971.0144927536,31956.5217391304,0.00303281994866153,0.000385405207187385,0.0312495017617704,0.000292299761377103,0.00329501549188735,0.00585928158033195
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-18,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,16683,2105,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,140,2,161.142857142857,34.7142857142857,48,-7,-17.2857142857143,-0.428571428571431,5454000,"UK_SCO","2020/05/18","GB",66647112,140,2,16682,2104,183243.762102577,182753.355163227,183735.485017582,0,22697.3130306712,28377.8208974433,0.00274946290399766,0.00274210464158187,0.00275684091183999,0,0.000340559588398537,0.000425792206831757,"2020/05/18","UK_SCO",5454000,140,2,16681,2104,171086.956521739,652.173913043487,16521.7391304348,28188.4057971014,0.00305848918225156,0.000385771910524386,0.0313690789368792,0.000119577175108817,0.00302928843608999,0.00516839123525879
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-19,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,40425000,0,2,1,2,1,0,0,1,1,0,NA,NA,16865,2134,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,182,29,154.142857142857,31.7142857142857,42,27,-7,-3,5454000,"UK_SCO","2020/05/19","GB",66647112,182,29,16864,2133,184759.963281933,184267.411887284,185253.831278762,0,13044.9772499276,25401.1991797126,0.00277221259462725,0.00276482215594405,0.00277962278813765,0,0.000195732070879945,0.000381129780682959,"2020/05/19","UK_SCO",5454000,182,29,16863,2133,171159.420289855,72.4637681159365,12971.0144927536,25797.1014492754,0.00309185918591859,0.000391089108910891,0.0313823652896691,1.32863527898674e-05,0.00237825714938644,0.00472994159319314
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-20,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,16986,2184,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,121,50,143.142857142857,30.1428571428571,-61,21,-11,-1.57142857142857,5454000,"UK_SCO","2020/05/20","GB",66647112,121,50,16985,2183,187538.528382679,187042.108968174,188036.265319941,0,10138.3377270172,23892.2791309489,0.0028139032998561,0.00280645482385154,0.00282137154450055,0,0.000152119685651453,0.000358489339057166,"2020/05/20","UK_SCO",5454000,121,50,16984,2183,172028.985507246,869.565217391297,11159.4202898551,23333.3333333333,0.00311404473780711,0.0004002566923359,0.0315418015231475,0.000159436233478419,0.00204609832963973,0.00427820559833761
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-21,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17097,2221,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,111,37,128.714285714286,30.5714285714286,-10,-13,-14.4285714285714,0.428571428571431,5454000,"UK_SCO","2020/05/21","GB",66647112,111,37,17096,2220,189171.65978767,188673.366127295,189671.269460882,0,9344.95546495428,23892.2791309489,0.00283840745849077,0.00283093086054944,0.00284590380241656,0,0.000140215459973034,0.000358489339057166,"2020/05/21","UK_SCO",5454000,111,37,17095,2220,172826.086956522,797.10144927536,10217.3913043478,21159.4202898551,0.00313439677301063,0.000407040704070407,0.031687951403836,0.000146149880688552,0.00187337574337144,0.00387961501464156
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-22,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17189,2245,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,92,24,120.142857142857,27.4285714285714,-19,-13,-8.57142857142858,-3.14285714285715,5454000,"UK_SCO","2020/05/22","GB",66647112,92,24,17188,2244,189586.399144293,189088.445738349,190085.663881521,1085.42813586819,10430.3836008225,24977.7072668171,0.00284463037414574,0.00283715888151837,0.00285212154251367,1.62861991059446e-05,0.000156501659078978,0.000374775538163111,"2020/05/22","UK_SCO",5454000,92,24,17187,2244,173478.260869565,652.173913043487,9710.14492753622,21159.4202898551,0.00315126512651265,0.000411441144114411,0.0318075285789449,0.000119577175108817,0.00178037127384236,0.00387961501464156
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-23,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17239,2261,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,50,16,112.571428571429,23.8571428571429,-42,-8,-7.57142857142857,-3.57142857142857,5454000,"UK_SCO","2020/05/23","GB",66647112,50,16,17238,2260,188982.387769433,188486.857539462,189479.220743861,1574.64536519611,12005.0289660186,26552.3526320132,0.00283556754521386,0.00282813241089069,0.00284302222643738,2.36266106353732e-05,0.000180128269714351,0.000398402148798484,"2020/05/23","UK_SCO",5454000,50,16,17237,2260,174492.753623188,1014.4927536232,10072.4637681159,22028.9855072464,0.00316043270993766,0.000414374770810414,0.031993537518003,0.000186008939058159,0.0018468030377917,0.00403905124811998
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-24,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17293,2270,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,54,9,107.142857142857,23.8571428571429,4,-7,-5.42857142857143,0,5454000,"UK_SCO","2020/05/24","GB",66647112,54,9,17292,2269,187979.131249818,187486.572460987,188472.984073508,0,12005.0289660186,25357.3865317355,0.00282051428199646,0.00281312373236799,0.00282792424784299,0,0.000180128269714351,0.000380472398139855,"2020/05/24","UK_SCO",5454000,54,9,17291,2269,174927.536231884,434.782608695648,10289.8550724638,20362.3188405797,0.00317033370003667,0.000416024935826916,0.0320732556347422,7.97181167392095e-05,0.00188666209616131,0.00373346513395301
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-25,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17390,2273,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,97,3,101,24,43,-6,-6.14285714285714,0.142857142857142,5454000,"UK_SCO","2020/05/25","GB",66647112,97,3,17389,2272,187101.08307817,186610.759716915,187592.69477349,0,11825.943347651,15705.0507509919,0.00280733969505191,0.00279998268667539,0.00281471603410947,0,0.000177441197266747,0.000235644880621263,"2020/05/25","UK_SCO",5454000,97,3,17388,2272,174927.536231884,0,8985.5072463768,16739.1304347826,0.00318811881188119,0.000416574990832417,0.0320732556347422,0,0.00164750774594367,0.00306914749445959
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-26,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17467,2291,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,77,18,86,22.4285714285714,-20,15,-15,-1.57142857142857,5454000,"UK_SCO","2020/05/26","GB",66647112,77,18,17466,2290,187379.490560178,186889.446397421,187870.819671261,0,6021.09948526486,12798.4112280815,0.00281151703257866,0.00280416421340839,0.002818889131629,0,9.0342991685294e-05,0.000192032495392771,"2020/05/26","UK_SCO",5454000,77,18,17465,2290,174927.536231884,0,8043.47826086957,14057.9710144928,0.0032022368903557,0.00041987532086542,0.0320732556347422,0,0.00147478515967539,0.00257755244123446
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-27,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17533,2304,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,66,13,78.1428571428571,17.1428571428571,-11,-5,-7.85714285714286,-5.28571428571428,5454000,"UK_SCO","2020/05/27","GB",66647112,66,13,17532,2303,187242.527427719,186753.50445481,187732.830930645,0,3879.21603200454,12005.0289660186,0.00280946198280458,0.00280212448597637,0.00281681869321876,0,5.82053132625542e-05,0.000180128269714351,"2020/05/27","UK_SCO",5454000,66,13,17531,2303,175434.782608696,507.246376811585,7681.15942028986,12826.0869565217,0.00321433810047671,0.000422258892555922,0.0321662601042713,9.30044695290768e-05,0.00140835339572605,0.0023516844438067
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-28,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17588,2316,79.63,79.63,80.95,80.95,70.56,70.56,66.03,66.03,100,100,55,12,70.1428571428571,13.5714285714286,-11,-1,-8,-3.57142857142857,5454000,"UK_SCO","2020/05/28","GB",66647112,55,12,17587,2315,187010.69486859,186522.877779919,187499.787755247,0,2660.0735010643,12005.0289660186,0.00280598347410147,0.00279866407084405,0.00281332201994359,0,3.99128097413178e-05,0.000180128269714351,"2020/05/28","UK_SCO",5454000,55,12,17586,2315,176304.347826087,869.565217391297,7463.76811594202,12536.231884058,0.00322442244224422,0.000424459112577924,0.0323256963377497,0.000159436233478419,0.00136849433735644,0.00229853903264722
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-29,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,24640000,0,2,1,2,1,0,0,1,1,0,NA,NA,17617,2331,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,29,15,61.1428571428571,12.2857142857143,-26,3,-8.99999999999999,-1.28571428571428,5454000,"UK_SCO","2020/05/29","GB",66647112,29,15,17616,2330,186843.230205978,186356.65771201,187331.073128354,0,2660.0735010643,12005.0289660186,0.00280347076713509,0.00279617003827578,0.00281079055801179,0,3.99128097413178e-05,0.000180128269714351,"2020/05/29","UK_SCO",5454000,29,15,17615,2330,176666.666666667,362.318840579712,6231.88405797101,12246.3768115942,0.00322973964063073,0.000427209387605427,0.0323921281016991,6.64317639493421e-05,0.00114262633992868,0.00224539362148775
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-30,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17657,2353,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,40,22,59.7142857142857,13.1428571428571,11,7,-1.42857142857143,0.857142857142856,5454000,"UK_SCO","2020/05/30","GB",66647112,40,22,17656,2352,187448.28618016,186961.416943992,187936.423280346,0,2660.0735010643,12005.0289660186,0.00281254926965418,0.00280524408835587,0.00281987347449273,0,3.99128097413178e-05,0.000180128269714351,"2020/05/30","UK_SCO",5454000,40,22,17655,2352,176884.057971014,217.391304347839,5797.10144927536,12246.3768115942,0.00323707370737074,0.000431243124312431,0.0324319871600687,3.98590583696074e-05,0.00106290822318947,0.00224539362148775
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-05-31,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17680,2362,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,23,9,55.2857142857143,13.1428571428571,-17,-13,-4.42857142857143,0,5454000,"UK_SCO","2020/05/31","GB",66647112,23,9,17679,2361,186935.991931067,186450.866901082,187422.379204015,0,2660.0735010643,11825.943347651,0.00280486260126421,0.00279758359073507,0.00281216055099304,0,3.99128097413178e-05,0.000177441197266747,"2020/05/31","UK_SCO",5454000,23,9,17678,2361,177246.376811594,362.318840579712,6086.95652173914,11304.3478260869,0.00324129079574624,0.000432893289328933,0.032498418924018,6.64317639493421e-05,0.00111605363434894,0.00207267103521946
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-01,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17718,2363,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,38,1,46.8571428571429,12.8571428571429,15,-8,-8.42857142857143,-0.285714285714285,5454000,"UK_SCO","2020/06/01","GB",66647112,38,1,17717,2362,186053.794627361,185570.86011958,186537.985936661,0,2660.0735010643,6021.09948526486,0.00279162575907807,0.00278437961602267,0.00279889075968755,0,3.99128097413178e-05,9.0342991685294e-05,"2020/06/01","UK_SCO",5454000,38,1,17716,2362,177318.84057971,72.4637681159365,5289.85507246378,10434.7826086956,0.00324825815914925,0.000433076640997433,0.0325117052768079,1.32863527898674e-05,0.000969903753660392,0.00191323480174104
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-06-02,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,17763,2375,72.22,72.22,77.38,77.38,66.11,66.11,60.9,60.9,100,100,45,12,42.2857142857143,12,7,11,-4.57142857142857,-0.857142857142858,5454000,"UK_SCO","2020/06/02","GB",66647112,45,12,17762,2374,186208.539907265,185725.8330319,186692.501351924,0,2660.0735010643,3879.21603200454,0.00279394761932467,0.00278670489175736,0.00280120917095289,0,3.99128097413178e-05,5.82053132625542e-05,"2020/06/02","UK_SCO",5454000,45,12,17761,2374,177318.84057971,0,4492.75362318842,9565.21739130435,0.00325650898423176,0.000435276861019435,0.0325117052768079,0,0.00082375387297184,0.00175379856826262
