"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-30,2,1,2,0,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,51.85,51.85,61.9,61.9,54.44,54.44,51.28,51.28,75,75,0,0,0,0,0,0,-0.285714285714286,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/30","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/30","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-01,2,1,2,0,2,0,2,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,49.07,49.07,57.14,57.14,52.78,52.78,49.36,49.36,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/01","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-02,2,1,2,0,2,0,2,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,49.07,49.07,57.14,57.14,52.78,52.78,49.36,49.36,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/02","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/02","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-03,2,1,2,0,2,0,2,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,49.07,49.07,57.14,57.14,52.78,52.78,49.36,49.36,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/03","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/03","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-04,2,0,2,0,2,1,3,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,52.78,52.78,58.33,58.33,55,55,51.92,51.92,75,75,0,0,0,0,0,0,0,0,48497,"FO","2020/05/04","FO",48677,0,0,178,0,187,0,187,187,0.00384165006060357,0,0.00384165006060357,0.00384165006060357,"2020/05/04","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/04","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-05,2,0,2,0,2,1,3,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,52.78,52.78,58.33,58.33,55,55,51.92,51.92,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/05","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/05","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-06,2,0,2,0,2,1,3,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,52.78,52.78,58.33,58.33,55,55,51.92,51.92,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/06","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/06","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-07,2,0,2,0,2,1,3,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,52.78,52.78,58.33,58.33,55,55,51.92,51.92,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/07","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/07","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-08,2,0,2,0,2,1,3,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,52.78,52.78,58.33,58.33,55,55,51.92,51.92,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/08","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/08","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-09,2,0,2,0,1,0,3,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,44.44,44.44,55.48,55.48,50,50,46.15,46.15,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/09","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/09","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-10,2,0,2,0,1,0,3,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,44.44,44.44,55.48,55.48,50,50,46.15,46.15,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/10","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-11,2,0,2,0,1,0,3,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,44.44,44.44,55.48,55.48,50,50,46.15,46.15,75,75,0,0,0,0,0,0,0,0,48497,"FO","2020/05/11","FO",48677,0,0,72,0,187,0,187,187,0.00384165006060357,0,0.00384165006060357,0.00384165006060357,"2020/05/11","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/11","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-12,2,0,2,0,1,0,3,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,44.44,44.44,55.48,55.48,50,50,46.15,46.15,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/12","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-13,2,0,2,0,1,0,3,1,1,0,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,44.44,44.44,55.48,55.48,50,50,46.15,46.15,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/13","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/13","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-14,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/14","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/14","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-15,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/15","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/15","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-16,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/16","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/16","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-17,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/17","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/17","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-18,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO","2020/05/18","FO",48677,0,0,28,0,187,0,187,187,0.00384165006060357,0,0.00384165006060357,0.00384165006060357,"2020/05/18","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/18","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-19,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/19","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/19","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-20,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/20","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/20","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-21,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/21","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/21","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-22,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/22","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/22","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-23,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/23","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/23","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-24,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/24","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/24","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-25,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO","2020/05/25","FO",48677,0,0,6,0,187,0,187,187,0.00384165006060357,0,0.00384165006060357,0.00384165006060357,"2020/05/25","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/25","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-26,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/26","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/26","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-27,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/27","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/27","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-28,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/28","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/28","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-29,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/29","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/29","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-30,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/30","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/30","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-05-31,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/31","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/31","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-01,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO","2020/06/01","FO",48677,0,0,3,0,187,0,184,187,0.00384165006060357,0,0.00378001931096822,0.00384165006060357,"2020/06/01","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/01","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-02,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/02","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/02","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-03,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/03","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/03","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-04,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/04","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/04","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-05,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/05","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/05","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-06,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/06","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/06","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-07,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/07","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/07","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-08,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO","2020/06/08","FO",48677,0,0,2,0,187,0,178,187,0.00384165006060357,0,0.00365675781169752,0.00384165006060357,"2020/06/08","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/08","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-09,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/09","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/09","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
